dry_run_event_id,generated_at,snapshot_id,symbol,market_group,timeframe,higher_timeframe,setup_id,strategy,signal_state,side,entry,sl,tp1,tp2,riskguard_status,riskguard_reason,dry_run_decision,dry_run_reason,would_create_order_intent,would_send_to_mt5,would_send_telegram_order,can_execute_order,is_simulation,wavecount_context_summary,source_artifacts,payload_json
dryrun_c3c6f19a0e0b7853,2026-05-29T09:31:40,live_context_snapshot_v0_20260525T125539,AUDCAD.r,Forex Majors,H1,H4,531,enbolsa:macd_breakout,watching_setup,BUY,,,,,not_evaluated,not_available,dry_run_blocked_by_config,bot_enabled_false,False,False,False,False,True,wavecount_context_status=not_available; wavecount_policy_bucket=not_available,artifacts\tfg\sql_operational_core_closure_v1_2026-05-28\export_from_sql\live_context_snapshot_from_sql.csv,"{""checks"": {""config_pass"": false, ""filters_pass"": false, ""freshness_pass"": false, ""max_intents_pass"": false, ""riskguard_pass"": false, ""signal_state_pass"": false, ""wavecount_used_as_filter"": false}, ""options"": {""allowed_market_groups"": [], ""allowed_symbols"": [], ""allowed_timeframes"": [], ""bot_enabled"": false, ""fixture_mode"": false, ""live_enabled"": false, ""max_intents"": 0, ""mode"": ""off"", ""mt5_enabled"": false, ""telegram_command_bot_enabled"": false}, ""row_index"": 0, ""safety_flags"": {""can_execute_order"": false, ""is_simulation"": true, ""wavecount_used_as_filter"": false, ""would_send_telegram_order"": false, ""would_send_to_mt5"": false}, ""source_row"": {""can_execute_order"": 0, ""created_at"": ""2026-05-26 00:43:30.816679"", ""cutover_at"": """", ""data_freshness_status"": ""latest_closed_bar"", ""data_origin"": ""live_context_snapshot_v0"", ""dry_run_eligible"": 0, ""entry"": """", ""generated_at"": ""2026-05-25 12:55:39"", ""has_order_intent"": 0, ""intent_status"": ""not_applicable"", ""is_operational"": 1, ""is_read_only"": 1, ""last_closed_bar_time"": ""2026-03-17 09:00:00"", ""market_group"": ""Forex Majors"", ""order_intent_id"": ""not_applicable"", ""payload_json"": ""{\""notes\"": \""read_only_snapshot_v0; wavecount_missing_does_not_block\"", \""setup_age\"": 40, \""source_files\"": \""artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\snapshot.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\watchlist.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\order_intents.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\riskguard_decisions.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\run_meta.json;artifacts\\\\tfg\\\\operational_integration_design_2026-05-25\\\\tables\\\\live_context_snapshot_contract.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_6_soft_policy_weight_adjustment_2026-05-24\\\\tables\\\\phase256_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_9_robust_prominence_policy_trial_2026-05-24\\\\tables\\\\phase259_candidate_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_10_guided_profile_closure_2026-05-24\\\\tables\\\\phase25_final_policy_matrix.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\"", \""display_status\"": \""watching\"", \""dry_run_action\"": \""watch_only\"", \""dry_run_reason\"": \""watching_setup_no_entry\"", \""enbolsa_reason\"": \""setup_invalidated\"", \""dashboard_group\"": \""watchlist\"", \""wavecount_notes\"": \""no_official_phase256_context; diagnostic_only_phase259_available; phase259_diagnostic=robust_prominence_confirmed; phase259_candidate_bucket=candidate_visual_watchlist_low_prominence\"", \""wavecount_degree\"": \""not_available\"", \""candidate_risk_pct\"": \""not_available\"", \""dashboard_priority\"": \""medium\"", \""telegram_dedup_key\"": \""not_applicable\"", \""wavecount_wave_role\"": \""not_available\"", \""missing_confirmation\"": \""none\"", \""needs_user_attention\"": false, \""telegram_message_type\"": \""none\"", \""telegram_should_notify\"": false, \""wavecount_aux_timeframe\"": \""not_available\"", \""projected_total_risk_pct\"": \""not_available\"", \""wavecount_structure_type\"": \""not_available\"", \""projected_symbol_risk_pct\"": \""not_available\"", \""wavecount_primary_timeframe\"": \""not_available\"", \""projected_currency_net_risk_pct\"": \""not_available\"", \""projected_currency_gross_risk_pct\"": \""not_available\""}"", ""riskguard_detail"": ""not_available"", ""riskguard_reason"": ""not_available"", ""riskguard_status"": ""not_evaluated"", ""row_id"": 1, ""run_kind"": ""bootstrap_current"", ""setup_id"": 531, ""side"": ""BUY"", ""signal_state"": ""watching_setup"", ""sl"": """", ""snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""source_snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""strategy"": ""enbolsa:macd_breakout"", ""symbol"": ""AUDCAD.r"", ""timeframe_htf"": ""H4"", ""timeframe_ltf"": ""H1"", ""tp1"": """", ""tp2"": """", ""wavecount_available"": 0, ""wavecount_context_status"": ""not_available"", ""wavecount_policy_bucket"": ""not_available"", ""wavecount_should_filter_trade"": 0}}"
dryrun_37843584a096581c,2026-05-29T09:31:40,live_context_snapshot_v0_20260525T125539,AUDCAD.r,Forex Majors,H1,H4,532,enbolsa:macd_breakout,watching_setup,SELL,,,,,not_evaluated,not_available,dry_run_blocked_by_config,bot_enabled_false,False,False,False,False,True,wavecount_context_status=not_available; wavecount_policy_bucket=not_available,artifacts\tfg\sql_operational_core_closure_v1_2026-05-28\export_from_sql\live_context_snapshot_from_sql.csv,"{""checks"": {""config_pass"": false, ""filters_pass"": false, ""freshness_pass"": false, ""max_intents_pass"": false, ""riskguard_pass"": false, ""signal_state_pass"": false, ""wavecount_used_as_filter"": false}, ""options"": {""allowed_market_groups"": [], ""allowed_symbols"": [], ""allowed_timeframes"": [], ""bot_enabled"": false, ""fixture_mode"": false, ""live_enabled"": false, ""max_intents"": 0, ""mode"": ""off"", ""mt5_enabled"": false, ""telegram_command_bot_enabled"": false}, ""row_index"": 1, ""safety_flags"": {""can_execute_order"": false, ""is_simulation"": true, ""wavecount_used_as_filter"": false, ""would_send_telegram_order"": false, ""would_send_to_mt5"": false}, ""source_row"": {""can_execute_order"": 0, ""created_at"": ""2026-05-26 00:43:30.818815"", ""cutover_at"": """", ""data_freshness_status"": ""latest_closed_bar"", ""data_origin"": ""live_context_snapshot_v0"", ""dry_run_eligible"": 0, ""entry"": """", ""generated_at"": ""2026-05-25 12:55:39"", ""has_order_intent"": 0, ""intent_status"": ""not_applicable"", ""is_operational"": 1, ""is_read_only"": 1, ""last_closed_bar_time"": ""2026-03-17 09:00:00"", ""market_group"": ""Forex Majors"", ""order_intent_id"": ""not_applicable"", ""payload_json"": ""{\""notes\"": \""read_only_snapshot_v0; wavecount_missing_does_not_block\"", \""setup_age\"": 33, \""source_files\"": \""artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\snapshot.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\watchlist.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\order_intents.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\riskguard_decisions.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\run_meta.json;artifacts\\\\tfg\\\\operational_integration_design_2026-05-25\\\\tables\\\\live_context_snapshot_contract.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_6_soft_policy_weight_adjustment_2026-05-24\\\\tables\\\\phase256_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_9_robust_prominence_policy_trial_2026-05-24\\\\tables\\\\phase259_candidate_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_10_guided_profile_closure_2026-05-24\\\\tables\\\\phase25_final_policy_matrix.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\"", \""display_status\"": \""watching\"", \""dry_run_action\"": \""watch_only\"", \""dry_run_reason\"": \""watching_setup_no_entry\"", \""enbolsa_reason\"": \""setup_invalidated\"", \""dashboard_group\"": \""watchlist\"", \""wavecount_notes\"": \""no_official_phase256_context; diagnostic_only_phase259_available; phase259_diagnostic=robust_prominence_confirmed; phase259_candidate_bucket=candidate_visual_watchlist_low_prominence\"", \""wavecount_degree\"": \""not_available\"", \""candidate_risk_pct\"": \""not_available\"", \""dashboard_priority\"": \""medium\"", \""telegram_dedup_key\"": \""not_applicable\"", \""wavecount_wave_role\"": \""not_available\"", \""missing_confirmation\"": \""none\"", \""needs_user_attention\"": false, \""telegram_message_type\"": \""none\"", \""telegram_should_notify\"": false, \""wavecount_aux_timeframe\"": \""not_available\"", \""projected_total_risk_pct\"": \""not_available\"", \""wavecount_structure_type\"": \""not_available\"", \""projected_symbol_risk_pct\"": \""not_available\"", \""wavecount_primary_timeframe\"": \""not_available\"", \""projected_currency_net_risk_pct\"": \""not_available\"", \""projected_currency_gross_risk_pct\"": \""not_available\""}"", ""riskguard_detail"": ""not_available"", ""riskguard_reason"": ""not_available"", ""riskguard_status"": ""not_evaluated"", ""row_id"": 2, ""run_kind"": ""bootstrap_current"", ""setup_id"": 532, ""side"": ""SELL"", ""signal_state"": ""watching_setup"", ""sl"": """", ""snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""source_snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""strategy"": ""enbolsa:macd_breakout"", ""symbol"": ""AUDCAD.r"", ""timeframe_htf"": ""H4"", ""timeframe_ltf"": ""H1"", ""tp1"": """", ""tp2"": """", ""wavecount_available"": 0, ""wavecount_context_status"": ""not_available"", ""wavecount_policy_bucket"": ""not_available"", ""wavecount_should_filter_trade"": 0}}"
dryrun_8fd112597b0be51c,2026-05-29T09:31:40,live_context_snapshot_v0_20260525T125539,AUDJPY.r,Forex Majors,H1,H4,614,enbolsa:macd_breakout,watching_setup,BUY,,,,,not_evaluated,not_available,dry_run_blocked_by_config,bot_enabled_false,False,False,False,False,True,wavecount_context_status=supports_context; wavecount_policy_bucket=high_quality_structure,artifacts\tfg\sql_operational_core_closure_v1_2026-05-28\export_from_sql\live_context_snapshot_from_sql.csv,"{""checks"": {""config_pass"": false, ""filters_pass"": false, ""freshness_pass"": false, ""max_intents_pass"": false, ""riskguard_pass"": false, ""signal_state_pass"": false, ""wavecount_used_as_filter"": false}, ""options"": {""allowed_market_groups"": [], ""allowed_symbols"": [], ""allowed_timeframes"": [], ""bot_enabled"": false, ""fixture_mode"": false, ""live_enabled"": false, ""max_intents"": 0, ""mode"": ""off"", ""mt5_enabled"": false, ""telegram_command_bot_enabled"": false}, ""row_index"": 2, ""safety_flags"": {""can_execute_order"": false, ""is_simulation"": true, ""wavecount_used_as_filter"": false, ""would_send_telegram_order"": false, ""would_send_to_mt5"": false}, ""source_row"": {""can_execute_order"": 0, ""created_at"": ""2026-05-26 00:43:30.820731"", ""cutover_at"": """", ""data_freshness_status"": ""latest_closed_bar"", ""data_origin"": ""live_context_snapshot_v0"", ""dry_run_eligible"": 0, ""entry"": """", ""generated_at"": ""2026-05-25 12:55:39"", ""has_order_intent"": 0, ""intent_status"": ""not_applicable"", ""is_operational"": 1, ""is_read_only"": 1, ""last_closed_bar_time"": ""2026-03-17 09:00:00"", ""market_group"": ""Forex Majors"", ""order_intent_id"": ""not_applicable"", ""payload_json"": ""{\""notes\"": \""read_only_snapshot_v0\"", \""setup_age\"": 79, \""source_files\"": \""artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\snapshot.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\watchlist.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\order_intents.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\riskguard_decisions.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\run_meta.json;artifacts\\\\tfg\\\\operational_integration_design_2026-05-25\\\\tables\\\\live_context_snapshot_contract.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_6_soft_policy_weight_adjustment_2026-05-24\\\\tables\\\\phase256_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_9_robust_prominence_policy_trial_2026-05-24\\\\tables\\\\phase259_candidate_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_10_guided_profile_closure_2026-05-24\\\\tables\\\\phase25_final_policy_matrix.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\"", \""display_status\"": \""watching\"", \""dry_run_action\"": \""watch_only\"", \""dry_run_reason\"": \""watching_setup_no_entry\"", \""enbolsa_reason\"": \""waiting_for_trendline_and_macd_confirmation\"", \""dashboard_group\"": \""watchlist\"", \""wavecount_notes\"": \""candidate_id=impulse_exp252_forex_audjpy_h4_intermediate_impulse_002; policy_source=phase2_5_6; phase256_adjustment_reason=No 2.5.6 prominence adjustment required.; phase256_prominence_action=no_change; wavecount_direction=bullish; phase259_diagnostic=insufficient_prominence_context; phase259_candidate_bucket=candidate_high_quality_structure\"", \""wavecount_degree\"": \""intermediate\"", \""candidate_risk_pct\"": \""not_available\"", \""dashboard_priority\"": \""medium\"", \""telegram_dedup_key\"": \""not_applicable\"", \""wavecount_wave_role\"": \""unknown\"", \""missing_confirmation\"": \""trendline_break_or_macd_cross_within_memory\"", \""needs_user_attention\"": false, \""telegram_message_type\"": \""none\"", \""telegram_should_notify\"": false, \""wavecount_aux_timeframe\"": \""H1\"", \""projected_total_risk_pct\"": \""not_available\"", \""wavecount_structure_type\"": \""impulse\"", \""projected_symbol_risk_pct\"": \""not_available\"", \""wavecount_primary_timeframe\"": \""H4\"", \""projected_currency_net_risk_pct\"": \""not_available\"", \""projected_currency_gross_risk_pct\"": \""not_available\""}"", ""riskguard_detail"": ""not_available"", ""riskguard_reason"": ""not_available"", ""riskguard_status"": ""not_evaluated"", ""row_id"": 3, ""run_kind"": ""bootstrap_current"", ""setup_id"": 614, ""side"": ""BUY"", ""signal_state"": ""watching_setup"", ""sl"": """", ""snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""source_snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""strategy"": ""enbolsa:macd_breakout"", ""symbol"": ""AUDJPY.r"", ""timeframe_htf"": ""H4"", ""timeframe_ltf"": ""H1"", ""tp1"": """", ""tp2"": """", ""wavecount_available"": 1, ""wavecount_context_status"": ""supports_context"", ""wavecount_policy_bucket"": ""high_quality_structure"", ""wavecount_should_filter_trade"": 0}}"
dryrun_03602ad4a1f09941,2026-05-29T09:31:40,live_context_snapshot_v0_20260525T125539,AUDJPY.r,Forex Majors,H1,H4,613,enbolsa:macd_breakout,watching_setup,SELL,,,,,not_evaluated,not_available,dry_run_blocked_by_config,bot_enabled_false,False,False,False,False,True,wavecount_context_status=conflicting_context; wavecount_policy_bucket=high_quality_structure,artifacts\tfg\sql_operational_core_closure_v1_2026-05-28\export_from_sql\live_context_snapshot_from_sql.csv,"{""checks"": {""config_pass"": false, ""filters_pass"": false, ""freshness_pass"": false, ""max_intents_pass"": false, ""riskguard_pass"": false, ""signal_state_pass"": false, ""wavecount_used_as_filter"": false}, ""options"": {""allowed_market_groups"": [], ""allowed_symbols"": [], ""allowed_timeframes"": [], ""bot_enabled"": false, ""fixture_mode"": false, ""live_enabled"": false, ""max_intents"": 0, ""mode"": ""off"", ""mt5_enabled"": false, ""telegram_command_bot_enabled"": false}, ""row_index"": 3, ""safety_flags"": {""can_execute_order"": false, ""is_simulation"": true, ""wavecount_used_as_filter"": false, ""would_send_telegram_order"": false, ""would_send_to_mt5"": false}, ""source_row"": {""can_execute_order"": 0, ""created_at"": ""2026-05-26 00:43:30.821650"", ""cutover_at"": """", ""data_freshness_status"": ""latest_closed_bar"", ""data_origin"": ""live_context_snapshot_v0"", ""dry_run_eligible"": 0, ""entry"": """", ""generated_at"": ""2026-05-25 12:55:39"", ""has_order_intent"": 0, ""intent_status"": ""not_applicable"", ""is_operational"": 1, ""is_read_only"": 1, ""last_closed_bar_time"": ""2026-03-17 09:00:00"", ""market_group"": ""Forex Majors"", ""order_intent_id"": ""not_applicable"", ""payload_json"": ""{\""notes\"": \""read_only_snapshot_v0\"", \""setup_age\"": 20, \""source_files\"": \""artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\snapshot.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\watchlist.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\order_intents.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\riskguard_decisions.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\run_meta.json;artifacts\\\\tfg\\\\operational_integration_design_2026-05-25\\\\tables\\\\live_context_snapshot_contract.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_6_soft_policy_weight_adjustment_2026-05-24\\\\tables\\\\phase256_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_9_robust_prominence_policy_trial_2026-05-24\\\\tables\\\\phase259_candidate_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_10_guided_profile_closure_2026-05-24\\\\tables\\\\phase25_final_policy_matrix.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\"", \""display_status\"": \""watching\"", \""dry_run_action\"": \""watch_only\"", \""dry_run_reason\"": \""watching_setup_no_entry\"", \""enbolsa_reason\"": \""missing_w2_swing\"", \""dashboard_group\"": \""watchlist\"", \""wavecount_notes\"": \""candidate_id=impulse_exp252_forex_audjpy_h4_intermediate_impulse_002; policy_source=phase2_5_6; phase256_adjustment_reason=No 2.5.6 prominence adjustment required.; phase256_prominence_action=no_change; wavecount_direction=bullish; phase259_diagnostic=insufficient_prominence_context; phase259_candidate_bucket=candidate_high_quality_structure\"", \""wavecount_degree\"": \""intermediate\"", \""candidate_risk_pct\"": \""not_available\"", \""dashboard_priority\"": \""medium\"", \""telegram_dedup_key\"": \""not_applicable\"", \""wavecount_wave_role\"": \""unknown\"", \""missing_confirmation\"": \""none\"", \""needs_user_attention\"": false, \""telegram_message_type\"": \""none\"", \""telegram_should_notify\"": false, \""wavecount_aux_timeframe\"": \""H1\"", \""projected_total_risk_pct\"": \""not_available\"", \""wavecount_structure_type\"": \""impulse\"", \""projected_symbol_risk_pct\"": \""not_available\"", \""wavecount_primary_timeframe\"": \""H4\"", \""projected_currency_net_risk_pct\"": \""not_available\"", \""projected_currency_gross_risk_pct\"": \""not_available\""}"", ""riskguard_detail"": ""not_available"", ""riskguard_reason"": ""not_available"", ""riskguard_status"": ""not_evaluated"", ""row_id"": 4, ""run_kind"": ""bootstrap_current"", ""setup_id"": 613, ""side"": ""SELL"", ""signal_state"": ""watching_setup"", ""sl"": """", ""snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""source_snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""strategy"": ""enbolsa:macd_breakout"", ""symbol"": ""AUDJPY.r"", ""timeframe_htf"": ""H4"", ""timeframe_ltf"": ""H1"", ""tp1"": """", ""tp2"": """", ""wavecount_available"": 1, ""wavecount_context_status"": ""conflicting_context"", ""wavecount_policy_bucket"": ""high_quality_structure"", ""wavecount_should_filter_trade"": 0}}"
dryrun_4c48aa97a273c977,2026-05-29T09:31:40,live_context_snapshot_v0_20260525T125539,AUDNZD.r,Forex Majors,H1,H4,286,enbolsa:macd_breakout,watching_setup,BUY,,,,,not_evaluated,not_available,dry_run_blocked_by_config,bot_enabled_false,False,False,False,False,True,wavecount_context_status=not_available; wavecount_policy_bucket=not_available,artifacts\tfg\sql_operational_core_closure_v1_2026-05-28\export_from_sql\live_context_snapshot_from_sql.csv,"{""checks"": {""config_pass"": false, ""filters_pass"": false, ""freshness_pass"": false, ""max_intents_pass"": false, ""riskguard_pass"": false, ""signal_state_pass"": false, ""wavecount_used_as_filter"": false}, ""options"": {""allowed_market_groups"": [], ""allowed_symbols"": [], ""allowed_timeframes"": [], ""bot_enabled"": false, ""fixture_mode"": false, ""live_enabled"": false, ""max_intents"": 0, ""mode"": ""off"", ""mt5_enabled"": false, ""telegram_command_bot_enabled"": false}, ""row_index"": 4, ""safety_flags"": {""can_execute_order"": false, ""is_simulation"": true, ""wavecount_used_as_filter"": false, ""would_send_telegram_order"": false, ""would_send_to_mt5"": false}, ""source_row"": {""can_execute_order"": 0, ""created_at"": ""2026-05-26 00:43:30.822499"", ""cutover_at"": """", ""data_freshness_status"": ""latest_closed_bar"", ""data_origin"": ""live_context_snapshot_v0"", ""dry_run_eligible"": 0, ""entry"": """", ""generated_at"": ""2026-05-25 12:55:39"", ""has_order_intent"": 0, ""intent_status"": ""not_applicable"", ""is_operational"": 1, ""is_read_only"": 1, ""last_closed_bar_time"": ""2026-03-17 09:00:00"", ""market_group"": ""Forex Majors"", ""order_intent_id"": ""not_applicable"", ""payload_json"": ""{\""notes\"": \""read_only_snapshot_v0; wavecount_missing_does_not_block\"", \""setup_age\"": 40, \""source_files\"": \""artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\snapshot.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\watchlist.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\order_intents.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\riskguard_decisions.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\\\\run_meta.json;artifacts\\\\tfg\\\\operational_integration_design_2026-05-25\\\\tables\\\\live_context_snapshot_contract.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_6_soft_policy_weight_adjustment_2026-05-24\\\\tables\\\\phase256_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_9_robust_prominence_policy_trial_2026-05-24\\\\tables\\\\phase259_candidate_policy_scores.csv;artifacts\\\\wavecount\\\\05_guided_profile\\\\phase2_5_10_guided_profile_closure_2026-05-24\\\\tables\\\\phase25_final_policy_matrix.csv;artifacts\\\\live-signal-watcher\\\\enbolsa_macd_breakout_v0\"", \""display_status\"": \""watching\"", \""dry_run_action\"": \""watch_only\"", \""dry_run_reason\"": \""watching_setup_no_entry\"", \""enbolsa_reason\"": \""waiting_for_trendline_and_macd_confirmation\"", \""dashboard_group\"": \""watchlist\"", \""wavecount_notes\"": \""no_official_phase256_context\"", \""wavecount_degree\"": \""not_available\"", \""candidate_risk_pct\"": \""not_available\"", \""dashboard_priority\"": \""medium\"", \""telegram_dedup_key\"": \""not_applicable\"", \""wavecount_wave_role\"": \""not_available\"", \""missing_confirmation\"": \""trendline_break_or_macd_cross_within_memory\"", \""needs_user_attention\"": false, \""telegram_message_type\"": \""none\"", \""telegram_should_notify\"": false, \""wavecount_aux_timeframe\"": \""not_available\"", \""projected_total_risk_pct\"": \""not_available\"", \""wavecount_structure_type\"": \""not_available\"", \""projected_symbol_risk_pct\"": \""not_available\"", \""wavecount_primary_timeframe\"": \""not_available\"", \""projected_currency_net_risk_pct\"": \""not_available\"", \""projected_currency_gross_risk_pct\"": \""not_available\""}"", ""riskguard_detail"": ""not_available"", ""riskguard_reason"": ""not_available"", ""riskguard_status"": ""not_evaluated"", ""row_id"": 5, ""run_kind"": ""bootstrap_current"", ""setup_id"": 286, ""side"": ""BUY"", ""signal_state"": ""watching_setup"", ""sl"": """", ""snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""source_snapshot_id"": ""live_context_snapshot_v0_20260525T125539"", ""strategy"": ""enbolsa:macd_breakout"", ""symbol"": ""AUDNZD.r"", ""timeframe_htf"": ""H4"", ""timeframe_ltf"": ""H1"", ""tp1"": """", ""tp2"": """", ""wavecount_available"": 0, ""wavecount_context_status"": ""not_available"", ""wavecount_policy_bucket"": ""not_available"", ""wavecount_should_filter_trade"": 0}}"
