candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order,trend_context_label,context_score,context_reason,ltf_direction_match,htf_direction_match,ltf_direction_conflict,htf_direction_conflict,transition_matches_direction,price_band_matches_direction,momentum_matches_direction,context_at_start,context_at_end,htf_context_at_end,end_ltf_trend_state,end_ltf_ema_alignment,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_context_source_time,htf_trend_state,htf_ema_alignment,htf_price_vs_ema_band,htf_transition_state,htf_lookahead_safe,context_chart_path
impulse_exp252_index_aus200_h4_major_impulse_016,impulse,impulse_diagnostics,exp252_index_aus200_h4_major_impulse_016,exp252_index_aus200_h4,Index,AUS200,H4,major,bearish,strict_candidate_impulse,full_impulse_12345,16,21,2025-10-21 04:00:00,2025-11-21 00:00:00,,visually_good_impulse,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\impulses\011_impulse_exp252_index_aus200_h4_major_impulse_016.png,11,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-75.25799999999981,-13.550571428571857,negative,D1,2025-11-20,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\impulses\011_impulse_exp252_index_aus200_h4_major_impulse_016.png
impulse_exp252_forex_eurusd_h4_major_impulse_029,impulse,impulse_diagnostics,exp252_forex_eurusd_h4_major_impulse_029,exp252_forex_eurusd_h4,Forex Majors,EURUSD.r,H4,major,bearish,strict_candidate_impulse,full_impulse_12345,29,34,2026-02-23 00:00:00,2026-03-09 04:00:00,,visually_good_impulse,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\impulses\012_impulse_exp252_forex_eurusd_h4_major_impulse_029.png,12,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=negative,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-0.008318857142857183,-0.0010535714285713205,negative,D1,2026-03-06,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\impulses\012_impulse_exp252_forex_eurusd_h4_major_impulse_029.png
partial_123_exp252_forex_audjpy_h4_intermediate_partial123_002,partial_123,partial_impulses,exp252_forex_audjpy_h4_intermediate_partial123_002,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-08-20 16:00:00,2025-09-03 16:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\013_partial_123_exp252_forex_audjpy_h4_intermediate_partial123_002.png,13,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.6884142857142876,0.11171428571428521,positive,D1,2025-09-02,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\013_partial_123_exp252_forex_audjpy_h4_intermediate_partial123_002.png
partial_123_exp252_metals_xagusd_h4_intermediate_partial123_002,partial_123,partial_impulses,exp252_metals_xagusd_h4_intermediate_partial123_002,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,intermediate,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-08-20 08:00:00,2025-09-01 08:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\014_partial_123_exp252_metals_xagusd_h4_intermediate_partial123_002.png,14,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,1.0396000000000072,0.5656714285714344,positive,D1,2025-08-29,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\014_partial_123_exp252_metals_xagusd_h4_intermediate_partial123_002.png
partial_123_exp252_index_aus200_h4_intermediate_partial123_001,partial_123,partial_impulses,exp252_index_aus200_h4_intermediate_partial123_001,exp252_index_aus200_h4,Index,AUS200,H4,intermediate,bullish,partial_123_candidate,partial_impulse_123,1,4,2025-08-13 04:00:00,2025-08-25 00:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\015_partial_123_exp252_index_aus200_h4_intermediate_partial123_001.png,15,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,61.577857142856374,6.540142857140381,positive,D1,2025-08-22,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\015_partial_123_exp252_index_aus200_h4_intermediate_partial123_001.png
partial_123_exp252_forex_audjpy_h4_intermediate_partial123_004,partial_123,partial_impulses,exp252_forex_audjpy_h4_intermediate_partial123_004,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,partial_123_candidate,partial_impulse_123,4,7,2025-08-27 00:00:00,2025-09-12 12:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\016_partial_123_exp252_forex_audjpy_h4_intermediate_partial123_004.png,16,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.843428571428575,0.19385714285715494,positive,D1,2025-09-11,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\016_partial_123_exp252_forex_audjpy_h4_intermediate_partial123_004.png
partial_123_exp252_forex_audjpy_h4_minor_partial123_002,partial_123,partial_impulses,exp252_forex_audjpy_h4_minor_partial123_002,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-08-20 16:00:00,2025-08-28 00:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\017_partial_123_exp252_forex_audjpy_h4_minor_partial123_002.png,17,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,bullish_alignment,bullish_alignment,above_band,no_transition,0.438685714285711,0.019957142857137455,positive,D1,2025-08-27,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\017_partial_123_exp252_forex_audjpy_h4_minor_partial123_002.png
partial_123_exp252_metals_xagusd_h4_minor_partial123_002,partial_123,partial_impulses,exp252_metals_xagusd_h4_minor_partial123_002,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,minor,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-08-20 08:00:00,2025-08-28 20:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\018_partial_123_exp252_metals_xagusd_h4_minor_partial123_002.png,18,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.3961285714285694,0.19001428571429102,positive,D1,2025-08-27,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\018_partial_123_exp252_metals_xagusd_h4_minor_partial123_002.png
partial_123_exp252_index_aus200_h4_minor_partial123_001,partial_123,partial_impulses,exp252_index_aus200_h4_minor_partial123_001,exp252_index_aus200_h4,Index,AUS200,H4,minor,bullish,partial_123_candidate,partial_impulse_123,1,4,2025-08-13 04:00:00,2025-08-25 00:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\019_partial_123_exp252_index_aus200_h4_minor_partial123_001.png,19,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,61.577857142856374,6.540142857140381,positive,D1,2025-08-22,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\019_partial_123_exp252_index_aus200_h4_minor_partial123_001.png
partial_123_exp252_forex_audjpy_h4_minor_partial123_004,partial_123,partial_impulses,exp252_forex_audjpy_h4_minor_partial123_004,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bullish,partial_123_candidate,partial_impulse_123,4,7,2025-08-27 00:00:00,2025-09-03 16:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\020_partial_123_exp252_forex_audjpy_h4_minor_partial123_004.png,20,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.6884142857142876,0.11171428571428521,positive,D1,2025-09-02,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\020_partial_123_exp252_forex_audjpy_h4_minor_partial123_004.png
partial_123_exp252_forex_audjpy_h4_major_partial123_002,partial_123,partial_impulses,exp252_forex_audjpy_h4_major_partial123_002,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-08-20 16:00:00,2025-09-12 12:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\021_partial_123_exp252_forex_audjpy_h4_major_partial123_002.png,21,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.843428571428575,0.19385714285715494,positive,D1,2025-09-11,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\021_partial_123_exp252_forex_audjpy_h4_major_partial123_002.png
partial_123_exp252_metals_xagusd_h4_major_partial123_002,partial_123,partial_impulses,exp252_metals_xagusd_h4_major_partial123_002,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-08-20 08:00:00,2025-09-03 16:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\022_partial_123_exp252_metals_xagusd_h4_major_partial123_002.png,22,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,1.192785714285705,0.0010857142857076951,positive,D1,2025-09-02,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\022_partial_123_exp252_metals_xagusd_h4_major_partial123_002.png
partial_123_exp252_index_aus200_h4_major_partial123_001,partial_123,partial_impulses,exp252_index_aus200_h4_major_partial123_001,exp252_index_aus200_h4,Index,AUS200,H4,major,bullish,partial_123_candidate,partial_impulse_123,1,4,2025-08-13 04:00:00,2025-08-25 00:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\023_partial_123_exp252_index_aus200_h4_major_partial123_001.png,23,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,61.577857142856374,6.540142857140381,positive,D1,2025-08-22,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\023_partial_123_exp252_index_aus200_h4_major_partial123_001.png
partial_123_exp252_forex_audjpy_h4_major_partial123_005,partial_123,partial_impulses,exp252_forex_audjpy_h4_major_partial123_005,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bearish,partial_123_candidate,partial_impulse_123,5,8,2025-09-12 12:00:00,2025-10-01 16:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\024_partial_123_exp252_forex_audjpy_h4_major_partial123_005.png,24,correction_against_htf,35,HTF conflicts with candidate direction; EWO 5-35 confirms direction,False,False,True,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,mixed_or_unclear,bullish_alignment,below_band,no_transition,-0.3585999999999956,-0.3212999999999937,negative,D1,2025-09-30,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\partials\024_partial_123_exp252_forex_audjpy_h4_major_partial123_005.png
abc_exp252_forex_audjpy_h4_intermediate_abc_002,abc,candidate_counts,exp252_forex_audjpy_h4_intermediate_abc_002,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,candidate_abc,abc,2,5,2025-08-20 16:00:00,2025-09-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\025_abc_exp252_forex_audjpy_h4_intermediate_abc_002.png,25,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.6884142857142876,0.11171428571428521,positive,D1,2025-09-02,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\025_abc_exp252_forex_audjpy_h4_intermediate_abc_002.png
abc_exp252_metals_xagusd_h4_intermediate_abc_002,abc,candidate_counts,exp252_metals_xagusd_h4_intermediate_abc_002,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,intermediate,bullish,candidate_abc,abc,2,5,2025-08-20 08:00:00,2025-09-01 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\026_abc_exp252_metals_xagusd_h4_intermediate_abc_002.png,26,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,1.0396000000000072,0.5656714285714344,positive,D1,2025-08-29,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\026_abc_exp252_metals_xagusd_h4_intermediate_abc_002.png
abc_exp252_index_aus200_h4_intermediate_abc_001,abc,candidate_counts,exp252_index_aus200_h4_intermediate_abc_001,exp252_index_aus200_h4,Index,AUS200,H4,intermediate,bullish,candidate_abc,abc,1,4,2025-08-13 04:00:00,2025-08-25 00:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\027_abc_exp252_index_aus200_h4_intermediate_abc_001.png,27,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,61.577857142856374,6.540142857140381,positive,D1,2025-08-22,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\027_abc_exp252_index_aus200_h4_intermediate_abc_001.png
abc_exp252_forex_audjpy_h4_intermediate_abc_004,abc,candidate_counts,exp252_forex_audjpy_h4_intermediate_abc_004,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,candidate_abc,abc,4,7,2025-08-27 00:00:00,2025-09-12 12:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\028_abc_exp252_forex_audjpy_h4_intermediate_abc_004.png,28,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.843428571428575,0.19385714285715494,positive,D1,2025-09-11,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\028_abc_exp252_forex_audjpy_h4_intermediate_abc_004.png
abc_exp252_forex_audjpy_h4_minor_abc_004,abc,candidate_counts,exp252_forex_audjpy_h4_minor_abc_004,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bullish,candidate_abc,abc,4,7,2025-08-27 00:00:00,2025-09-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\029_abc_exp252_forex_audjpy_h4_minor_abc_004.png,29,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.6884142857142876,0.11171428571428521,positive,D1,2025-09-02,bullish_alignment,bullish_alignment,above_band,no_transition,True,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_4_h4_d1_expanded\charts\abc\029_abc_exp252_forex_audjpy_h4_minor_abc_004.png
