enrichment_id,symbol,timeframe,side,last_breakout_time,bars_since_breakout,breakout_level,breakout_level_type,reconstruction_status
macd_breakout_enrichment_v1|XPDUSD|H1|BUY|1737,XPDUSD,H1,BUY,2026-06-08 14:00:00,0.0,1221.302,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|XPDUSD|H1|SELL|1736,XPDUSD,H1,SELL,,,,,not_detected
macd_breakout_enrichment_v1|XPTUSD|H1|BUY|1199,XPTUSD,H1,BUY,2026-06-08 09:00:00,5.0,1745.6333823529412,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|XPTUSD|H1|SELL|1199,XPTUSD,H1,SELL,,,,,not_detected
macd_breakout_enrichment_v1|AUS200|H4|BUY|408,AUS200,H4,BUY,2026-06-04 12:00:00,9.0,8673.85,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|AUS200|H4|SELL|408,AUS200,H4,SELL,2026-06-03 12:00:00,15.0,8763.49285714286,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|CHINA50|H4|BUY|198,CHINA50,H4,BUY,2026-06-04 20:00:00,9.0,15737.458333333332,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|CHINA50|H4|SELL|198,CHINA50,H4,SELL,2026-06-03 12:00:00,17.0,16052.642857142857,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURO50|H4|BUY|222,EURO50,H4,BUY,2026-06-08 08:00:00,0.0,6010.966666666667,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURO50|H4|SELL|222,EURO50,H4,SELL,2026-06-05 16:00:00,4.0,6072.425,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|FRA40|H4|BUY|200,FRA40,H4,BUY,2026-06-08 08:00:00,0.0,8138.796666666672,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|FRA40|H4|SELL|200,FRA40,H4,SELL,2026-06-05 16:00:00,4.0,8210.725789473685,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|GER40|H4|BUY|159,GER40,H4,BUY,2026-06-05 08:00:00,6.0,24920.519369369358,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|GER40|H4|SELL|157,GER40,H4,SELL,2026-06-02 12:00:00,23.0,25207.972443438906,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|HK50|H4|BUY|225,HK50,H4,BUY,2026-06-04 12:00:00,11.0,25175.697142857145,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|HK50|H4|SELL|225,HK50,H4,SELL,2026-06-03 04:00:00,19.0,25855.13071895425,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|ITA40|H4|BUY|94,ITA40,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|ITA40|H4|SELL|95,ITA40,H4,SELL,,,,,not_detected
macd_breakout_enrichment_v1|JP225|H4|BUY|262,JP225,H4,BUY,2026-06-04 16:00:00,10.0,67428.0,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|JP225|H4|SELL|262,JP225,H4,SELL,2026-06-04 00:00:00,14.0,68019.43461538461,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|SPA35|H4|BUY|132,SPA35,H4,BUY,2026-06-05 08:00:00,4.0,18307.284615384622,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|SPA35|H4|SELL|134,SPA35,H4,SELL,,,,,not_detected
macd_breakout_enrichment_v1|UK100|H4|BUY|176,UK100,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|UK100|H4|SELL|177,UK100,H4,SELL,,,,,not_detected
macd_breakout_enrichment_v1|US100|H4|BUY|225,US100,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|US100|H4|SELL|225,US100,H4,SELL,2026-06-03 16:00:00,16.0,30661.107971014477,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|US30|H4|BUY|212,US30,H4,BUY,2026-06-08 08:00:00,0.0,50674.8666666667,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|US30|H4|SELL|212,US30,H4,SELL,2026-06-05 00:00:00,8.0,51893.133333333324,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|US500|H4|BUY|220,US500,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|US500|H4|SELL|220,US500,H4,SELL,2026-06-03 04:00:00,19.0,7624.0642907058045,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|AUDCAD.r|H4|BUY|160,AUDCAD.r,H4,BUY,2026-06-08 08:00:00,0.0,0.9806899999999997,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|AUDCAD.r|H4|SELL|159,AUDCAD.r,H4,SELL,2026-06-04 12:00:00,11.0,0.9921372788461535,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|AUDJPY.r|H4|BUY|171,AUDJPY.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|AUDJPY.r|H4|SELL|170,AUDJPY.r,H4,SELL,2026-06-03 08:00:00,18.0,114.4684192377496,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|AUDNZD.r|H4|BUY|117,AUDNZD.r,H4,BUY,2026-06-01 00:00:00,32.0,1.1983182352941182,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|AUDNZD.r|H4|SELL|118,AUDNZD.r,H4,SELL,2026-06-04 00:00:00,14.0,1.2157887619047623,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|AUDUSD.r|H4|BUY|165,AUDUSD.r,H4,BUY,2026-06-04 12:00:00,11.0,0.7136999999999999,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|AUDUSD.r|H4|SELL|164,AUDUSD.r,H4,SELL,2026-06-03 04:00:00,19.0,0.7169385714285715,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|CADCHF.r|H4|BUY|133,CADCHF.r,H4,BUY,2026-06-01 12:00:00,29.0,0.5668326666666667,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|CADCHF.r|H4|SELL|132,CADCHF.r,H4,SELL,2026-06-04 04:00:00,13.0,0.5695409523809527,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|CADJPY.r|H4|BUY|174,CADJPY.r,H4,BUY,2026-05-25 16:00:00,58.0,115.07,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|CADJPY.r|H4|SELL|172,CADJPY.r,H4,SELL,2026-06-03 16:00:00,16.0,115.29229450549451,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|CHFJPY.r|H4|BUY|160,CHFJPY.r,H4,BUY,2026-06-04 04:00:00,13.0,201.92950000000002,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|CHFJPY.r|H4|SELL|158,CHFJPY.r,H4,SELL,2026-06-02 20:00:00,21.0,203.1175402650357,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURAUD.r|H4|BUY|668,EURAUD.r,H4,BUY,2026-06-03 16:00:00,16.0,1.6242098813559323,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURAUD.r|H4|SELL|669,EURAUD.r,H4,SELL,2026-06-08 08:00:00,0.0,1.6338423636363646,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURCAD.r|H4|BUY|147,EURCAD.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|EURCAD.r|H4|SELL|148,EURCAD.r,H4,SELL,2026-06-05 12:00:00,5.0,1.6121630976037409,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURCHF.r|H4|BUY|151,EURCHF.r,H4,BUY,2026-06-01 08:00:00,30.0,0.9118553571428575,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURCHF.r|H4|SELL|150,EURCHF.r,H4,SELL,2026-06-05 16:00:00,4.0,0.9174016000000007,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURGBP.r|H4|BUY|133,EURGBP.r,H4,BUY,2026-06-03 16:00:00,16.0,0.8637786666666661,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURGBP.r|H4|SELL|133,EURGBP.r,H4,SELL,2026-05-29 20:00:00,33.0,0.8663827619047617,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURJPY.r|H4|BUY|743,EURJPY.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|EURJPY.r|H4|SELL|742,EURJPY.r,H4,SELL,2026-06-05 12:00:00,5.0,185.67451703225808,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURNZD.r|H4|BUY|141,EURNZD.r,H4,BUY,2026-06-01 04:00:00,31.0,1.9466322499999995,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURNZD.r|H4|SELL|142,EURNZD.r,H4,SELL,2026-06-08 08:00:00,0.0,1.9874945238095252,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURUSD.r|H4|BUY|670,EURUSD.r,H4,BUY,2026-06-04 04:00:00,13.0,1.1602899999999998,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|EURUSD.r|H4|SELL|670,EURUSD.r,H4,SELL,,,,,not_detected
macd_breakout_enrichment_v1|GBPAUD.r|H4|BUY|140,GBPAUD.r,H4,BUY,2026-06-03 04:00:00,19.0,1.876826275510204,regression_w2_high_low_close_confirmed,reconstructed
