case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|CADJPY.r|H4|W3?|2026-03-17 04:00:00,CADJPY.r,Forex Majors,H4,3,W3?,2026-03-17 04:00:00,116.361,latest,,
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W3?|2026-03-17 09:00:00,CHFJPY.r,Forex Majors,H1,0,origen,2026-03-11 12:00:00,204.006,pivot,high,51
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W3?|2026-03-17 09:00:00,CHFJPY.r,Forex Majors,H1,1,W1,2026-03-16 10:00:00,201.103,pivot,low,52
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W3?|2026-03-17 09:00:00,CHFJPY.r,Forex Majors,H1,2,W2,2026-03-16 20:00:00,202.203,pivot,high,53
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W3?|2026-03-17 09:00:00,CHFJPY.r,Forex Majors,H1,3,W3?,2026-03-17 09:00:00,201.982,latest,,
weavecount_screener_h1_h4_v1|CHFJPY.r|H4|W3?|2026-03-17 04:00:00,CHFJPY.r,Forex Majors,H4,0,origen,2026-03-04 00:00:00,200.3,pivot,low,80
weavecount_screener_h1_h4_v1|CHFJPY.r|H4|W3?|2026-03-17 04:00:00,CHFJPY.r,Forex Majors,H4,1,W1,2026-03-09 08:00:00,203.716,pivot,high,81
weavecount_screener_h1_h4_v1|CHFJPY.r|H4|W3?|2026-03-17 04:00:00,CHFJPY.r,Forex Majors,H4,2,W2,2026-03-16 08:00:00,201.103,pivot,low,82
weavecount_screener_h1_h4_v1|CHFJPY.r|H4|W3?|2026-03-17 04:00:00,CHFJPY.r,Forex Majors,H4,3,W3?,2026-03-17 04:00:00,202.015,latest,,
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-03-17 09:00:00,EURAUD.r,Forex Majors,H1,0,origen,2026-03-11 18:00:00,1.6129,pivot,low,51
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-03-17 09:00:00,EURAUD.r,Forex Majors,H1,1,W1,2026-03-12 09:00:00,1.62361,pivot,high,52
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-03-17 09:00:00,EURAUD.r,Forex Majors,H1,2,W2,2026-03-12 15:00:00,1.61741,pivot,low,53
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-03-17 09:00:00,EURAUD.r,Forex Majors,H1,3,W3,2026-03-13 23:00:00,1.63525,pivot,high,54
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-03-17 09:00:00,EURAUD.r,Forex Majors,H1,4,W4?,2026-03-17 00:00:00,1.6245699999999998,current,low,55
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W5?|2026-03-17 04:00:00,EURAUD.r,Forex Majors,H4,0,origen,2026-02-24 16:00:00,1.67503,pivot,high,60
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W5?|2026-03-17 04:00:00,EURAUD.r,Forex Majors,H4,1,W1,2026-02-27 04:00:00,1.65601,pivot,low,61
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W5?|2026-03-17 04:00:00,EURAUD.r,Forex Majors,H4,2,W2,2026-03-02 00:00:00,1.67216,pivot,high,62
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W5?|2026-03-17 04:00:00,EURAUD.r,Forex Majors,H4,3,W3,2026-03-11 16:00:00,1.6129,pivot,low,63
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W5?|2026-03-17 04:00:00,EURAUD.r,Forex Majors,H4,4,W4,2026-03-13 20:00:00,1.63525,pivot,high,64
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W5?|2026-03-17 04:00:00,EURAUD.r,Forex Majors,H4,5,W5?,2026-03-17 04:00:00,1.62547,latest,,
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W4?|2026-03-17 09:00:00,EURCAD.r,Forex Majors,H1,0,origen,2026-03-13 11:00:00,1.56208,pivot,low,35
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W4?|2026-03-17 09:00:00,EURCAD.r,Forex Majors,H1,1,W1,2026-03-16 04:00:00,1.57025,pivot,high,36
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W4?|2026-03-17 09:00:00,EURCAD.r,Forex Majors,H1,2,W2,2026-03-16 10:00:00,1.5655,pivot,low,37
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W4?|2026-03-17 09:00:00,EURCAD.r,Forex Majors,H1,3,W3,2026-03-16 22:00:00,1.57608,pivot,high,38
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W4?|2026-03-17 09:00:00,EURCAD.r,Forex Majors,H1,4,W4?,2026-03-17 09:00:00,1.57231,latest,,
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W3?|2026-03-17 04:00:00,EURCAD.r,Forex Majors,H4,0,origen,2026-03-09 04:00:00,1.56127,pivot,low,70
