count_id,example_id,group,symbol,timeframe,example_type,swing_degree,pattern_type,count_state,direction,start_pivot_id,end_pivot_id,start_time,end_time,count_detected_at,max_structural_detected_at_used,lookahead_safe,reason,wave1_length,wave2_retrace_of_wave1,wave3_length,wave3_extension_of_wave1,wave4_retrace_of_wave3,wave5_length,wave5_extension_of_wave1,wave5_extension_of_wave3,abc_a_length,abc_b_retrace_of_a,abc_c_length,abc_c_vs_a,major_context_state,major_context_direction,major_context_alignment,major_context_last_pivot_id
metals_ambiguous_xptusd_h1_abc_007,metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,intermediate,abc,ambiguous_count,bullish,7,10,2026-03-09 04:00:00,2026-03-12 14:00:00,2026-03-12 17:00:00,2026-03-12 17:00:00,True,C leg does not exceed A extreme; ABC is too compressed: C leg is small versus A,,,,,,,,,221.29999999999995,0.4970176231360156,67.32000000000016,0.30420244012652586,available,bullish,aligned,8
metals_ambiguous_xptusd_h1_impulse_005,metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,intermediate,impulse,invalidated_count,bullish,5,10,2026-03-05 22:00:00,2026-03-12 14:00:00,2026-03-12 17:00:00,2026-03-12 17:00:00,True,wave 2 breaks wave 1 origin; wave 4 overlaps wave 1 territory,80.39000000000033,1.8609279761164266,221.29999999999995,2.7528299539743633,0.4970176231360156,67.32000000000016,0.8374175892523932,0.30420244012652586,,,,,available,bullish,aligned,8
metals_ambiguous_xptusd_h1_abc_008,metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,intermediate,abc,candidate_abc,bearish,8,11,2026-03-10 12:00:00,2026-03-16 01:00:00,2026-03-16 04:00:00,2026-03-16 04:00:00,True,basic ABC constraints satisfied,,,,,,,,,109.99000000000024,0.6120556414219476,197.90999999999985,1.799345395035907,available,bearish,aligned,9
metals_ambiguous_xptusd_h1_impulse_006,metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,intermediate,impulse,invalidated_count,bearish,6,11,2026-03-06 10:00:00,2026-03-16 01:00:00,2026-03-16 04:00:00,2026-03-16 04:00:00,True,wave 2 breaks wave 1 origin; wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory; wave 3 is shorter than both wave 1 and wave 5,149.60000000000014,1.4792780748663086,109.99000000000024,0.7352272727272736,0.6120556414219476,197.90999999999985,1.3229278074866289,1.799345395035907,,,,,available,bearish,aligned,9
metals_ambiguous_xptusd_h1_abc_009,metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,intermediate,abc,invalidated_count,bullish,9,12,2026-03-12 03:00:00,2026-03-16 22:00:00,2026-03-17 02:00:00,2026-03-17 02:00:00,True,B leg breaks ABC origin; C leg does not exceed A extreme; B retracement exceeds configured maximum,,,,,,,,,67.32000000000016,2.939839572192504,122.15999999999985,1.8146167557932198,available,bullish,aligned,10
metals_ambiguous_xptusd_h1_impulse_007,metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,intermediate,impulse,invalidated_count,bullish,7,12,2026-03-09 04:00:00,2026-03-16 22:00:00,2026-03-17 02:00:00,2026-03-17 02:00:00,True,wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory; wave 3 is shorter than both wave 1 and wave 5,221.29999999999995,0.4970176231360156,67.32000000000016,0.30420244012652586,2.939839572192504,122.15999999999985,0.5520108450067776,1.8146167557932198,,,,,available,bullish,aligned,10
metals_ambiguous_xptusd_h1_abc_010,metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,intermediate,abc,ambiguous_count,bearish,10,13,2026-03-12 14:00:00,2026-03-17 04:00:00,2026-03-17 07:00:00,2026-03-17 07:00:00,True,C leg does not exceed A extreme; ABC is too compressed: C leg is small versus A,,,,,,,,,197.90999999999985,0.6172502652720931,44.159999999999854,0.22313172654236718,available,bullish,opposed,10
metals_ambiguous_xptusd_h1_impulse_008,metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,intermediate,impulse,ambiguous_count,bearish,8,13,2026-03-10 12:00:00,2026-03-17 04:00:00,2026-03-17 07:00:00,2026-03-17 07:00:00,True,wave 5 fails to exceed wave 3 extreme,109.99000000000024,0.6120556414219476,197.90999999999985,1.799345395035907,0.6172502652720931,44.159999999999854,0.4014910446404197,0.22313172654236718,,,,,available,bullish,opposed,10
metals_noisy_xauusd_m30_abc_001,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,ambiguous_count,bullish,1,4,2026-03-10 07:00:00,2026-03-11 15:30:00,2026-03-11 17:00:00,2026-03-11 17:00:00,True,C leg does not exceed A extreme; ABC is too compressed: C leg is small versus A,,,,,,,,,84.44000000000051,0.7485788725722365,21.269999999999527,0.2518948365703387,available,bullish,aligned,2
metals_noisy_xauusd_m30_abc_002,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,candidate_abc,bearish,2,5,2026-03-10 18:30:00,2026-03-12 03:00:00,2026-03-12 04:30:00,2026-03-12 04:30:00,True,basic ABC constraints satisfied,,,,,,,,,63.210000000000036,0.33649738965352816,71.11999999999989,1.1251384274640064,available,bullish,opposed,4
metals_noisy_xauusd_m30_abc_003,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,invalidated_count,bullish,3,6,2026-03-11 11:30:00,2026-03-12 13:00:00,2026-03-12 14:30:00,2026-03-12 14:30:00,True,B leg breaks ABC origin; C leg does not exceed A extreme; B retracement exceeds configured maximum,,,,,,,,,21.269999999999527,3.343676539727385,65.86999999999989,3.096850023507351,available,bullish,aligned,6
metals_noisy_xauusd_m30_impulse_001,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,invalidated_count,bullish,1,6,2026-03-10 07:00:00,2026-03-12 13:00:00,2026-03-12 14:30:00,2026-03-12 14:30:00,True,wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory; wave 3 is shorter than both wave 1 and wave 5,84.44000000000051,0.7485788725722365,21.269999999999527,0.2518948365703387,3.343676539727385,65.86999999999989,0.7800805305542337,3.096850023507351,,,,,available,bullish,aligned,6
metals_noisy_xauusd_m30_abc_004,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,candidate_abc,bearish,4,7,2026-03-11 15:30:00,2026-03-12 23:30:00,2026-03-13 02:00:00,2026-03-13 02:00:00,True,basic ABC constraints satisfied,,,,,,,,,71.11999999999989,0.9261811023622046,136.34999999999945,1.9171822272215926,available,bearish,aligned,7
metals_noisy_xauusd_m30_impulse_002,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,ambiguous_count,bearish,2,7,2026-03-10 18:30:00,2026-03-12 23:30:00,2026-03-13 02:00:00,2026-03-13 02:00:00,True,wave 4 overlaps wave 1 territory,63.210000000000036,0.33649738965352816,71.11999999999989,1.1251384274640064,0.9261811023622046,136.34999999999945,2.157095396298044,1.9171822272215926,,,,,available,bearish,aligned,7
metals_noisy_xauusd_m30_abc_005,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,invalidated_count,bullish,5,8,2026-03-12 03:00:00,2026-03-13 05:00:00,2026-03-13 06:30:00,2026-03-13 06:30:00,True,B leg breaks ABC origin; C leg does not exceed A extreme; B retracement exceeds configured maximum,,,,,,,,,65.86999999999989,2.0699863367238454,73.40999999999985,1.114467891301047,available,bullish,aligned,8
metals_noisy_xauusd_m30_impulse_003,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,invalidated_count,bullish,3,8,2026-03-11 11:30:00,2026-03-13 05:00:00,2026-03-13 06:30:00,2026-03-13 06:30:00,True,wave 2 breaks wave 1 origin; wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory,21.269999999999527,3.343676539727385,65.86999999999989,3.096850023507351,2.0699863367238454,73.40999999999985,3.4513399153738358,1.114467891301047,,,,,available,bullish,aligned,8
metals_noisy_xauusd_m30_abc_006,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,ambiguous_count,bearish,6,9,2026-03-12 13:00:00,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,True,C leg does not exceed A extreme; ABC is too compressed: C leg is small versus A,,,,,,,,,136.34999999999945,0.5383938393839395,67.0,0.49138247158049336,available,bullish,opposed,8
metals_noisy_xauusd_m30_impulse_004,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,ambiguous_count,bearish,4,9,2026-03-11 15:30:00,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,True,wave 4 overlaps wave 1 territory; wave 5 fails to exceed wave 3 extreme,71.11999999999989,0.9261811023622046,136.34999999999945,1.9171822272215926,0.5383938393839395,67.0,0.9420697412823411,0.49138247158049336,,,,,available,bullish,opposed,8
metals_noisy_xauusd_m30_abc_007,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,ambiguous_count,bullish,7,10,2026-03-12 23:30:00,2026-03-13 15:30:00,2026-03-13 17:00:00,2026-03-13 17:00:00,True,C leg does not exceed A extreme,,,,,,,,,73.40999999999985,0.9126821958861209,60.25,0.8207328701811758,available,bullish,aligned,8
metals_noisy_xauusd_m30_impulse_005,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,invalidated_count,bullish,5,10,2026-03-12 03:00:00,2026-03-13 15:30:00,2026-03-13 17:00:00,2026-03-13 17:00:00,True,wave 2 breaks wave 1 origin; wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory,65.86999999999989,2.0699863367238454,73.40999999999985,1.114467891301047,0.9126821958861209,60.25,0.9146804311522712,0.8207328701811758,,,,,available,bullish,aligned,8
metals_noisy_xauusd_m30_abc_008,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,candidate_abc,bearish,8,11,2026-03-13 05:00:00,2026-03-16 02:00:00,2026-03-16 03:30:00,2026-03-16 03:30:00,True,basic ABC constraints satisfied,,,,,,,,,67.0,0.8992537313432836,153.98000000000047,2.298208955223888,available,bearish,aligned,9
metals_noisy_xauusd_m30_impulse_006,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,invalidated_count,bearish,6,11,2026-03-12 13:00:00,2026-03-16 02:00:00,2026-03-16 03:30:00,2026-03-16 03:30:00,True,wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory; wave 3 is shorter than both wave 1 and wave 5,136.34999999999945,0.5383938393839395,67.0,0.49138247158049336,0.8992537313432836,153.98000000000047,1.1292995966263373,2.298208955223888,,,,,available,bearish,aligned,9
metals_noisy_xauusd_m30_abc_009,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,invalidated_count,bullish,9,12,2026-03-13 11:00:00,2026-03-16 09:00:00,2026-03-16 10:30:00,2026-03-16 10:30:00,True,B leg breaks ABC origin; C leg does not exceed A extreme; B retracement exceeds configured maximum,,,,,,,,,60.25,2.5556846473029124,67.93000000000029,1.1274688796680545,available,bearish,opposed,9
metals_noisy_xauusd_m30_impulse_007,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,invalidated_count,bullish,7,12,2026-03-12 23:30:00,2026-03-16 09:00:00,2026-03-16 10:30:00,2026-03-16 10:30:00,True,wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory; wave 3 is shorter than both wave 1 and wave 5,73.40999999999985,0.9126821958861209,60.25,0.8207328701811758,2.5556846473029124,67.93000000000029,0.9253507696499172,1.1274688796680545,,,,,available,bearish,opposed,9
metals_noisy_xauusd_m30_abc_010,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,ambiguous_count,bearish,10,13,2026-03-13 15:30:00,2026-03-16 13:00:00,2026-03-16 14:30:00,2026-03-16 14:30:00,True,C leg does not exceed A extreme; ABC is too compressed: C leg is small versus A,,,,,,,,,153.98000000000047,0.4411611897649051,65.55999999999949,0.42576958046499086,available,bearish,aligned,9
metals_noisy_xauusd_m30_impulse_008,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,ambiguous_count,bearish,8,13,2026-03-13 05:00:00,2026-03-16 13:00:00,2026-03-16 14:30:00,2026-03-16 14:30:00,True,wave 5 fails to exceed wave 3 extreme,67.0,0.8992537313432836,153.98000000000047,2.298208955223888,0.4411611897649051,65.55999999999949,0.9785074626865595,0.42576958046499086,,,,,available,bearish,aligned,9
metals_noisy_xauusd_m30_abc_011,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,candidate_abc,bullish,11,14,2026-03-16 02:00:00,2026-03-16 17:00:00,2026-03-16 18:30:00,2026-03-16 18:30:00,True,basic ABC constraints satisfied,,,,,,,,,67.93000000000029,0.9651111438245136,67.75999999999931,0.9974974238186224,available,bullish,aligned,10
metals_noisy_xauusd_m30_impulse_009,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,invalidated_count,bullish,9,14,2026-03-13 11:00:00,2026-03-16 17:00:00,2026-03-16 18:30:00,2026-03-16 18:30:00,True,wave 2 breaks wave 1 origin; wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory,60.25,2.5556846473029124,67.93000000000029,1.1274688796680545,0.9651111438245136,67.75999999999931,1.124647302904553,0.9974974238186224,,,,,available,bullish,aligned,10
metals_noisy_xauusd_m30_abc_012,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,invalidated_count,bearish,12,15,2026-03-16 09:00:00,2026-03-17 04:00:00,2026-03-17 05:30:00,2026-03-17 05:30:00,True,B leg breaks ABC origin; C leg does not exceed A extreme; B retracement exceeds configured maximum,,,,,,,,,65.55999999999949,1.0335570469798632,43.149999999999636,0.6581757169005487,available,bearish,aligned,11
metals_noisy_xauusd_m30_impulse_010,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,invalidated_count,bearish,10,15,2026-03-13 15:30:00,2026-03-17 04:00:00,2026-03-17 05:30:00,2026-03-17 05:30:00,True,wave 3 does not exceed wave 1 extreme; wave 4 overlaps wave 1 territory,153.98000000000047,0.4411611897649051,65.55999999999949,0.42576958046499086,1.0335570469798632,43.149999999999636,0.2802311988569912,0.6581757169005487,,,,,available,bearish,aligned,11
metals_noisy_xauusd_m30_abc_013,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,abc,candidate_abc,bullish,13,16,2026-03-16 13:00:00,2026-03-17 08:00:00,2026-03-17 09:30:00,2026-03-17 09:30:00,True,basic ABC constraints satisfied,,,,,,,,,67.75999999999931,0.6368063754427402,49.69999999999982,0.7334710743801701,available,bearish,opposed,11
metals_noisy_xauusd_m30_impulse_011,metals_noisy_xauusd_m30,Metals,XAUUSD.r,M30,noisy,intermediate,impulse,ambiguous_count,bullish,11,16,2026-03-16 02:00:00,2026-03-17 08:00:00,2026-03-17 09:30:00,2026-03-17 09:30:00,True,wave 4 overlaps wave 1 territory,67.93000000000029,0.9651111438245136,67.75999999999931,0.9974974238186224,0.6368063754427402,49.69999999999982,0.7316355071396968,0.7334710743801701,,,,,available,bearish,opposed,11
