count_id,point_order,point_label,leg_label,example_id,symbol,timeframe,swing_degree,structural_pivot_id,pivot_type,pivot_extreme_time,pivot_detected_at,structural_detected_at,pivot_extreme_price,leg_start_price,leg_end_price,leg_length_abs,ratio_name,ratio_value
index_gap_aus200_m30_impulse_002,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,8628.8,8678.8,50.0,wave5_extension_of_wave1,0.49019607843137253
index_gap_aus200_m30_impulse_003,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,3,high,2026-03-10 12:00:00,2026-03-10 13:30:00,2026-03-10 13:30:00,8749.5,,8749.5,,,
index_gap_aus200_m30_impulse_003,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,4,low,2026-03-10 17:00:00,2026-03-10 18:30:00,2026-03-10 18:30:00,8687.5,8749.5,8687.5,62.0,,
index_gap_aus200_m30_impulse_003,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,5,high,2026-03-10 20:00:00,2026-03-10 21:30:00,2026-03-10 21:30:00,8791.5,8687.5,8791.5,104.0,wave2_retrace_of_wave1,1.6774193548387097
index_gap_aus200_m30_impulse_003,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,6,low,2026-03-11 19:00:00,2026-03-11 20:30:00,2026-03-11 20:30:00,8628.8,8791.5,8628.8,162.70000000000073,wave3_extension_of_wave1,2.6241935483871086
index_gap_aus200_m30_impulse_003,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,8628.8,8678.8,50.0,wave4_retrace_of_wave3,0.3073140749846329
index_gap_aus200_m30_impulse_003,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,8678.8,8589.3,89.5,wave5_extension_of_wave1,1.4435483870967742
index_gap_aus200_m30_impulse_004,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,4,low,2026-03-10 17:00:00,2026-03-10 18:30:00,2026-03-10 18:30:00,8687.5,,8687.5,,,
index_gap_aus200_m30_impulse_004,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,5,high,2026-03-10 20:00:00,2026-03-10 21:30:00,2026-03-10 21:30:00,8791.5,8687.5,8791.5,104.0,,
index_gap_aus200_m30_impulse_004,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,6,low,2026-03-11 19:00:00,2026-03-11 20:30:00,2026-03-11 20:30:00,8628.8,8791.5,8628.8,162.70000000000073,wave2_retrace_of_wave1,1.564423076923084
index_gap_aus200_m30_impulse_004,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,8628.8,8678.8,50.0,wave3_extension_of_wave1,0.4807692307692308
index_gap_aus200_m30_impulse_004,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,8678.8,8589.3,89.5,wave4_retrace_of_wave3,1.79
index_gap_aus200_m30_impulse_004,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,8589.3,8693.3,104.0,wave5_extension_of_wave1,1.0
index_gap_aus200_m30_impulse_005,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,5,high,2026-03-10 20:00:00,2026-03-10 21:30:00,2026-03-10 21:30:00,8791.5,,8791.5,,,
index_gap_aus200_m30_impulse_005,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,6,low,2026-03-11 19:00:00,2026-03-11 20:30:00,2026-03-11 20:30:00,8628.8,8791.5,8628.8,162.70000000000073,,
index_gap_aus200_m30_impulse_005,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,8628.8,8678.8,50.0,wave2_retrace_of_wave1,0.3073140749846329
index_gap_aus200_m30_impulse_005,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,8678.8,8589.3,89.5,wave3_extension_of_wave1,0.5500921942224929
index_gap_aus200_m30_impulse_005,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,8589.3,8693.3,104.0,wave4_retrace_of_wave3,1.1620111731843576
index_gap_aus200_m30_impulse_005,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,8693.3,8562.3,131.0,wave5_extension_of_wave1,0.8051628764597383
index_gap_aus200_m30_impulse_006,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,6,low,2026-03-11 19:00:00,2026-03-11 20:30:00,2026-03-11 20:30:00,8628.8,,8628.8,,,
index_gap_aus200_m30_impulse_006,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,8628.8,8678.8,50.0,,
index_gap_aus200_m30_impulse_006,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,8678.8,8589.3,89.5,wave2_retrace_of_wave1,1.79
index_gap_aus200_m30_impulse_006,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,8589.3,8693.3,104.0,wave3_extension_of_wave1,2.08
index_gap_aus200_m30_impulse_006,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,8693.3,8562.3,131.0,wave4_retrace_of_wave3,1.2596153846153846
index_gap_aus200_m30_impulse_006,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,8562.3,8663.6,101.30000000000109,wave5_extension_of_wave1,2.026000000000022
index_gap_aus200_m30_impulse_007,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,,8678.8,,,
index_gap_aus200_m30_impulse_007,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,8678.8,8589.3,89.5,,
index_gap_aus200_m30_impulse_007,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,8589.3,8693.3,104.0,wave2_retrace_of_wave1,1.1620111731843576
index_gap_aus200_m30_impulse_007,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,8693.3,8562.3,131.0,wave3_extension_of_wave1,1.4636871508379887
index_gap_aus200_m30_impulse_007,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,8562.3,8663.6,101.30000000000109,wave4_retrace_of_wave3,0.7732824427481
index_gap_aus200_m30_impulse_007,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,8663.6,8504.6,159.0,wave5_extension_of_wave1,1.776536312849162
index_gap_aus200_m30_impulse_008,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,,8589.3,,,
index_gap_aus200_m30_impulse_008,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,8589.3,8693.3,104.0,,
index_gap_aus200_m30_impulse_008,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,8693.3,8562.3,131.0,wave2_retrace_of_wave1,1.2596153846153846
index_gap_aus200_m30_impulse_008,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,8562.3,8663.6,101.30000000000109,wave3_extension_of_wave1,0.9740384615384721
index_gap_aus200_m30_impulse_008,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,8663.6,8504.6,159.0,wave4_retrace_of_wave3,1.5695952615991933
index_gap_aus200_m30_impulse_008,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,13,high,2026-03-13 16:30:00,2026-03-13 18:00:00,2026-03-13 18:00:00,8645.6,8504.6,8645.6,141.0,wave5_extension_of_wave1,1.3557692307692308
index_gap_aus200_m30_impulse_009,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,,8693.3,,,
index_gap_aus200_m30_impulse_009,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,8693.3,8562.3,131.0,,
index_gap_aus200_m30_impulse_009,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,8562.3,8663.6,101.30000000000109,wave2_retrace_of_wave1,0.7732824427481
index_gap_aus200_m30_impulse_009,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,8663.6,8504.6,159.0,wave3_extension_of_wave1,1.213740458015267
index_gap_aus200_m30_impulse_009,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,13,high,2026-03-13 16:30:00,2026-03-13 18:00:00,2026-03-13 18:00:00,8645.6,8504.6,8645.6,141.0,wave4_retrace_of_wave3,0.8867924528301887
index_gap_aus200_m30_impulse_009,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,14,low,2026-03-13 22:30:00,2026-03-16 02:30:00,2026-03-16 02:30:00,8531.6,8645.6,8531.6,114.0,wave5_extension_of_wave1,0.8702290076335878
index_gap_aus200_m30_impulse_010,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,,8562.3,,,
index_gap_aus200_m30_impulse_010,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,8562.3,8663.6,101.30000000000109,,
index_gap_aus200_m30_impulse_010,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,8663.6,8504.6,159.0,wave2_retrace_of_wave1,1.5695952615991933
index_gap_aus200_m30_impulse_010,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,13,high,2026-03-13 16:30:00,2026-03-13 18:00:00,2026-03-13 18:00:00,8645.6,8504.6,8645.6,141.0,wave3_extension_of_wave1,1.3919052319841902
index_gap_aus200_m30_impulse_010,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,14,low,2026-03-13 22:30:00,2026-03-16 02:30:00,2026-03-16 02:30:00,8531.6,8645.6,8531.6,114.0,wave4_retrace_of_wave3,0.8085106382978723
index_gap_aus200_m30_impulse_010,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,15,high,2026-03-16 03:30:00,2026-03-16 05:00:00,2026-03-16 05:00:00,8620.7,8531.6,8620.7,89.10000000000036,wave5_extension_of_wave1,0.8795656465942685
index_gap_aus200_m30_impulse_011,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,,8663.6,,,
index_gap_aus200_m30_impulse_011,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,8663.6,8504.6,159.0,,
index_gap_aus200_m30_impulse_011,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,13,high,2026-03-13 16:30:00,2026-03-13 18:00:00,2026-03-13 18:00:00,8645.6,8504.6,8645.6,141.0,wave2_retrace_of_wave1,0.8867924528301887
index_gap_aus200_m30_impulse_011,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,14,low,2026-03-13 22:30:00,2026-03-16 02:30:00,2026-03-16 02:30:00,8531.6,8645.6,8531.6,114.0,wave3_extension_of_wave1,0.7169811320754716
index_gap_aus200_m30_impulse_011,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,15,high,2026-03-16 03:30:00,2026-03-16 05:00:00,2026-03-16 05:00:00,8620.7,8531.6,8620.7,89.10000000000036,wave4_retrace_of_wave3,0.7815789473684243
index_gap_aus200_m30_impulse_011,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,16,low,2026-03-16 12:30:00,2026-03-16 14:00:00,2026-03-16 14:00:00,8534.7,8620.7,8534.7,86.0,wave5_extension_of_wave1,0.5408805031446541
index_gap_aus200_m30_impulse_012,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,,8504.6,,,
index_gap_aus200_m30_impulse_012,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,13,high,2026-03-13 16:30:00,2026-03-13 18:00:00,2026-03-13 18:00:00,8645.6,8504.6,8645.6,141.0,,
index_gap_aus200_m30_impulse_012,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,14,low,2026-03-13 22:30:00,2026-03-16 02:30:00,2026-03-16 02:30:00,8531.6,8645.6,8531.6,114.0,wave2_retrace_of_wave1,0.8085106382978723
index_gap_aus200_m30_impulse_012,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,15,high,2026-03-16 03:30:00,2026-03-16 05:00:00,2026-03-16 05:00:00,8620.7,8531.6,8620.7,89.10000000000036,wave3_extension_of_wave1,0.6319148936170239
index_gap_aus200_m30_impulse_012,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,16,low,2026-03-16 12:30:00,2026-03-16 14:00:00,2026-03-16 14:00:00,8534.7,8620.7,8534.7,86.0,wave4_retrace_of_wave3,0.9652076318742946
index_gap_aus200_m30_impulse_012,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,17,high,2026-03-16 17:00:00,2026-03-16 18:30:00,2026-03-16 18:30:00,8661.7,8534.7,8661.7,127.0,wave5_extension_of_wave1,0.900709219858156
index_gap_aus200_m30_impulse_013,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,13,high,2026-03-13 16:30:00,2026-03-13 18:00:00,2026-03-13 18:00:00,8645.6,,8645.6,,,
index_gap_aus200_m30_impulse_013,1,1,wave_1,index_gap_aus200_m30,AUS200,M30,intermediate,14,low,2026-03-13 22:30:00,2026-03-16 02:30:00,2026-03-16 02:30:00,8531.6,8645.6,8531.6,114.0,,
index_gap_aus200_m30_impulse_013,2,2,wave_2,index_gap_aus200_m30,AUS200,M30,intermediate,15,high,2026-03-16 03:30:00,2026-03-16 05:00:00,2026-03-16 05:00:00,8620.7,8531.6,8620.7,89.10000000000036,wave2_retrace_of_wave1,0.7815789473684243
index_gap_aus200_m30_impulse_013,3,3,wave_3,index_gap_aus200_m30,AUS200,M30,intermediate,16,low,2026-03-16 12:30:00,2026-03-16 14:00:00,2026-03-16 14:00:00,8534.7,8620.7,8534.7,86.0,wave3_extension_of_wave1,0.7543859649122807
index_gap_aus200_m30_impulse_013,4,4,wave_4,index_gap_aus200_m30,AUS200,M30,intermediate,17,high,2026-03-16 17:00:00,2026-03-16 18:30:00,2026-03-16 18:30:00,8661.7,8534.7,8661.7,127.0,wave4_retrace_of_wave3,1.4767441860465116
index_gap_aus200_m30_impulse_013,5,5,wave_5,index_gap_aus200_m30,AUS200,M30,intermediate,18,low,2026-03-17 06:00:00,2026-03-17 07:30:00,2026-03-17 07:30:00,8572.7,8661.7,8572.7,89.0,wave5_extension_of_wave1,0.7807017543859649
index_gap_aus200_m30_abc_001,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,1,high,2026-03-09 22:30:00,2026-03-10 02:30:00,2026-03-10 02:30:00,8793.8,,8793.8,,,
index_gap_aus200_m30_abc_001,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,2,low,2026-03-10 07:00:00,2026-03-10 09:00:00,2026-03-10 09:00:00,8647.5,8793.8,8647.5,146.29999999999927,,
index_gap_aus200_m30_abc_001,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,3,high,2026-03-10 12:00:00,2026-03-10 13:30:00,2026-03-10 13:30:00,8749.5,8647.5,8749.5,102.0,abc_b_retrace_of_a,0.6971975393028059
index_gap_aus200_m30_abc_001,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,4,low,2026-03-10 17:00:00,2026-03-10 18:30:00,2026-03-10 18:30:00,8687.5,8749.5,8687.5,62.0,abc_c_vs_a,0.4237867395762154
index_gap_aus200_m30_abc_002,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,2,low,2026-03-10 07:00:00,2026-03-10 09:00:00,2026-03-10 09:00:00,8647.5,,8647.5,,,
index_gap_aus200_m30_abc_002,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,3,high,2026-03-10 12:00:00,2026-03-10 13:30:00,2026-03-10 13:30:00,8749.5,8647.5,8749.5,102.0,,
index_gap_aus200_m30_abc_002,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,4,low,2026-03-10 17:00:00,2026-03-10 18:30:00,2026-03-10 18:30:00,8687.5,8749.5,8687.5,62.0,abc_b_retrace_of_a,0.6078431372549019
index_gap_aus200_m30_abc_002,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,5,high,2026-03-10 20:00:00,2026-03-10 21:30:00,2026-03-10 21:30:00,8791.5,8687.5,8791.5,104.0,abc_c_vs_a,1.0196078431372548
index_gap_aus200_m30_abc_003,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,3,high,2026-03-10 12:00:00,2026-03-10 13:30:00,2026-03-10 13:30:00,8749.5,,8749.5,,,
index_gap_aus200_m30_abc_003,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,4,low,2026-03-10 17:00:00,2026-03-10 18:30:00,2026-03-10 18:30:00,8687.5,8749.5,8687.5,62.0,,
index_gap_aus200_m30_abc_003,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,5,high,2026-03-10 20:00:00,2026-03-10 21:30:00,2026-03-10 21:30:00,8791.5,8687.5,8791.5,104.0,abc_b_retrace_of_a,1.6774193548387097
index_gap_aus200_m30_abc_003,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,6,low,2026-03-11 19:00:00,2026-03-11 20:30:00,2026-03-11 20:30:00,8628.8,8791.5,8628.8,162.70000000000073,abc_c_vs_a,2.6241935483871086
index_gap_aus200_m30_abc_004,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,4,low,2026-03-10 17:00:00,2026-03-10 18:30:00,2026-03-10 18:30:00,8687.5,,8687.5,,,
index_gap_aus200_m30_abc_004,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,5,high,2026-03-10 20:00:00,2026-03-10 21:30:00,2026-03-10 21:30:00,8791.5,8687.5,8791.5,104.0,,
index_gap_aus200_m30_abc_004,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,6,low,2026-03-11 19:00:00,2026-03-11 20:30:00,2026-03-11 20:30:00,8628.8,8791.5,8628.8,162.70000000000073,abc_b_retrace_of_a,1.564423076923084
index_gap_aus200_m30_abc_004,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,8628.8,8678.8,50.0,abc_c_vs_a,0.4807692307692308
index_gap_aus200_m30_abc_005,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,5,high,2026-03-10 20:00:00,2026-03-10 21:30:00,2026-03-10 21:30:00,8791.5,,8791.5,,,
index_gap_aus200_m30_abc_005,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,6,low,2026-03-11 19:00:00,2026-03-11 20:30:00,2026-03-11 20:30:00,8628.8,8791.5,8628.8,162.70000000000073,,
index_gap_aus200_m30_abc_005,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,8628.8,8678.8,50.0,abc_b_retrace_of_a,0.3073140749846329
index_gap_aus200_m30_abc_005,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,8678.8,8589.3,89.5,abc_c_vs_a,0.5500921942224929
index_gap_aus200_m30_abc_006,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,6,low,2026-03-11 19:00:00,2026-03-11 20:30:00,2026-03-11 20:30:00,8628.8,,8628.8,,,
index_gap_aus200_m30_abc_006,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,8628.8,8678.8,50.0,,
index_gap_aus200_m30_abc_006,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,8678.8,8589.3,89.5,abc_b_retrace_of_a,1.79
index_gap_aus200_m30_abc_006,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,8589.3,8693.3,104.0,abc_c_vs_a,2.08
index_gap_aus200_m30_abc_007,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,7,high,2026-03-11 22:30:00,2026-03-12 02:30:00,2026-03-12 02:30:00,8678.8,,8678.8,,,
index_gap_aus200_m30_abc_007,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,8678.8,8589.3,89.5,,
index_gap_aus200_m30_abc_007,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,8589.3,8693.3,104.0,abc_b_retrace_of_a,1.1620111731843576
index_gap_aus200_m30_abc_007,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,8693.3,8562.3,131.0,abc_c_vs_a,1.4636871508379887
index_gap_aus200_m30_abc_008,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,8,low,2026-03-12 06:30:00,2026-03-12 08:00:00,2026-03-12 08:00:00,8589.3,,8589.3,,,
index_gap_aus200_m30_abc_008,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,8589.3,8693.3,104.0,,
index_gap_aus200_m30_abc_008,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,8693.3,8562.3,131.0,abc_b_retrace_of_a,1.2596153846153846
index_gap_aus200_m30_abc_008,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,8562.3,8663.6,101.30000000000109,abc_c_vs_a,0.9740384615384721
index_gap_aus200_m30_abc_009,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,9,high,2026-03-12 14:30:00,2026-03-12 16:00:00,2026-03-12 16:00:00,8693.3,,8693.3,,,
index_gap_aus200_m30_abc_009,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,8693.3,8562.3,131.0,,
index_gap_aus200_m30_abc_009,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,8562.3,8663.6,101.30000000000109,abc_b_retrace_of_a,0.7732824427481
index_gap_aus200_m30_abc_009,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,8663.6,8504.6,159.0,abc_c_vs_a,1.213740458015267
index_gap_aus200_m30_abc_010,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,10,low,2026-03-12 18:00:00,2026-03-12 19:30:00,2026-03-12 19:30:00,8562.3,,8562.3,,,
index_gap_aus200_m30_abc_010,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,8562.3,8663.6,101.30000000000109,,
index_gap_aus200_m30_abc_010,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,8663.6,8504.6,159.0,abc_b_retrace_of_a,1.5695952615991933
index_gap_aus200_m30_abc_010,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,13,high,2026-03-13 16:30:00,2026-03-13 18:00:00,2026-03-13 18:00:00,8645.6,8504.6,8645.6,141.0,abc_c_vs_a,1.3919052319841902
index_gap_aus200_m30_abc_011,0,0,,index_gap_aus200_m30,AUS200,M30,intermediate,11,high,2026-03-13 04:00:00,2026-03-13 05:30:00,2026-03-13 05:30:00,8663.6,,8663.6,,,
index_gap_aus200_m30_abc_011,1,A,A,index_gap_aus200_m30,AUS200,M30,intermediate,12,low,2026-03-13 11:00:00,2026-03-13 12:30:00,2026-03-13 12:30:00,8504.6,8663.6,8504.6,159.0,,
index_gap_aus200_m30_abc_011,2,B,B,index_gap_aus200_m30,AUS200,M30,intermediate,13,high,2026-03-13 16:30:00,2026-03-13 18:00:00,2026-03-13 18:00:00,8645.6,8504.6,8645.6,141.0,abc_b_retrace_of_a,0.8867924528301887
index_gap_aus200_m30_abc_011,3,C,C,index_gap_aus200_m30,AUS200,M30,intermediate,14,low,2026-03-13 22:30:00,2026-03-16 02:30:00,2026-03-16 02:30:00,8531.6,8645.6,8531.6,114.0,abc_c_vs_a,0.7169811320754716
