strategy,entry_rule,symbol,direction,setup_id,entry_time,entry_price,stop_price,target_price,target_extension,tp_mult,target_source,size_fraction,spread_price,timeframe_ltf,timeframe_htf,active_from_pos,W_ID,X_ID,W_START,W_END,X_END,W_EP_TIME,X_EP_TIME,RETRACE_RATIO,FAN_BREAKOUT,BASE_CHANNEL_STATE,DECEL_CHANNEL_STATE,MACD_TRIGGER,STOCH_TRIGGER,PSAR_TRIGGER,PRIMARY_TRIGGER,MOMENTUM_CONFIRM,SESSION_OK,RR_OK,SETUP_STATUS,BLOCK_REASON,LAST_PASSED_STAGE,H4_ATTRACTOR_DIR,H4_ATTRACTOR_TREND_OK,H4_ATTRACTOR_MACD_OK,H4_MACD_NEUTRAL,H4_STANDBY,H4_PSAR_FLIP_EVENT,H4_PSAR_LATERAL,H4_PSAR_FLIP_COUNT_WINDOW,H4_MACD_ZLR_BULL,H4_MACD_ZLR_BEAR,H4_MACD_ZLR_RELEVANT,H4_ATTRACTOR_STAGE,H4_ATTRACTOR_BLOCK_REASON,FRACTAL_SEGMENT_COUNT,FRACTAL_EQUIVALENT_CLASS,X_SEGMENT_COUNT,X_POSSIBLE_COMPOSITE,X_TOUCH_SMA21,X_TOUCH_SMA50,X_END_CLOSE_VS_SMA21,X_END_CLOSE_VS_SMA50,SL_PRICE,TP_PRICE,TP_SOURCE,RR_RATIO,PLANNED_ENTRY_PRICE,TARGET_0.854,TARGET_1.0,TARGET_1.236,TARGET_1.618,W_START_PRICE,W_END_PRICE,X_EXTREME_PRICE,X_EP_DISTANCE_SMA21,X_EP_DISTANCE_SMA50,CORRECTION_LINE_PRICE,BASE_CHANNEL_LIMIT,SYMBOL_DIGITS,SYMBOL_POINT_SIZE,SYMBOL_TRADE_TICK_SIZE,SYMBOL_TRADE_TICK_VALUE,SYMBOL_TRADE_TICK_VALUE_PROFIT,SYMBOL_TRADE_TICK_VALUE_LOSS,SYMBOL_TRADE_CONTRACT_SIZE,SYMBOL_VOLUME_MIN,SYMBOL_VOLUME_MAX,SYMBOL_VOLUME_STEP,SYMBOL_CURRENCY_BASE,SYMBOL_CURRENCY_PROFIT,SYMBOL_CURRENCY_MARGIN,exit_time,exit_price,exit_reason,balance_before_entry,risk_amount,stop_distance,loss_per_lot,lots_raw,lots,ticks_moved,tick_value_used,commission_per_side_per_lot,commission_entry,commission_exit,commission_total,pnl_money_gross,pnl_money,weighted_return,pnl,balance_before_exit_event,balance_after_exit_event,event_return,Variant
menendez_core,menendez_core,EURJPY.r,-1,150,2018-03-01 10:30:00,130.232,130.47,129.87162931540334,,0.0,BB_LOWER,1.0,0.001,M30,H4,1704,149.0,150.0,2018-02-28 14:00:00,2018-03-01 02:00:00,2018-03-01 10:00:00,2018-03-01 02:00:00,2018-03-01 09:00:00,0.5963035019455297,True,1,1,False,True,True,True,True,True,True,ENTRY_READY,,ENTRY_READY,-1,True,True,False,False,False,False,1,False,False,False,H4_SHORT_READY,,2,OTHER,1,True,True,True,1,-1,130.47,129.87162931540334,BB_LOWER,1.5141625403221033,130.232,129.59208800000002,129.442,129.19939200000002,128.80669600000002,130.885,129.857,130.47,0.3411904761904907,0.06713999999999487,130.51086666666666,130.459625,3,0.001,0.001,0.5462928567,0.5462928567,0.5463197172,100000.0,0.01,50.0,0.01,EUR,JPY,EUR,2018-03-01 17:00:00,130.47,SL,10000.0,100.0,0.23799999999999955,130.02409269359975,0.7690882353291926,0.76,-237.99999999999955,0.5463197172,3.0,2.2800000000000002,2.2800000000000002,4.5600000000000005,-98.81831044713581,-103.37831044713582,-0.010337831044713582,-103.37831044713582,10000.0,9896.621689552865,-0.010337831044713582,faithful_operable_sma200_primary
menendez_core,menendez_core,USDJPY,1,228,2018-03-29 11:00:00,106.534,106.389,106.9328368977653,,0.0,BB_UPPER,1.0,0.001,M30,H4,2669,227.0,228.0,2018-03-28 14:00:00,2018-03-29 01:00:00,2018-03-29 10:00:00,2018-03-28 23:30:00,2018-03-29 09:00:00,0.45729013254787,True,1,1,False,True,False,True,True,True,True,ENTRY_READY,,ENTRY_READY,1,True,True,False,False,False,False,0,False,False,False,H4_LONG_READY,,2,OTHER,1,True,True,False,-1,1,106.389,106.9328368977653,BB_UPPER,2.750599294932858,106.534,107.548732,107.747,108.067488,108.58624400000001,105.652,107.01,106.389,-0.3432857142856989,0.06237999999999033,106.31594117647059,106.42585,3,0.001,0.001,0.5462928567,0.5462928567,0.5463197172,100000.0,0.01,50.0,0.01,USD,JPY,USD,2018-03-29 17:30:00,106.389,SL,9896.621689552865,98.96621689552865,0.14500000000001023,79.2163589940056,1.249315395864351,1.24,-145.00000000001023,0.5463197172,3.0,3.7199999999999998,3.7199999999999998,7.4399999999999995,-98.22828515256694,-105.66828515256694,-0.010677207684326579,-105.66828515256694,9896.621689552865,9790.953404400298,-0.010677207684326579,faithful_operable_sma200_primary
menendez_core,menendez_core,EURJPY.r,-1,828,2018-10-19 09:30:00,128.835,129.018,128.41427627830387,,0.0,BB_LOWER,1.0,0.015,M30,H4,9667,827.0,828.0,2018-10-18 15:00:00,2018-10-19 00:30:00,2018-10-19 09:00:00,2018-10-18 20:30:00,2018-10-19 09:00:00,0.5888240200166792,True,1,1,False,True,True,True,True,True,True,ENTRY_READY,,ENTRY_READY,-1,True,True,False,False,False,False,0,False,False,False,H4_SHORT_READY,,2,OTHER,1,True,True,True,1,-1,129.018,128.41427627830387,BB_LOWER,2.299036730580062,128.835,127.99405400000002,127.81900000000002,127.53603600000002,127.07801800000003,129.511,128.312,129.018,0.35795238095235504,0.057540000000017244,129.062125,129.00430555555556,3,0.001,0.001,0.5462928567,0.5462928567,0.5463197172,100000.0,0.01,50.0,0.01,EUR,JPY,EUR,2018-10-19 14:00:00,129.018,SL,9790.953404400298,97.90953404400298,0.18299999999999272,99.97650824759603,0.9793254011384944,0.97,-182.99999999999272,0.5463197172,3.0,2.91,2.91,5.82,-96.97721300016815,-102.79721300016814,-0.010499203576432968,-102.79721300016814,9790.953404400298,9688.156191400129,-0.010499203576432968,faithful_operable_sma200_primary
menendez_core,menendez_core,EURJPY.r,-1,1476,2019-05-24 01:30:00,122.439,122.601,122.2736027208079,,0.0,BB_LOWER,1.0,0.008,M30,H4,16956,1475.0,1476.0,2019-05-23 09:30:00,2019-05-23 17:00:00,2019-05-24 01:00:00,2019-05-23 16:30:00,2019-05-24 00:30:00,0.5316455696202571,True,1,1,False,True,True,True,True,True,True,ENTRY_READY,,ENTRY_READY,-1,True,True,False,False,False,False,1,False,False,False,H4_SHORT_READY,,1,CORRECTIVE_EQUIVALENT,1,True,True,False,1,-1,122.601,122.2736027208079,BB_LOWER,1.0209708592104065,122.439,121.858874,121.732,121.526916,121.194958,123.008,122.139,122.601,0.14461904761905942,-0.0959399999999988,122.6318,122.58787096774194,3,0.001,0.001,0.5462928567,0.5462928567,0.5463197172,100000.0,0.01,50.0,0.01,EUR,JPY,EUR,2019-05-24 03:00:00,122.601,SL,9688.156191400129,96.88156191400128,0.16200000000000614,88.50379418640337,1.0946599838415172,1.09,-162.00000000000614,0.5463197172,3.0,3.2700000000000005,3.2700000000000005,6.540000000000001,-96.46913566317969,-103.00913566317969,-0.010632480900196228,-103.00913566317969,9688.156191400129,9585.14705573695,-0.010632480900196228,faithful_operable_sma200_primary
menendez_core,menendez_core,EURUSD.r,-1,1753,2019-09-12 03:00:00,1.10106,1.10139,1.099840503409665,,0.0,BB_LOWER,1.0,1e-05,M30,H4,20756,1752.0,1753.0,2019-09-11 09:00:00,2019-09-11 18:00:00,2019-09-12 02:30:00,2019-09-11 17:30:00,2019-09-12 02:30:00,0.4492979719188894,True,1,1,False,True,True,True,True,True,True,ENTRY_READY,,ENTRY_READY,-1,True,False,True,True,False,False,1,False,False,False,H4_SHORT_READY,,1,CORRECTIVE_EQUIVALENT,1,True,True,False,1,-1,1.10139,1.099840503409665,BB_LOWER,3.6954442131343335,1.10106,1.0959158600000003,1.0949800000000003,1.0934672400000003,1.0910186200000005,1.10492,1.09851,1.10139,0.0007723809523809688,-0.0008371999999998714,1.1015700000000002,1.101289142857143,5,1e-05,1e-05,0.8704280765,0.8704280765,0.870435653,100000.0,0.01,50.0,0.01,EUR,USD,EUR,2019-09-12 04:00:00,1.10139,SL,9585.147055736948,95.85147055736948,0.0003300000000001635,28.72437654901423,3.3369382410724224,3.33,-33.00000000001635,0.870435653,3.0,9.99,9.99,19.98,-95.65217390821739,-115.6321739082174,-0.01206368282466868,-115.6321739082174,9585.14705573695,9469.514881828733,-0.012063682824668678,faithful_operable_sma200_primary
menendez_core,menendez_core,USDJPY,1,2444,2020-05-20 01:00:00,107.76899999999999,107.603,107.98333570245367,,0.0,BB_UPPER,1.0,0.011,M30,H4,29211,2443.0,2444.0,2020-05-19 02:00:00,2020-05-19 18:00:00,2020-05-20 00:30:00,2020-05-19 16:00:00,2020-05-20 00:00:00,0.6101910828025494,True,1,1,False,True,True,True,True,True,True,ENTRY_READY,,ENTRY_READY,1,True,True,False,False,False,False,0,False,False,False,H4_LONG_READY,,2,OTHER,1,True,True,False,-1,1,107.603,107.98333570245367,BB_UPPER,1.2911789304438872,107.76899999999999,108.27338999999999,108.38799999999999,108.57325999999999,108.87312999999999,107.297,108.082,107.603,-0.20614285714286495,0.029439999999993915,107.56308333333332,107.60979999999999,3,0.001,0.001,0.5462928567,0.5462928567,0.5463197172,100000.0,0.01,50.0,0.01,USD,JPY,USD,2020-05-20 11:30:00,107.603,SL,9469.51488182873,94.69514881828731,0.16599999999999682,90.68907305519826,1.044173742526299,1.04,-165.99999999999682,0.5463197172,3.0,3.12,3.12,6.24,-94.3166359774062,-100.55663597740619,-0.010618984946141921,-100.55663597740619,9469.514881828733,9368.958245851325,-0.01061898494614192,faithful_operable_sma200_primary
menendez_core,menendez_core,EURJPY.r,1,3005,2020-10-21 01:30:00,124.772,124.603,124.94656530762299,,0.0,BB_UPPER,1.0,0.0,M30,H4,34491,3004.0,3005.0,2020-10-20 11:00:00,2020-10-20 18:00:00,2020-10-21 01:00:00,2020-10-20 17:30:00,2020-10-21 00:00:00,0.5307486631016084,True,1,1,False,True,True,True,True,True,True,ENTRY_READY,,ENTRY_READY,1,True,True,False,False,False,False,0,False,False,False,H4_LONG_READY,,4,OTHER,1,True,True,False,-1,1,124.603,124.94656530762299,BB_UPPER,1.032930814337117,124.772,125.241792,125.351,125.527528,125.813264,124.252,125.0,124.603,-0.19438095238096764,0.1101200000000091,124.57246153846154,124.61553571428571,3,0.001,0.001,0.5462928567,0.5462928567,0.5463197172,100000.0,0.01,50.0,0.01,EUR,JPY,EUR,2020-10-21 10:00:00,124.603,SL,9368.958245851325,93.68958245851326,0.16900000000001114,92.3280322068061,1.0147468782683184,1.01,-169.00000000001114,0.5463197172,3.0,3.0300000000000002,3.0300000000000002,6.0600000000000005,-93.25131252887417,-99.31131252887417,-0.010600037904198183,-99.31131252887417,9368.958245851325,9269.646933322452,-0.010600037904198183,faithful_operable_sma200_primary
menendez_core,menendez_core,EURUSD.r,-1,2975,2020-10-30 07:30:00,1.16814,1.16944,1.1664093609406545,,0.0,BB_LOWER,1.0,0.0,M30,H4,34843,2974.0,2975.0,2020-10-29 10:00:00,2020-10-29 20:30:00,2020-10-30 07:00:00,2020-10-29 20:30:00,2020-10-30 06:30:00,0.4211026615969574,True,1,1,False,True,True,True,True,True,True,ENTRY_READY,,ENTRY_READY,-1,True,True,False,False,False,False,0,False,False,False,H4_SHORT_READY,,2,OTHER,1,True,True,False,1,-1,1.16944,1.1664093609406545,BB_LOWER,1.3312608148810356,1.16814,1.1604559200000002,1.1589200000000002,1.1564372800000002,1.1524186400000003,1.17553,1.16501,1.16944,0.0018571428571430015,-0.0004766000000000492,1.1696615000000001,1.169295,5,1e-05,1e-05,0.8704280765,0.8704280765,0.870435653,100000.0,0.01,50.0,0.01,EUR,USD,EUR,2020-10-30 11:30:00,1.1664093609406545,TP,9269.64693332245,92.6964693332245,0.0013000000000000789,113.15663489000686,0.8191872215299569,0.81,173.06390593454512,0.8704280765,3.0,2.43,2.43,4.86,122.01814303088827,117.15814303088827,0.012638900259483362,117.15814303088827,9269.646933322452,9386.80507635334,0.01263890025948336,faithful_operable_sma200_primary
menendez_core,menendez_core,USDJPY,1,3214,2021-01-29 19:30:00,104.707,104.607,104.82644574860522,,0.0,BB_UPPER,1.0,0.011,M30,H4,37888,3213.0,3214.0,2021-01-29 01:30:00,2021-01-29 13:30:00,2021-01-29 17:00:00,2021-01-29 11:30:00,2021-01-29 15:30:00,0.47050359712230416,True,1,1,False,True,False,True,True,True,True,ENTRY_READY,,ENTRY_READY,1,True,True,False,False,False,False,0,False,False,False,H4_LONG_READY,,2,OTHER,1,True,True,False,1,1,104.607,104.82644574860522,BB_UPPER,1.1944574860523685,104.707,105.20052999999999,105.30199999999999,105.46601999999999,105.73150999999999,104.239,104.934,104.607,-0.014047619047616422,0.16310000000000002,104.3345,104.66635483870968,3,0.001,0.001,0.5462928567,0.5462928567,0.5463197172,100000.0,0.01,50.0,0.01,USD,JPY,USD,2021-02-01 03:00:00,104.607,SL,9386.80507635334,93.86805076353339,0.09999999999999432,54.6319717199969,1.7181889616693982,1.71,-99.99999999999432,0.5463197172,3.0,5.13,5.13,10.26,-93.42067164119469,-103.68067164119469,-0.011045363230390353,-103.68067164119469,9386.80507635334,9283.124404712145,-0.011045363230390353,faithful_operable_sma200_primary
menendez_core,menendez_core,AUDUSD.r,-1,263,2021-08-18 04:00:00,0.72561,0.72585,0.7247387659325919,,0.0,BB_LOWER,1.0,0.0,M30,H4,2889,262.0,263.0,2021-08-17 16:00:00,2021-08-17 22:30:00,2021-08-18 03:30:00,2021-08-17 19:30:00,2021-08-18 02:00:00,0.4045226130653284,True,1,1,False,True,True,True,True,True,True,ENTRY_READY,,ENTRY_READY,-1,True,False,True,False,False,False,0,False,False,False,H4_SHORT_READY,,4,OTHER,1,True,True,False,-1,-1,0.72585,0.7247387659325919,BB_LOWER,3.6301419475333847,0.72561,0.72245108,0.72187,0.72093072,0.71941036,0.72822,0.72424,0.72585,0.00026809523809523395,-0.0025897999999999755,0.7260288888888888,0.7257469565217392,5,1e-05,1e-05,0.8704280765,0.8704280765,0.870435653,100000.0,0.01,50.0,0.01,AUD,USD,AUD,2021-08-18 04:30:00,0.72585,SL,9283.124404712145,92.83124404712146,0.00024000000000001798,20.89045567200156,4.44371561370672,4.44,-24.000000000001794,0.870435653,3.0,13.32,13.32,26.64,-92.75362318368694,-119.39362318368694,-0.012861361970230878,-119.39362318368694,9283.124404712145,9163.730781528458,-0.012861361970230878,faithful_operable_sma200_primary
