chart_layer_id,setup_id,symbol,timeframe,layer_type,label,price,start_price,end_price,start_time,end_time,color,style,source,is_operational
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,fibonacci_0_786,Fib 78.6,203.38109,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,fibonacci_1_272,Fib ext 1.272,201.72532,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,fibonacci_1_618,Fib ext 1.618,201.18383,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,macd_w1_leg,W1 estudio,,200.613,203.705,2026-03-05 12:00:00,2026-03-13 08:00:00,#58e6d3,solid,w1_start_price|w1_end_price,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,macd_w2_directrix,Reg W2 highs estudio,,202.56054545454543,201.9021454545454,2026-03-13 08:00:00,2026-03-17 04:00:00,#5ce0ca,dash,w2_high_regression_projected,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,macd_breakout_level,Ruptura estudio,201.962,201.962,201.962,2026-03-13 08:00:00,2026-06-04 21:12:47.522140+00:00,#ffd166,dash,breakout_level,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,macd_sl_study,SL estudio,200.613,200.613,200.613,2026-03-13 08:00:00,2026-06-04 21:12:47.522140+00:00,#ff6b6b,dot,sl_study,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,macd_tp1_study,TP1 estudio,204.195,204.195,204.195,2026-03-13 08:00:00,2026-06-04 21:12:47.522140+00:00,#75d7ff,dot,tp1_study,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,macd_tp2_study,TP2 estudio,206.105856,206.105856,206.105856,2026-03-13 08:00:00,2026-06-04 21:12:47.522140+00:00,#75d7ff,dot,tp2_study,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,macd_recent_breakout_marker,Ruptura reciente,201.962,,,,,#f7f7f7,marker,last_breakout_time|breakout_level,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|156,CHFJPY.r,H4,macd_current_price_marker,Precio actual,202.015,,,,,#f7f7f7,marker,close,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,r2,R2 previo,15053.833,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,r3,R3 previo,15204.167,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,s2,S2 previo,14569.833,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,s3,S3 previo,14478.167,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,previous_high,Maximo dia previo,14903.5,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#7bd88f,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,previous_low,Minimo dia previo,14661.5,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#e36d64,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,round_level_1,Nivel redondo inferior,14900,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,round_level_2,Nivel redondo superior,15000,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_0_0,Fib 0,14166.5,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_1_0,Fib 100,14661.5,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_0_236,Fib 23.6,14283.32,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_0_382,Fib 38.2,14355.59,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_0_5,Fib 50,14414,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_0_618,Fib 61.8,14472.41,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_0_786,Fib 78.6,14555.57,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_1_272,Fib ext 1.272,14031.86,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,fibonacci_1_618,Fib ext 1.618,13860.59,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,macd_w1_leg,W1 estudio,,14762.0,15048.0,2026-03-16 08:00:00,2026-03-17 08:00:00,#58e6d3,solid,w1_start_price|w1_end_price,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,macd_sl_study,SL estudio,14762.0,14762.0,14762.0,2026-03-17 08:00:00,2026-06-04 21:12:47.551265+00:00,#ff6b6b,dot,sl_study,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,macd_tp1_study,TP1 estudio,15272.0,15272.0,15272.0,2026-03-17 08:00:00,2026-06-04 21:12:47.551265+00:00,#75d7ff,dot,tp1_study,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,macd_tp2_study,TP2 estudio,15501.896,15501.896,15501.896,2026-03-17 08:00:00,2026-06-04 21:12:47.551265+00:00,#75d7ff,dot,tp2_study,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|624,CHINA50,H1,macd_current_price_marker,Precio actual,14902.0,,,,,#f7f7f7,marker,close,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,r2,R2 previo,15053.833,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,r3,R3 previo,15204.167,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,s2,S2 previo,14569.833,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,s3,S3 previo,14478.167,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,previous_high,Maximo dia previo,14903.5,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#7bd88f,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,previous_low,Minimo dia previo,14661.5,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#e36d64,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,round_level_1,Nivel redondo inferior,14900,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,round_level_2,Nivel redondo superior,15000,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_0_0,Fib 0,14166.5,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_1_0,Fib 100,14661.5,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_0_236,Fib 23.6,14283.32,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_0_382,Fib 38.2,14355.59,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_0_5,Fib 50,14414,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_0_618,Fib 61.8,14472.41,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_0_786,Fib 78.6,14555.57,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_1_272,Fib ext 1.272,14031.86,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,fibonacci_1_618,Fib ext 1.618,13860.59,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,macd_w1_leg,W1 estudio,,14336.5,14619.5,2026-03-04 12:00:00,2026-03-09 00:00:00,#58e6d3,solid,w1_start_price|w1_end_price,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,macd_w2_retracement,W2 estudio,,14619.5,14336.0,2026-03-09 00:00:00,2026-03-09 08:00:00,#f4b740,solid,w1_end_price|w2_swing_price,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,macd_sl_study,SL estudio,14336.0,14336.0,14336.0,2026-03-09 00:00:00,2026-06-04 21:12:47.522140+00:00,#ff6b6b,dot,sl_study,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,macd_tp1_study,TP1 estudio,14449.5,14449.5,14449.5,2026-03-09 00:00:00,2026-06-04 21:12:47.522140+00:00,#75d7ff,dot,tp1_study,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,macd_tp2_study,TP2 estudio,14624.394,14624.394,14624.394,2026-03-09 00:00:00,2026-06-04 21:12:47.522140+00:00,#75d7ff,dot,tp2_study,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,macd_cross_marker,Cruce MACD,15030.5,,,,,#f7f7f7,marker,last_macd_cross_time,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|191,CHINA50,H4,macd_current_price_marker,Precio actual,15030.5,,,,,#f7f7f7,marker,close,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,r2,R2 previo,15053.833,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,r3,R3 previo,15204.167,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,s2,S2 previo,14569.833,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,s3,S3 previo,14478.167,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,previous_high,Maximo dia previo,14903.5,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#7bd88f,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,previous_low,Minimo dia previo,14661.5,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#e36d64,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,round_level_1,Nivel redondo inferior,14900,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,round_level_2,Nivel redondo superior,15000,,,2025-11-12 03:00:00,2026-03-17 09:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_0_0,Fib 0,14166.5,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_1_0,Fib 100,14661.5,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_0_236,Fib 23.6,14283.32,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_0_382,Fib 38.2,14355.59,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_0_5,Fib 50,14414,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_0_618,Fib 61.8,14472.41,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_0_786,Fib 78.6,14555.57,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_1_272,Fib ext 1.272,14031.86,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|layers,trading_center_screener_unified_v1|CHINA50|H1|previous_day_high_low_candidate|3,CHINA50,H1,fibonacci_1_618,Fib ext 1.618,13860.59,,,2026-03-02 03:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,r2,R2 previo,1.6388633,,,2025-11-18 02:00:00,2026-03-17 09:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,r3,R3 previo,1.6427567,,,2025-11-18 02:00:00,2026-03-17 09:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,s2,S2 previo,1.6188433,,,2025-11-18 02:00:00,2026-03-17 09:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,s3,S3 previo,1.6127267,,,2025-11-18 02:00:00,2026-03-17 09:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,previous_high,Maximo dia previo,1.63497,,,2025-11-18 02:00:00,2026-03-17 09:00:00,#7bd88f,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,previous_low,Minimo dia previo,1.62496,,,2025-11-18 02:00:00,2026-03-17 09:00:00,#e36d64,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,round_level_1,Nivel redondo inferior,1.62,,,2025-11-18 02:00:00,2026-03-17 09:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,round_level_2,Nivel redondo superior,1.625,,,2025-11-18 02:00:00,2026-03-17 09:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_0_0,Fib 0,1.62689,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_1_0,Fib 100,1.64586,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_0_236,Fib 23.6,1.6313669,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_0_382,Fib 38.2,1.6341365,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_0_5,Fib 50,1.636375,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_0_618,Fib 61.8,1.6386135,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_0_786,Fib 78.6,1.6418004,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_1_272,Fib ext 1.272,1.6217302,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,fibonacci_1_618,Fib ext 1.618,1.6151665,,,2026-03-02 14:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,EURAUD.r,H1,macd_w1_leg,W1 estudio,,1.65535,1.61331,2026-03-09 05:00:00,2026-03-11 20:00:00,#58e6d3,solid,w1_start_price|w1_end_price,False
