setup_id,generated_at,symbol,market_group,timeframe,setup_type,strategy,direction,setup_status,timing_state,timing_priority,timing_reason,trigger_level,trigger_level_type,distance_to_trigger_pct,last_touch_time,bars_since_touch,reaction_detected,reaction_direction,is_late,is_invalidated,entry_review_status,timing_source,timing_artifact,setup_quality_score,quality_label,quality_reason,confluence_count,confluence_tags,risk_tags,trend_context,trend_compatibility,trend_compatibility_reason,trend_detail_context,rsi_context,pivot_context,previous_day_level_context,fibonacci_context,round_level_context,volatility_context,wavecount_context,codex_review_status,codex_review_score,codex_review_summary,chart_layer_id,chart_file,source_artifacts,is_signal,is_study_only,can_execute_order,would_send_to_mt5,would_send_telegram_order,wavecount_used_as_filter,macd_breakout_timing_state,macd_breakout_timing_reason,macd_breakout_priority,macd_breakout_level,macd_breakout_time,bars_since_breakout,macd_cross_state,macd_cross_time,bars_since_macd_cross,macd_sl_study,macd_tp1_study,macd_tp2_study,macd_context_complete
trading_center_screener_unified_v1|XCUUSD.r|H1|fibonacci_zone_candidate|2,2026-06-04T23:14:56.501047+00:00,XCUUSD.r,Metals,H1,fibonacci_zone_candidate,fibonacci_zone_context,neutral,needs_review,watching,8,contexto sin timing operativo propio,,,,,,False,,False,False,not_applicable,generic_non_fib_limit,,2,baja,"base fibonacci_zone_candidate; tendencia sin alineacion limpia; volatilidad util; Fibonacci como contexto, no estrategia base",2,fibonacci_zone|mixed_trend,context_only_not_strategy|tendencia mixta,sin alineacion limpia,mixed,setup sin direccion clara para contrastar tendencia,M15:up|H1:down|H4:down|D1:up,neutral,no_context,no_context,cerca Fib 61.8 (0.12%),Nivel redondo superior 0.22%,adecuada 1.00x,W3? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|XCUUSD.r|H1|fibonacci_zone_candidate|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,,,,,,,,,,,,,
trading_center_screener_unified_v1|HK50|H4|macd_breakout|220,2026-06-04T23:14:56.501047+00:00,HK50,Index,H4,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,25561.73076923077,Ruptura estudio,,2026-03-16 04:00:00,6.0,True,macd_recent,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia sin alineacion limpia; nivel cercano; volatilidad util; confluencia multiple; zona Fibonacci cercana,6,macd_late|macd_breakout_context|mixed_trend|previous_day_level|round_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|tendencia mixta,sin alineacion limpia,mixed,sin alineacion limpia para validar direccion del setup,M15:up|H1:up|H4:down|D1:up,neutral,no_context,Maximo dia previo 0.32%,cerca Fib 78.6 (0.14%),Nivel redondo inferior 0.37%; Nivel redondo superior 0.01%,adecuada 1.15x,W3? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|HK50|H4|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,25561.73076923077,2026-03-16 04:00:00,6.0,recent,2026-03-16 08:00:00,5.0,25431.0,26528.5,27279.8335,True
trading_center_screener_unified_v1|AUDNZD.r|H1|macd_breakout|286,2026-06-04T23:14:56.501047+00:00,AUDNZD.r,Forex Majors,H1,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.2068774999999998,Ruptura estudio,,2026-03-17 01:00:00,8.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; volatilidad util; confluencia multiple,5,macd_late|macd_breakout_context|tactical_alignment|pivot_context|round_level,study_only_not_signal|timing_late|not_highlightable_now,M15/H1/H4 bullish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:up|H1:up|H4:up|D1:up,neutral,R3 previo 0.06%,no_context,contexto Fib 23.6 (0.69%),Nivel redondo superior 0.07%,adecuada 1.53x,W5? H1 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|AUDNZD.r|H1|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\live-signal-watcher\enbolsa_macd_breakout_v0\snapshot.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.2068774999999998,2026-03-17 01:00:00,8.0,stale,2026-03-17 01:00:00,8.0,1.20628,1.2298,1.24486066,True
trading_center_screener_unified_v1|AUS200|H4|macd_breakout|394,2026-06-04T23:14:56.501047+00:00,AUS200,Index,H4,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,8606.121739130427,Ruptura estudio,,2026-03-17 04:00:00,0.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia sin alineacion limpia; nivel cercano; volatilidad util; confluencia multiple,5,macd_late|macd_breakout_context|mixed_trend|previous_day_level|round_level,study_only_not_signal|timing_late|not_highlightable_now|tendencia mixta,sin alineacion limpia,mixed,sin alineacion limpia para validar direccion del setup,M15:up|H1:down|H4:down|D1:up,neutral,no_context,Minimo dia previo 0.43%,contexto Fib 23.6 (4.22%),Nivel redondo inferior 0.25%; Nivel redondo superior 0.34%,adecuada 1.53x,W4? H1 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|AUS200|H4|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,8606.121739130427,2026-03-17 04:00:00,0.0,stale,2026-03-16 00:00:00,7.0,8537.7,8781.300000000001,8952.300600000002,True
trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|1792,2026-06-04T23:14:56.501047+00:00,EURAUD.r,Forex Majors,H1,macd_breakout,macd_breakout,short,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.6336409074410163,Ruptura estudio,,2026-03-16 06:00:00,27.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia sin alineacion limpia; nivel cercano; volatilidad util; confluencia multiple,5,macd_late|macd_breakout_context|mixed_trend|previous_day_level|round_level,study_only_not_signal|timing_late|not_highlightable_now|tendencia mixta,sin alineacion limpia,mixed,sin alineacion limpia para validar direccion del setup,M15:down|H1:up|H4:down|D1:down,neutral,no_context,Minimo dia previo 0.08%,contexto Fib 23.6 (0.48%),Nivel redondo superior 0.08%,adecuada 1.37x,W4? H1 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|EURAUD.r|H1|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\live-signal-watcher\enbolsa_macd_breakout_v0\snapshot.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.6336409074410163,2026-03-16 06:00:00,27.0,stale,2026-03-16 03:00:00,30.0,1.63497,1.5932100000000002,1.5672292800000005,True
trading_center_screener_unified_v1|EURJPY.r|H4|macd_breakout|739,2026-06-04T23:14:56.501047+00:00,EURJPY.r,Forex Majors,H4,macd_breakout,macd_breakout,short,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,183.42577368421053,Ruptura estudio,,2026-03-13 08:00:00,11.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia sin alineacion limpia; nivel cercano; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|mixed_trend|previous_day_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|tendencia mixta|volatilidad comprimida,sin alineacion limpia,mixed,sin alineacion limpia para validar direccion del setup,M15:up|H1:down|H4:down|D1:up,neutral,no_context,Maximo dia previo 0.12%,cerca Fib 38.2 (0.03%),no_context,comprimida 0.68x,W4? H4 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|EURJPY.r|H4|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\live-signal-watcher\enbolsa_macd_breakout_v0\snapshot.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,183.42577368421053,2026-03-13 08:00:00,11.0,stale,2026-03-12 08:00:00,17.0,183.946,181.728,180.277554,True
trading_center_screener_unified_v1|GBPCAD.r|H1|macd_breakout|445,2026-06-04T23:14:56.501047+00:00,GBPCAD.r,Forex Majors,H1,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.8160601304049404,Ruptura estudio,,2026-03-16 13:00:00,20.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia contraria: revisar con cautela; nivel cercano; volatilidad util; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|trend_against|round_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|tendencia contraria,H1/H4/D1 bearish,against,direccion del setup contraria a la tendencia limpia disponible,M15:up|H1:down|H4:down|D1:down,neutral,no_context,no_context,cerca Fib 38.2 (0.02%),Nivel redondo superior 0.00%,adecuada 0.85x,W4? H4 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|GBPCAD.r|H1|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\live-signal-watcher\enbolsa_macd_breakout_v0\snapshot.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.8160601304049404,2026-03-16 13:00:00,20.0,stale,2026-03-16 14:00:00,19.0,1.81131,1.83699,1.8534597,True
trading_center_screener_unified_v1|GBPNZD.r|H4|macd_breakout|136,2026-06-04T23:14:56.501047+00:00,GBPNZD.r,Forex Majors,H4,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,,,,,,True,,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; volatilidad util; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|tactical_alignment|round_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now,M15/H1/H4 bullish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:up|H1:up|H4:up|D1:down,neutral,no_context,no_context,cerca Fib 50 (0.03%),Nivel redondo inferior 0.08%,adecuada 0.86x,W4? H1 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|GBPNZD.r|H4|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\live-signal-watcher\enbolsa_macd_breakout_v0\snapshot.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,,,,stale,2026-03-12 12:00:00,16.0,2.24971,2.27082,2.2852750200000003,True
trading_center_screener_unified_v1|AUDJPY.r|H1|macd_breakout|614,2026-06-04T23:14:56.501047+00:00,AUDJPY.r,Forex Majors,H1,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,111.74107896575828,Ruptura estudio,,2026-03-16 03:00:00,30.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia sin alineacion limpia; nivel cercano; volatilidad util,4,macd_late|macd_breakout_context|mixed_trend|previous_day_level,study_only_not_signal|timing_late|not_highlightable_now|tendencia mixta,sin alineacion limpia,mixed,sin alineacion limpia para validar direccion del setup,M15:up|H1:down|H4:up|D1:up,neutral,no_context,Maximo dia previo 0.09%,contexto Fib 78.6 (1.01%),no_context,adecuada 1.12x,W3? H4 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|AUDJPY.r|H1|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\live-signal-watcher\enbolsa_macd_breakout_v0\snapshot.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,111.74107896575828,2026-03-16 03:00:00,30.0,stale,2026-03-16 03:00:00,30.0,111.477,115.167,117.456072,True
trading_center_screener_unified_v1|EURCAD.r|H1|macd_breakout|448,2026-06-04T23:14:56.501047+00:00,EURCAD.r,Forex Majors,H1,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.5690025274725277,Ruptura estudio,,2026-03-16 13:00:00,20.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia contraria: revisar con cautela; volatilidad util,4,macd_late|macd_breakout_context|trend_against|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|tendencia contraria,H1/H4/D1 bearish,against,direccion del setup contraria a la tendencia limpia disponible,M15:up|H1:down|H4:down|D1:down,neutral,no_context,no_context,cerca Fib 38.2 (0.07%),no_context,adecuada 0.97x,W3? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|EURCAD.r|H1|macd_breakout|layers,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_market_radar_v1_2026-05-31\market_radar.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\weavecount_screener_h1_h4_v1_2026-06-01\weavecount_screener.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\live-signal-watcher\enbolsa_macd_breakout_v0\snapshot.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_enriched_setups.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\macd_breakout_watcher_enrichment_h1_h4_major_metals_index_combined_v1_2026-06-04\macd_breakout_chart_layers.csv|C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\tfg\trading_center_fibonacci_context_v1_2026-06-02\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.5690025274725277,2026-03-16 13:00:00,20.0,stale,2026-03-16 13:00:00,20.0,1.56532,1.57422,1.5797202,True
