candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order
partial_123_exp257_forex_majors_audcadr_h4_major_partial123_006,partial_123,partial_impulses,exp257_forex_majors_audcadr_h4_major_partial123_006,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,6,9,2025-07-30 20:00:00,2025-08-14 04:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,21
partial_123_exp257_metals_xageurr_h4_major_partial123_002,partial_123,partial_impulses,exp257_metals_xageurr_h4_major_partial123_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-07-09 16:00:00,2025-07-23 16:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\022_partial_123_exp257_metals_xageurr_h4_major_partial123_002.png,22
partial_123_exp257_index_aus200_h4_major_partial123_002,partial_123,partial_impulses,exp257_index_aus200_h4_major_partial123_002,exp257_index_aus200_h4,Index,AUS200,H4,major,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-06-30 16:00:00,2025-07-18 08:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\023_partial_123_exp257_index_aus200_h4_major_partial123_002.png,23
partial_123_exp257_forex_majors_audcadr_h4_major_partial123_008,partial_123,partial_impulses,exp257_forex_majors_audcadr_h4_major_partial123_008,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,8,11,2025-08-04 20:00:00,2025-09-12 04:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,24
abc_exp257_forex_majors_audcadr_h4_intermediate_abc_004,abc,candidate_counts,exp257_forex_majors_audcadr_h4_intermediate_abc_004,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,intermediate,bullish,candidate_abc,abc,4,7,2025-07-17 08:00:00,2025-07-24 12:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\025_abc_exp257_forex_majors_audcadr_h4_intermediate_abc_004.png,25
abc_exp257_metals_xageurr_h4_intermediate_abc_002,abc,candidate_counts,exp257_metals_xageurr_h4_intermediate_abc_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,intermediate,bullish,candidate_abc,abc,2,5,2025-07-09 16:00:00,2025-07-23 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\026_abc_exp257_metals_xageurr_h4_intermediate_abc_002.png,26
abc_exp257_index_aus200_h4_intermediate_abc_002,abc,candidate_counts,exp257_index_aus200_h4_intermediate_abc_002,exp257_index_aus200_h4,Index,AUS200,H4,intermediate,bullish,candidate_abc,abc,2,5,2025-06-27 20:00:00,2025-07-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\027_abc_exp257_index_aus200_h4_intermediate_abc_002.png,27
abc_exp257_forex_majors_audcadr_h4_intermediate_abc_010,abc,candidate_counts,exp257_forex_majors_audcadr_h4_intermediate_abc_010,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,intermediate,bullish,candidate_abc,abc,10,13,2025-07-30 20:00:00,2025-08-08 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\028_abc_exp257_forex_majors_audcadr_h4_intermediate_abc_010.png,28
abc_exp257_forex_majors_audcadr_h4_minor_abc_002,abc,candidate_counts,exp257_forex_majors_audcadr_h4_minor_abc_002,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,minor,bullish,candidate_abc,abc,2,5,2025-07-03 12:00:00,2025-07-11 04:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\029_abc_exp257_forex_majors_audcadr_h4_minor_abc_002.png,29
abc_exp257_metals_xageurr_h4_minor_abc_002,abc,candidate_counts,exp257_metals_xageurr_h4_minor_abc_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,minor,bullish,candidate_abc,abc,2,5,2025-07-02 04:00:00,2025-07-14 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\030_abc_exp257_metals_xageurr_h4_minor_abc_002.png,30
abc_exp257_index_aus200_h4_minor_abc_002,abc,candidate_counts,exp257_index_aus200_h4_minor_abc_002,exp257_index_aus200_h4,Index,AUS200,H4,minor,bullish,candidate_abc,abc,2,5,2025-06-27 20:00:00,2025-07-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\031_abc_exp257_index_aus200_h4_minor_abc_002.png,31
abc_exp257_forex_majors_audcadr_h4_minor_abc_005,abc,candidate_counts,exp257_forex_majors_audcadr_h4_minor_abc_005,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,minor,bearish,candidate_abc,abc,5,8,2025-07-11 04:00:00,2025-07-17 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\032_abc_exp257_forex_majors_audcadr_h4_minor_abc_005.png,32
abc_exp257_forex_majors_audcadr_h4_major_abc_006,abc,candidate_counts,exp257_forex_majors_audcadr_h4_major_abc_006,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bullish,candidate_abc,abc,6,9,2025-07-30 20:00:00,2025-08-14 04:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\033_abc_exp257_forex_majors_audcadr_h4_major_abc_006.png,33
abc_exp257_metals_xageurr_h4_major_abc_002,abc,candidate_counts,exp257_metals_xageurr_h4_major_abc_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,major,bullish,candidate_abc,abc,2,5,2025-07-09 16:00:00,2025-07-23 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\034_abc_exp257_metals_xageurr_h4_major_abc_002.png,34
abc_exp257_index_aus200_h4_major_abc_002,abc,candidate_counts,exp257_index_aus200_h4_major_abc_002,exp257_index_aus200_h4,Index,AUS200,H4,major,bullish,candidate_abc,abc,2,5,2025-06-30 16:00:00,2025-07-18 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\035_abc_exp257_index_aus200_h4_major_abc_002.png,35
abc_exp257_forex_majors_audcadr_h4_major_abc_008,abc,candidate_counts,exp257_forex_majors_audcadr_h4_major_abc_008,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bullish,candidate_abc,abc,8,11,2025-08-04 20:00:00,2025-09-12 04:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\036_abc_exp257_forex_majors_audcadr_h4_major_abc_008.png,36
near_miss_exp257_forex_majors_audcadr_h4_intermediate_impulse_010,near_miss,impulse_diagnostics,exp257_forex_majors_audcadr_h4_intermediate_impulse_010,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,10,15,2025-07-30 20:00:00,2025-08-14 04:00:00,wave 4 overlaps wave 1 territory,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,37
near_miss_exp257_metals_xageurr_h4_intermediate_impulse_002,near_miss,impulse_diagnostics,exp257_metals_xageurr_h4_intermediate_impulse_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-07-09 16:00:00,2025-07-29 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\038_near_miss_exp257_metals_xageurr_h4_intermediate_impulse_002.png,38
near_miss_exp257_index_aus200_h4_intermediate_impulse_002,near_miss,impulse_diagnostics,exp257_index_aus200_h4_intermediate_impulse_002,exp257_index_aus200_h4,Index,AUS200,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-06-27 20:00:00,2025-07-15 16:00:00,wave 4 overlaps wave 1 territory | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\039_near_miss_exp257_index_aus200_h4_intermediate_impulse_002.png,39
near_miss_exp257_forex_majors_audcadr_h4_minor_impulse_002,near_miss,impulse_diagnostics,exp257_forex_majors_audcadr_h4_minor_impulse_002,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-07-03 12:00:00,2025-07-16 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\040_near_miss_exp257_forex_majors_audcadr_h4_minor_impulse_002.png,40
