example_id,group,symbol,timeframe,timestamp,open,high,low,close,ema_50,ema_150,ema_alignment,trend_state,transition_state,price_vs_ema_band,ema50_slope,ema150_slope,ema50_slope_pct,ema150_slope_pct,ema_separation_pct,ema_band_width_pct,ema_band_state,ewo_5_35,ewo_5_35_slope,ewo_5_35_direction,ewo_5_35_expanding,possible_momentum_confirmation,possible_momentum_loss,htf_ema_alignment,htf_trend_state,htf_transition_state,htf_price_vs_ema_band,htf_ema50_slope_pct,htf_ema150_slope_pct,htf_ema_separation_pct,htf_ema_band_width_pct,htf_ema_band_state,htf_ewo_5_35,htf_ewo_5_35_slope,htf_ewo_5_35_direction,htf_ewo_5_35_expanding,htf_possible_momentum_confirmation,htf_possible_momentum_loss,htf_context_source_time,htf_timeframe,htf_lookahead_safe
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-20 04:00:00,1.34237,1.3449499999999999,1.3419699999999999,1.34413,1.3427144224509286,1.3428668633682803,bearish_alignment,bearish_alignment,no_transition,above_band,2.4397520692609476e-06,-6.3542359460821984e-06,1.815116148929752e-06,-4.727396863459783e-06,-0.00011341233165815102,0.00011341233165815102,flat_or_unclear,-0.00027399999999988545,0.002290857142857039,negative,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.00010859526458225431,0.00013039893077479295,0.0023701988354053313,0.0023701988354053313,flat_or_unclear,0.0015501428571431664,-0.0041399999999998105,positive,False,False,True,2026-01-19,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-20 08:00:00,1.34414,1.3491,1.3425500000000001,1.3475,1.3429020921587353,1.3429282294163827,mixed_or_unclear,mixed_or_unclear,no_transition,above_band,0.00023293231081145116,7.16107208214023e-05,0.0001728625683201864,5.314339207525217e-05,-1.9396851686329906e-05,1.9396851686329906e-05,compressing,0.0007285714285714118,0.0022538571428571963,positive,False,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.00010859526458225431,0.00013039893077479295,0.0023701988354053313,0.0023701988354053313,flat_or_unclear,0.0015501428571431664,-0.0041399999999998105,positive,False,False,True,2026-01-19,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-20 12:00:00,1.34749,1.34849,1.34393,1.34523,1.3429933826623144,1.3429587164439802,mixed_or_unclear,mixed_or_unclear,no_transition,above_band,0.00033673888685803455,0.00010880792981704523,0.00025032067888616414,8.088425757457478e-05,2.576973330519322e-05,2.576973330519322e-05,compressing,0.0015365714285713317,0.0025488571428571305,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.00010859526458225431,0.00013039893077479295,0.0023701988354053313,0.0023701988354053313,flat_or_unclear,0.0015501428571431664,-0.0041399999999998105,positive,False,False,True,2026-01-19,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-20 16:00:00,1.34522,1.34769,1.3440400000000001,1.34562,1.3430963872637924,1.3429939652328018,bullish_alignment,bullish_alignment,no_transition,above_band,0.0003819648128637887,0.00012710186452147276,0.00028385785947279967,9.445598647573071e-05,7.611512239015873e-05,7.611512239015873e-05,flat_or_unclear,0.002227142857142983,0.0025011428571428684,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.00010859526458225431,0.00013039893077479295,0.0023701988354053313,0.0023701988354053313,flat_or_unclear,0.0015501428571431664,-0.0041399999999998105,positive,False,False,True,2026-01-19,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-20 20:00:00,1.3456000000000001,1.34572,1.34253,1.3434300000000001,1.3431094701161927,1.3429997405277316,bullish_alignment,bullish_alignment,no_transition,above_band,0.00020737795745739973,7.151111134895416e-05,0.00015436454259425478,5.3230247462803535e-05,8.167867954498264e-05,8.167867954498264e-05,expanding,0.002763857142857429,0.002035285714286017,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.00010859526458225431,0.00013039893077479295,0.0023701988354053313,0.0023701988354053313,flat_or_unclear,0.0015501428571431664,-0.0041399999999998105,positive,False,False,True,2026-01-19,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-21 00:00:00,1.3434300000000001,1.34566,1.3431,1.34519,1.343191059523401,1.343028750586967,bullish_alignment,bullish_alignment,no_transition,above_band,0.0001976768610865154,7.003414298667465e-05,0.00014695088506940684,5.206264021192147e-05,0.00012065874444055173,0.00012065874444055173,expanding,0.003033999999999981,0.0014974285714286495,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.00027350221863415555,0.0001856813101286331,0.0024431834476923158,0.0024431834476923158,expanding,0.0007584285714286043,-0.003489714285714207,positive,False,False,True,2026-01-20,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-21 04:00:00,1.34517,1.34546,1.3433,1.34374,1.3432125866009146,1.3430381711089938,bullish_alignment,bullish_alignment,no_transition,above_band,0.00011619933712214703,4.4205876192027205e-05,8.647456883187747e-05,3.289764105558159e-05,0.00012979854132552816,0.00012979854132552816,expanding,0.00283057142857146,0.0006034285714284771,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.00027350221863415555,0.0001856813101286331,0.0024431834476923158,0.0024431834476923158,expanding,0.0007584285714286043,-0.003489714285714207,positive,False,False,True,2026-01-20,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-21 08:00:00,1.34374,1.34488,1.34087,1.3410199999999999,1.3431266028126434,1.3430114403658284,bullish_alignment,bullish_alignment,no_transition,below_band,1.7132696450650187e-05,1.1699838096790316e-05,1.2775869450604903e-05,8.724581361046306e-06,8.587675561511082e-05,8.587675561511082e-05,flat_or_unclear,0.0022927142857143146,-0.0004711428571431142,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.00027350221863415555,0.0001856813101286331,0.0024431834476923158,0.0024431834476923158,expanding,0.0007584285714286043,-0.003489714285714207,positive,False,False,True,2026-01-20,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-21 12:00:00,1.34101,1.34439,1.34013,1.34417,1.3431675203494025,1.3430267855265459,bullish_alignment,bullish_alignment,no_transition,above_band,-2.353917399844363e-05,-1.9650604210497136e-06,-1.751205130187672e-05,-1.461913612898453e-06,0.00010470016653889901,0.00010470016653889901,flat_or_unclear,0.0016525714285715587,-0.0013814285714284225,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.00027350221863415555,0.0001856813101286331,0.0024431834476923158,0.0024431834476923158,expanding,0.0007584285714286043,-0.003489714285714207,positive,False,False,True,2026-01-20,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-21 16:00:00,1.34419,1.3458999999999999,1.34164,1.3427799999999999,1.3431523234729554,1.3430235168440752,bullish_alignment,mixed_or_unclear,no_transition,below_band,-6.026312795914812e-05,-1.465426491864541e-05,-4.487937559328269e-05,-1.0913377410033967e-05,9.59253406218908e-05,9.59253406218908e-05,flat_or_unclear,0.0015628571428571991,-0.001267714285714261,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.00027350221863415555,0.0001856813101286331,0.0024431834476923158,0.0024431834476923158,expanding,0.0007584285714286043,-0.003489714285714207,positive,False,False,True,2026-01-20,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-21 20:00:00,1.34277,1.34323,1.34097,1.34249,1.3431263500034278,1.3430164503958093,bullish_alignment,bullish_alignment,no_transition,below_band,-2.5280921556181113e-07,5.0100299808786275e-06,-1.883136675593942e-07,3.731893705635519e-06,8.186251489287478e-05,8.186251489287478e-05,flat_or_unclear,0.0011137142857140514,-0.0011790000000002632,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.00027350221863415555,0.0001856813101286331,0.0024431834476923158,0.0024431834476923158,expanding,0.0007584285714286043,-0.003489714285714207,positive,False,False,True,2026-01-20,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-22 00:00:00,1.34177,1.34325,1.34166,1.34302,1.343122179415058,1.3430164974104344,bullish_alignment,mixed_or_unclear,no_transition,inside_band,-4.5340934344384465e-05,-1.0288116111478729e-05,-3.376043122543556e-05,-7.660434030378347e-06,7.8689821911577e-05,7.8689821911577e-05,flat_or_unclear,0.0007564285714287688,-0.0008961428571427899,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.000405218970388746,0.00023139776259103404,0.0024977115655120397,0.0024977115655120397,expanding,-8.000000000008e-06,-0.0030274285714284588,flat_or_unknown,False,False,False,2026-01-21,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-22 04:00:00,1.34301,1.34393,1.34223,1.3429,1.3431134664968205,1.3430149543983756,bullish_alignment,mixed_or_unclear,no_transition,below_band,-3.885697613492667e-05,-8.562445699578092e-06,-2.893512259656465e-05,-6.376085858647771e-06,7.335773210582615e-05,7.335773210582615e-05,flat_or_unclear,0.0008421428571432354,-0.0007207142857139637,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.000405218970388746,0.00023139776259103404,0.0024977115655120397,0.0024977115655120397,expanding,-8.000000000008e-06,-0.0030274285714284588,flat_or_unknown,False,False,False,2026-01-21,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-22 08:00:00,1.3429,1.34463,1.3409499999999999,1.3444099999999999,1.3431643109479257,1.3430334318235628,bullish_alignment,bullish_alignment,no_transition,above_band,3.796094449781684e-05,1.698142775352629e-05,2.823613666799328e-05,1.2631137639207006e-05,9.735060313656253e-05,9.735060313656253e-05,flat_or_unclear,0.00100742857142877,-0.00010628571428528133,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.000405218970388746,0.00023139776259103404,0.0024977115655120397,0.0024977115655120397,expanding,-8.000000000008e-06,-0.0030274285714284588,flat_or_unknown,False,False,False,2026-01-21,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-22 12:00:00,1.34439,1.34527,1.34001,1.34228,1.3431296320872226,1.3430234525941116,bullish_alignment,bullish_alignment,no_transition,below_band,7.452672164509622e-06,6.95518367721526e-06,5.5522485357076185e-06,5.1816190937921005e-06,7.910383311304684e-05,7.910383311304684e-05,flat_or_unclear,0.0008407142857143057,8.428571428553688e-05,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.000405218970388746,0.00023139776259103404,0.0024977115655120397,0.0024977115655120397,expanding,-8.000000000008e-06,-0.0030274285714284588,flat_or_unknown,False,False,False,2026-01-21,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-22 16:00:00,1.34234,1.3498700000000001,1.3422100000000001,1.3492199999999999,1.3433684700445863,1.3431055260696863,bullish_alignment,bullish_alignment,no_transition,above_band,0.00025500354776575307,9.057167131065746e-05,0.00018900071727794807,6.71289124906668e-05,0.00019488591549192093,0.00019488591549192093,expanding,0.0015577142857141624,0.0007155714285709269,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.000405218970388746,0.00023139776259103404,0.0024977115655120397,0.0024977115655120397,expanding,-8.000000000008e-06,-0.0030274285714284588,flat_or_unknown,False,False,False,2026-01-21,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-22 20:00:00,1.3492,1.35069,1.34862,1.34905,1.3435912751408772,1.34318426082373,bullish_alignment,bullish_alignment,no_transition,above_band,0.0004269641929515178,0.00015082900016727407,0.00031649248949373095,0.00011180386210094071,0.000301704397277395,0.000301704397277395,expanding,0.0028241428571427196,0.0018167142857139496,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.000405218970388746,0.00023139776259103404,0.0024977115655120397,0.0024977115655120397,expanding,-8.000000000008e-06,-0.0030274285714284588,flat_or_unknown,False,False,False,2026-01-21,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-23 00:00:00,1.34901,1.3508200000000001,1.34829,1.34975,1.3438327937628036,1.3432712242565283,bullish_alignment,bullish_alignment,no_transition,above_band,0.0007031616755810433,0.0002477716624167403,0.0005209569739440958,0.00018356855893072075,0.00041605445917783547,0.00041605445917783547,expanding,0.003928857142857289,0.0030881428571429836,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0006034183584862495,0.0003001706531420711,0.0026603924824514023,0.0026603924824514023,expanding,0.00026042857142849485,-0.0012897142857146715,positive,False,False,True,2026-01-22,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-23 04:00:00,1.34973,1.35003,1.34883,1.34981,1.3440671940073996,1.3433578305577665,bullish_alignment,bullish_alignment,no_transition,above_band,0.0006987239628133413,0.0002523044880802239,0.0005176461596916168,0.00018691852044378386,0.0005255283703877782,0.0005255283703877782,expanding,0.005085142857142788,0.0035274285714286258,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0006034183584862495,0.0003001706531420711,0.0026603924824514023,0.0026603924824514023,expanding,0.00026042857142849485,-0.0012897142857146715,positive,False,False,True,2026-01-22,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-23 08:00:00,1.34981,1.35345,1.34825,1.35298,1.344416715811031,1.3434852765106438,bullish_alignment,bullish_alignment,no_transition,above_band,0.0008254406701537764,0.00030101568691365266,0.0006100908144642022,0.00022248347123656864,0.0006884353799665874,0.0006884353799665874,expanding,0.006427999999999656,0.0036038571428569366,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0006034183584862495,0.0003001706531420711,0.0026603924824514023,0.0026603924824514023,expanding,0.00026042857142849485,-0.0012897142857146715,positive,False,False,True,2026-01-22,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-23 12:00:00,1.3529900000000001,1.35366,1.3514300000000001,1.35249,1.3447333151909906,1.34360454437143,bullish_alignment,bullish_alignment,no_transition,above_band,0.0009005214281869733,0.00033332011490161406,0.0006658248328541974,0.0002464492269086012,0.0008345871833142151,0.0008345871833142151,expanding,0.007308714285714224,0.0033798571428569346,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0006034183584862495,0.0003001706531420711,0.0026603924824514023,0.0026603924824514023,expanding,0.00026042857142849485,-0.0012897142857146715,positive,False,False,True,2026-01-22,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-23 16:00:00,1.35252,1.36224,1.35205,1.36081,1.3453637734187949,1.3438324312009473,bullish_alignment,bullish_alignment,no_transition,above_band,0.0012965794113952711,0.0004746006431808336,0.0009527997379467164,0.0003487633418190883,0.0011253166995007122,0.0011253166995007122,expanding,0.008271285714285481,0.003186142857142693,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0006034183584862495,0.0003001706531420711,0.0026603924824514023,0.0026603924824514023,expanding,0.00026042857142849485,-0.0012897142857146715,positive,False,False,True,2026-01-22,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-23 20:00:00,1.36082,1.36455,1.3592,1.36414,1.3461000960298224,1.3441014056221268,bullish_alignment,bullish_alignment,no_transition,above_band,0.0016833802187914415,0.0006161291114830103,0.0012340230612630974,0.00045166120155043494,0.0014651651646426503,0.0014651651646426503,expanding,0.010041571428571094,0.003613571428571438,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0006034183584862495,0.0003001706531420711,0.0026603924824514023,0.0026603924824514023,expanding,0.00026042857142849485,-0.0012897142857146715,positive,False,False,True,2026-01-22,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-26 00:00:00,1.36548,1.36828,1.36428,1.36608,1.3468836216757119,1.3443925128324299,bullish_alignment,bullish_alignment,no_transition,above_band,0.002150306484721254,0.0007879684609999327,0.0015740706874569966,0.0005768098947352518,0.0018235453584577507,0.0018235453584577507,expanding,0.012617285714285886,0.005308571428571662,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0011687035067885956,0.0004940008668761252,0.003080794345406986,0.003080794345406986,expanding,0.0029237142857141407,0.0021652857142855364,positive,True,True,False,2026-01-23,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-26 04:00:00,1.36608,1.36791,1.36532,1.36666,1.3476591659237234,1.3446874464372984,bullish_alignment,bullish_alignment,no_transition,above_band,0.002295392504928495,0.0008550152363511199,0.0016795636844046764,0.0006256239564713388,0.0021744394995280025,0.0021744394995280025,expanding,0.014984000000000108,0.006712714285714627,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0011687035067885956,0.0004940008668761252,0.003080794345406986,0.003080794345406986,expanding,0.0029237142857141407,0.0021652857142855364,positive,True,True,False,2026-01-23,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-26 08:00:00,1.36666,1.36769,1.36429,1.36719,1.3484250809855383,1.3449854935043541,bullish_alignment,bullish_alignment,no_transition,above_band,0.0023249849557158697,0.0008840878822273801,0.00170055731516166,0.0006466459542765674,0.0025158079573315444,0.0025158079573315444,expanding,0.01693257142857152,0.0068910000000004246,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0011687035067885956,0.0004940008668761252,0.003080794345406986,0.003080794345406986,expanding,0.0029237142857141407,0.0021652857142855364,positive,True,True,False,2026-01-23,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-26 12:00:00,1.36727,1.36753,1.36432,1.36613,1.349119391535125,1.3452655531930382,bullish_alignment,bullish_alignment,no_transition,above_band,0.002235769859413095,0.0008730403606083126,0.0016365718192361597,0.0006390609682887518,0.002820989468122906,0.002820989468122906,expanding,0.017906571428571105,0.005289285714285219,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0011687035067885956,0.0004940008668761252,0.003080794345406986,0.003080794345406986,expanding,0.0029237142857141407,0.0021652857142855364,positive,True,True,False,2026-01-23,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-26 16:00:00,1.36619,1.37131,1.36581,1.3688,1.3498911801023752,1.3455772677202826,bullish_alignment,bullish_alignment,no_transition,above_band,0.00223201417865182,0.0008898212829842045,0.0016306357237374487,0.0006500739939978116,0.0031516016818326676,0.0031516016818326676,expanding,0.018370857142857133,0.003386857142857025,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0011687035067885956,0.0004940008668761252,0.003080794345406986,0.003080794345406986,expanding,0.0029237142857141407,0.0021652857142855364,positive,True,True,False,2026-01-23,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-26 20:00:00,1.36887,1.37012,1.36744,1.36748,1.3505809377454194,1.3458673701345836,bullish_alignment,bullish_alignment,no_transition,above_band,0.0021558567598811695,0.0008818766302294279,0.0015765179453309515,0.0006448917938320325,0.0034469005841663907,0.0034469005841663907,expanding,0.017966857142857062,0.0010342857142855433,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0011687035067885956,0.0004940008668761252,0.003080794345406986,0.003080794345406986,expanding,0.0029237142857141407,0.0021652857142855364,positive,True,True,False,2026-01-23,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-27 00:00:00,1.3670900000000001,1.3682400000000001,1.36679,1.36794,1.351261685284815,1.3461597228480329,bullish_alignment,bullish_alignment,no_transition,above_band,0.002142293749689994,0.0008941696549946698,0.0015660728903972355,0.0006536614581009912,0.0037296682871924723,0.0037296682871924723,expanding,0.017341857142857187,-0.0005647142857139187,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.0018367761178251154,0.0007283134474382241,0.0035605298301144618,0.0035605298301144618,expanding,0.007859857142857196,0.007867857142857204,positive,True,True,False,2026-01-26,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-27 04:00:00,1.36799,1.37005,1.36713,1.36781,1.3519106388030575,1.3464464814858075,bullish_alignment,bullish_alignment,no_transition,above_band,0.0020194587006823195,0.0008692137655248455,0.0014764175584930067,0.0006354784403717224,0.003994821881145794,0.003994821881145794,expanding,0.017044285714285623,-0.0013265714285715102,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.0018367761178251154,0.0007283134474382241,0.0035605298301144618,0.0035605298301144618,expanding,0.007859857142857196,0.007867857142857204,positive,True,True,False,2026-01-26,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-27 08:00:00,1.36784,1.36997,1.3663699999999999,1.36992,1.3526168882617613,1.3467573890157967,bullish_alignment,bullish_alignment,no_transition,above_band,0.0020359505163418667,0.0008900188812130949,0.0014861820517562097,0.0006496867563164965,0.004277256515683126,0.004277256515683126,expanding,0.016715142857142595,-0.001251714285714467,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.0018367761178251154,0.0007283134474382241,0.0035605298301144618,0.0035605298301144618,expanding,0.007859857142857196,0.007867857142857204,positive,True,True,False,2026-01-26,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-27 12:00:00,1.36992,1.37484,1.3683,1.3735,1.3534358338201236,1.3471115957837994,bullish_alignment,bullish_alignment,no_transition,above_band,0.0021741485353086176,0.0009518729357664846,0.0015829257628748581,0.0006930272557455294,0.004604468901582966,0.004604468901582966,expanding,0.016480000000000272,-0.0008618571428569144,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.0018367761178251154,0.0007283134474382241,0.0035605298301144618,0.0035605298301144618,expanding,0.007859857142857196,0.007867857142857204,positive,True,True,False,2026-01-26,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-27 16:00:00,1.37352,1.37908,1.37313,1.37874,1.3544281540624719,1.347530515044941,bullish_alignment,bullish_alignment,no_transition,above_band,0.002517515259414349,0.001084033559133557,0.0018259535948868886,0.0007862494445171367,0.005002856969066554,0.005002856969066554,expanding,0.016984285714285674,-5.999999999994898e-05,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.0018367761178251154,0.0007283134474382241,0.0035605298301144618,0.0035605298301144618,expanding,0.007859857142857196,0.007867857142857204,positive,True,True,False,2026-01-26,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-27 20:00:00,1.37874,1.3866100000000001,1.37744,1.3809,1.355466265667865,1.3479724949781207,bullish_alignment,bullish_alignment,no_transition,above_band,0.0028493774061038035,0.0012151059623239924,0.0020634205272675814,0.0008799376944919925,0.00542672944438007,0.00542672944438007,expanding,0.018736714285714218,0.0020215714285716224,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.0018367761178251154,0.0007283134474382241,0.0035605298301144618,0.0035605298301144618,expanding,0.007859857142857196,0.007867857142857204,positive,True,True,False,2026-01-26,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-28 00:00:00,1.38373,1.38471,1.37991,1.38,1.3564283728965765,1.348396700342649,bullish_alignment,bullish_alignment,no_transition,above_band,0.002992539076452916,0.001285104558849559,0.0021685065771397945,0.0009312351875721443,0.005820052575309827,0.005820052575309827,expanding,0.02037071428571413,0.003890714285713859,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.002652092137616394,0.0010171749823026349,0.004233948568487098,0.004233948568487098,expanding,0.012946571428571474,0.012686142857142979,positive,True,True,False,2026-01-27,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-28 04:00:00,1.38,1.38103,1.37889,1.3805,1.3573723582731814,1.3488219096096337,bullish_alignment,bullish_alignment,no_transition,above_band,0.002944204210709511,0.0012913945646926273,0.002132708591604137,0.0009354542301286688,0.006193733186198989,0.006193733186198989,expanding,0.0217534285714287,0.004769142857143027,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.002652092137616394,0.0010171749823026349,0.004233948568487098,0.004233948568487098,expanding,0.012946571428571474,0.012686142857142979,positive,True,True,False,2026-01-27,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-28 08:00:00,1.3804699999999999,1.38313,1.37751,1.3787,1.3582087363801154,1.3492176459061949,bullish_alignment,bullish_alignment,no_transition,above_band,0.002742470712250311,0.0012451509280742012,0.0019891714747590564,0.0009031340596752022,0.006521426324741095,0.006521426324741095,expanding,0.02252885714285724,0.0037921428571430216,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.002652092137616394,0.0010171749823026349,0.004233948568487098,0.004233948568487098,expanding,0.012946571428571474,0.012686142857142979,positive,True,True,False,2026-01-27,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-28 12:00:00,1.3787,1.37996,1.37649,1.377,1.3589456486789344,1.3495856241061128,bullish_alignment,bullish_alignment,no_transition,above_band,0.0025172757823579417,0.0011889237634639116,0.001828086987914264,0.0008634159502279678,0.006797403466101372,0.006797403466101372,expanding,0.022028285714285722,0.0016575714285715915,positive,True,True,False,bullish_alignment,bullish_alignment,no_transition,above_band,0.002652092137616394,0.0010171749823026349,0.004233948568487098,0.004233948568487098,expanding,0.012946571428571474,0.012686142857142979,positive,True,True,False,2026-01-27,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-28 16:00:00,1.37701,1.38013,1.37496,1.37893,1.359729348730741,1.3499742913364954,bullish_alignment,bullish_alignment,no_transition,above_band,0.002356990457559549,0.0011523817268617176,0.0017092894182877659,0.0008357071982346585,0.007074367367629638,0.007074367367629638,expanding,0.02017742857142868,-0.0015760000000000218,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.002652092137616394,0.0010171749823026349,0.004233948568487098,0.004233948568487098,expanding,0.012946571428571474,0.012686142857142979,positive,True,True,False,2026-01-27,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-28 20:00:00,1.37893,1.3811,1.37513,1.38023,1.3605332958393392,1.3503750291995882,bullish_alignment,bullish_alignment,no_transition,above_band,0.0023245594592238294,0.0011573832933933215,0.0016841826791359623,0.0008385437886390829,0.007359836143071123,0.007359836143071123,expanding,0.01837457142857124,-0.004154285714285999,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.002652092137616394,0.0010171749823026349,0.004233948568487098,0.004233948568487098,expanding,0.012946571428571474,0.012686142857142979,positive,True,True,False,2026-01-27,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-29 00:00:00,1.37974,1.38348,1.37859,1.3803,1.361308460708385,1.3507713864287327,bullish_alignment,bullish_alignment,no_transition,above_band,0.002362812029450545,0.0011857623226199099,0.0017118104973198182,0.0008590613074113669,0.007633901528401235,0.007633901528401235,expanding,0.017542285714285732,-0.00448599999999999,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.0030064814092350236,0.0011585933634642661,0.004892768100793098,0.004892768100793098,expanding,0.018961000000000228,0.016037285714286087,positive,True,True,False,2026-01-28,D1,True
forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,2026-01-29 04:00:00,1.38031,1.38439,1.3793,1.38375,1.362188521072762,1.3512081892574914,bullish_alignment,bullish_alignment,no_transition,above_band,0.0024591723420210876,0.001233897920996041,0.0017771796509637489,0.0008917058146312853,0.00793519914382698,0.00793519914382698,expanding,0.016733857142857245,-0.0034435714285714347,positive,False,False,True,bullish_alignment,bullish_alignment,no_transition,above_band,0.0030064814092350236,0.0011585933634642661,0.004892768100793098,0.004892768100793098,expanding,0.018961000000000228,0.016037285714286087,positive,True,True,False,2026-01-28,D1,True
