candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order
abc_forex_gbpusd_h1_abc_003,abc,candidate_counts,forex_gbpusd_h1_abc_003,forex_gbpusd_h1,Forex Majors,GBPUSD.r,H1,major,bullish,candidate_abc,abc,3.0,6.0,2026-03-03 17:00:00,2026-03-06 23:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\036_abc_forex_gbpusd_h1_abc_003.png,36
near_miss_forex_audjpy_h1_intermediate_impulse_011,near_miss,impulse_diagnostics,forex_audjpy_h1_intermediate_impulse_011,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,11.0,16.0,2026-03-09 02:00:00,2026-03-16 22:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\037_near_miss_forex_audjpy_h1_intermediate_impulse_011.png,37
near_miss_metals_xagusd_h1_intermediate_impulse_003,near_miss,impulse_diagnostics,metals_xagusd_h1_intermediate_impulse_003,metals_xagusd_h1,Metals,XAGUSD.r,H1,intermediate,bearish,soft_impulse_near_miss,full_impulse_12345,3.0,8.0,2026-03-02 01:00:00,2026-03-04 20:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\038_near_miss_metals_xagusd_h1_intermediate_impulse_003.png,38
near_miss_index_aus200_h1_intermediate_impulse_008,near_miss,impulse_diagnostics,index_aus200_h1_intermediate_impulse_008,index_aus200_h1,Index,AUS200,H1,intermediate,bearish,soft_impulse_near_miss,full_impulse_12345,8.0,13.0,2026-03-04 21:00:00,2026-03-10 07:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\039_near_miss_index_aus200_h1_intermediate_impulse_008.png,39
near_miss_forex_audjpy_h1_minor_impulse_007,near_miss,impulse_diagnostics,forex_audjpy_h1_minor_impulse_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,soft_impulse_near_miss,full_impulse_12345,7.0,12.0,2026-03-03 17:00:00,2026-03-06 08:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\040_near_miss_forex_audjpy_h1_minor_impulse_007.png,40
near_miss_metals_xagusd_h1_minor_impulse_002,near_miss,impulse_diagnostics,metals_xagusd_h1_minor_impulse_002,metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2.0,7.0,2026-02-26 01:00:00,2026-03-03 02:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\041_near_miss_metals_xagusd_h1_minor_impulse_002.png,41
near_miss_index_aus200_h1_minor_impulse_012,near_miss,impulse_diagnostics,index_aus200_h1_minor_impulse_012,index_aus200_h1,Index,AUS200,H1,minor,bearish,soft_impulse_near_miss,full_impulse_12345,12.0,17.0,2026-03-06 07:00:00,2026-03-09 17:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\042_near_miss_index_aus200_h1_minor_impulse_012.png,42
near_miss_forex_audjpy_h1_major_impulse_007,near_miss,impulse_diagnostics,forex_audjpy_h1_major_impulse_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,major,bullish,soft_impulse_near_miss,full_impulse_12345,7.0,12.0,2026-03-05 19:00:00,2026-03-16 22:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\043_near_miss_forex_audjpy_h1_major_impulse_007.png,43
near_miss_metals_xagusd_h1_major_impulse_006,near_miss,impulse_diagnostics,metals_xagusd_h1_major_impulse_006,metals_xagusd_h1,Metals,XAGUSD.r,H1,major,bullish,soft_impulse_near_miss,full_impulse_12345,6.0,11.0,2026-03-06 01:00:00,2026-03-12 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\044_near_miss_metals_xagusd_h1_major_impulse_006.png,44
near_miss_index_aus200_h1_major_impulse_006,near_miss,impulse_diagnostics,index_aus200_h1_major_impulse_006,index_aus200_h1,Index,AUS200,H1,major,bearish,soft_impulse_near_miss,full_impulse_12345,6.0,11.0,2026-03-04 21:00:00,2026-03-10 17:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\045_near_miss_index_aus200_h1_major_impulse_006.png,45
