example_id,group,symbol,timeframe,example_type,raw_pivot_id,structure_state,pivot_type,pivot_extreme_time,pivot_detected_at,pivot_extreme_price,atr,structural_detected_at,reason,leg_move_abs,leg_move_pct,leg_move_atr,bars_from_previous,replacement_of_raw_pivot_id,structural_pivot_id,previous_structural_pivot_id,swing_degree,degree_min_leg_atr_multiplier,degree_min_leg_relative_move_pct,degree_min_leg_bars
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,1,structural_pivot,low,2026-03-03 17:00:00,2026-03-03 20:00:00,1.15304,0.0029872727272727,2026-03-03 20:00:00,initial structural pivot,,,,,,1,,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,2,structural_pivot,high,2026-03-03 21:00:00,2026-03-04 00:00:00,1.16258,0.0025607142857142,2026-03-04 00:00:00,opposite-type pivot passes structural leg filter,0.009539999999999882,0.008273780614722717,3.4390851952855526,4.0,,2,1.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,3,structural_pivot,low,2026-03-04 03:00:00,2026-03-04 06:00:00,1.15748,0.0021307142857143,2026-03-04 06:00:00,opposite-type pivot passes structural leg filter,0.005099999999999882,0.004386794887233466,2.174177831912285,6.0,,3,2.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,5,structural_pivot,high,2026-03-04 13:00:00,2026-03-04 16:00:00,1.16547,0.00217,2026-03-04 16:00:00,opposite-type pivot passes structural leg filter,0.007989999999999942,0.006902927048415473,3.7156618501909584,10.0,,4,3.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,6,structural_pivot,low,2026-03-04 17:00:00,2026-03-04 20:00:00,1.16166,0.0021614285714285,2026-03-04 20:00:00,opposite-type pivot passes structural leg filter,0.003810000000000091,0.0032690674148627514,1.7592348284961132,4.0,,5,4.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,7,structural_pivot,high,2026-03-05 03:00:00,2026-03-05 06:00:00,1.16475,0.0013164285714285,2026-03-05 06:00:00,opposite-type pivot passes structural leg filter,0.003090000000000037,0.0026599865709416156,1.776956253850988,10.0,,6,5.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,9,structural_pivot,low,2026-03-05 18:00:00,2026-03-05 21:00:00,1.15588,0.0024914285714285,2026-03-05 21:00:00,more extreme same-type pivot replaces previous structural pivot,0.006589999999999874,0.005657866494955891,4.157728706624657,7.0,8.0,7,6.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,10,structural_pivot,high,2026-03-06 06:00:00,2026-03-06 09:00:00,1.1621,0.0012464285714285,2026-03-06 09:00:00,opposite-type pivot passes structural leg filter,0.006219999999999892,0.005381181437519373,3.3281100707052103,12.0,,8,7.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,11,structural_pivot,low,2026-03-06 16:00:00,2026-03-06 19:00:00,1.1546,0.0019721428571428,2026-03-06 19:00:00,opposite-type pivot passes structural leg filter,0.00749999999999984,0.006453833577144687,4.660452729693828,10.0,,9,8.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,12,structural_pivot,high,2026-03-06 20:00:00,2026-03-06 23:00:00,1.16215,0.0021714285714285,2026-03-06 23:00:00,opposite-type pivot passes structural leg filter,0.007549999999999946,0.00653906114671743,3.6441992759869852,4.0,,10,9.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,13,structural_pivot,low,2026-03-09 04:00:00,2026-03-09 07:00:00,1.15069,0.0022907142857142,2026-03-09 07:00:00,opposite-type pivot passes structural leg filter,0.011460000000000026,0.009861033429419632,5.136545541860286,56.0,,11,10.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,14,structural_pivot,high,2026-03-09 08:00:00,2026-03-09 11:00:00,1.15714,0.0027299999999999,2026-03-09 11:00:00,opposite-type pivot passes structural leg filter,0.006450000000000067,0.00560533245270235,2.5693555271021276,4.0,,12,11.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,16,structural_pivot,low,2026-03-09 17:00:00,2026-03-09 20:00:00,1.15476,0.0026371428571428,2026-03-09 20:00:00,opposite-type pivot passes structural leg filter,0.0023800000000000487,0.002056795201963504,0.8868778280543427,9.0,,13,12.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,18,structural_pivot,high,2026-03-10 01:00:00,2026-03-10 04:00:00,1.16455,0.0022485714285714,2026-03-10 04:00:00,opposite-type pivot passes structural leg filter,0.009789999999999965,0.008477952128580801,4.007602339181343,8.0,,14,13.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,19,structural_pivot,low,2026-03-10 07:00:00,2026-03-10 10:00:00,1.16069,0.0019771428571428,2026-03-10 10:00:00,opposite-type pivot passes structural leg filter,0.0038599999999999746,0.0033145850328452835,1.826910074374602,6.0,,15,14.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,22,structural_pivot,high,2026-03-10 20:00:00,2026-03-10 23:00:00,1.16673,0.0021299999999999,2026-03-10 23:00:00,opposite-type pivot passes structural leg filter,0.006040000000000045,0.00520380118722488,2.9412173913044826,13.0,,16,15.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,23,structural_pivot,low,2026-03-11 01:00:00,2026-03-11 04:00:00,1.16029,0.0017164285714285,2026-03-11 04:00:00,opposite-type pivot passes structural leg filter,0.006440000000000001,0.005519700359123363,3.348560817084644,5.0,,17,16.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,24,structural_pivot,high,2026-03-11 10:00:00,2026-03-11 13:00:00,1.16451,0.0013992857142856,2026-03-11 13:00:00,opposite-type pivot passes structural leg filter,0.0042199999999998905,0.0036370217790379048,2.708849151765336,9.0,,18,17.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,27,structural_pivot,low,2026-03-12 07:00:00,2026-03-12 10:00:00,1.1532,0.00123,2026-03-12 10:00:00,more extreme same-type pivot replaces previous structural pivot,0.008429999999999938,0.007239096272251795,5.17518088138585,10.0,26.0,19,18.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,28,structural_pivot,high,2026-03-12 14:00:00,2026-03-12 17:00:00,1.15662,0.0015164285714285,2026-03-12 17:00:00,opposite-type pivot passes structural leg filter,0.0034199999999999786,0.002965660770031199,2.490507152145693,7.0,,20,19.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,30,structural_pivot,low,2026-03-13 00:00:00,2026-03-13 03:00:00,1.15057,0.0014042857142857,2026-03-13 03:00:00,more extreme same-type pivot replaces previous structural pivot,0.005519999999999969,0.00477252684546348,3.5207289293850423,4.0,29.0,21,20.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,31,structural_pivot,high,2026-03-13 04:00:00,2026-03-13 07:00:00,1.15297,0.0011185714285714,2026-03-13 07:00:00,opposite-type pivot passes structural leg filter,0.0023999999999999577,0.0020859226296530914,1.90260475651189,4.0,,22,21.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,32,structural_pivot,low,2026-03-13 11:00:00,2026-03-13 14:00:00,1.14329,0.0014914285714285,2026-03-13 14:00:00,opposite-type pivot passes structural leg filter,0.009680000000000133,0.008395708474635187,7.417624521073184,7.0,,23,22.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,33,structural_pivot,high,2026-03-13 16:00:00,2026-03-13 19:00:00,1.149,0.0019221428571428,2026-03-13 19:00:00,opposite-type pivot passes structural leg filter,0.005710000000000104,0.004994358386761106,3.3454697635490467,5.0,,24,23.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,34,structural_pivot,low,2026-03-13 23:00:00,2026-03-16 02:00:00,1.14107,0.0017528571428571,2026-03-16 02:00:00,opposite-type pivot passes structural leg filter,0.007929999999999993,0.006901653611836373,4.315646258503515,7.0,,25,24.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,35,structural_pivot,high,2026-03-16 04:00:00,2026-03-16 07:00:00,1.14565,0.0014214285714285,2026-03-16 07:00:00,opposite-type pivot passes structural leg filter,0.0045800000000000285,0.0040137765430692494,2.8856885688570073,53.0,,26,25.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,36,structural_pivot,low,2026-03-16 10:00:00,2026-03-16 13:00:00,1.14142,0.0015085714285714,2026-03-16 13:00:00,opposite-type pivot passes structural leg filter,0.004229999999999956,0.003692227119975521,2.887372013651946,6.0,,27,26.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,37,structural_pivot,high,2026-03-16 22:00:00,2026-03-17 01:00:00,1.15249,0.0017878571428571,2026-03-17 01:00:00,opposite-type pivot passes structural leg filter,0.011069999999999913,0.009698445795587875,6.71635969664148,12.0,,28,27.0,minor,2.0,0.002,4
forex_clean_eurusd_h1,Forex Majors,EURUSD.r,H1,clean,38,structural_pivot,low,2026-03-17 04:00:00,2026-03-17 07:00:00,1.14866,0.0012842857142856,2026-03-17 07:00:00,opposite-type pivot passes structural leg filter,0.00383,0.0033232392471952035,2.4933736340387234,6.0,,29,28.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,1,structural_pivot,low,2026-03-04 01:00:00,2026-03-04 04:00:00,2077.03,34.09874999999994,2026-03-04 04:00:00,initial structural pivot,,,,,,1,,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,3,structural_pivot,high,2026-03-04 12:00:00,2026-03-04 15:00:00,2198.22,32.29,2026-03-04 15:00:00,opposite-type pivot passes structural leg filter,121.1899999999996,0.05834773691280318,3.6509197717986774,11.0,,2,1.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,5,structural_pivot,low,2026-03-04 20:00:00,2026-03-04 23:00:00,2129.53,27.927857142857096,2026-03-04 23:00:00,more extreme same-type pivot replaces previous structural pivot,68.52999999999975,0.03117522358999543,2.1602963196469314,4.0,4.0,3,2.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,7,structural_pivot,high,2026-03-05 03:00:00,2026-03-05 06:00:00,2221.14,27.222142857142867,2026-03-05 06:00:00,opposite-type pivot passes structural leg filter,91.60999999999967,0.04301888210074508,3.3222121486853937,7.0,,4,3.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,10,structural_pivot,low,2026-03-05 22:00:00,2026-03-06 02:00:00,2093.12,26.02928571428567,2026-03-06 02:00:00,more extreme same-type pivot replaces previous structural pivot,91.19999999999982,0.041059996218158167,3.378224632887941,5.0,8.0,5,4.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,12,structural_pivot,high,2026-03-06 10:00:00,2026-03-06 13:00:00,2173.51,24.37428571428573,2026-03-06 13:00:00,opposite-type pivot passes structural leg filter,80.39000000000033,0.03840678030882144,3.18985332672006,12.0,,6,5.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,13,structural_pivot,low,2026-03-06 16:00:00,2026-03-06 19:00:00,2091.07,23.90785714285718,2026-03-06 19:00:00,opposite-type pivot passes structural leg filter,82.44000000000005,0.037929432116714464,3.4149271395813288,6.0,,7,6.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,14,structural_pivot,high,2026-03-06 20:00:00,2026-03-06 23:00:00,2147.94,24.625,2026-03-06 23:00:00,opposite-type pivot passes structural leg filter,56.86999999999989,0.027196602696227236,2.3435669502251724,4.0,,8,7.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,15,structural_pivot,low,2026-03-09 04:00:00,2026-03-09 07:00:00,2023.91,30.010714285714293,2026-03-09 07:00:00,opposite-type pivot passes structural leg filter,124.02999999999997,0.0577436986135553,4.5402536279252175,56.0,,9,8.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,16,structural_pivot,high,2026-03-09 08:00:00,2026-03-09 11:00:00,2147.84,32.65857142857141,2026-03-09 11:00:00,opposite-type pivot passes structural leg filter,123.93000000000006,0.06123295996363477,3.95504747142027,4.0,,10,9.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,17,structural_pivot,low,2026-03-09 13:00:00,2026-03-09 16:00:00,2088.62,32.47642857142856,2026-03-09 16:00:00,opposite-type pivot passes structural leg filter,59.220000000000255,0.027571886174016805,1.8183772165502503,5.0,,11,10.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,18,structural_pivot,high,2026-03-09 23:00:00,2026-03-10 03:00:00,2188.41,24.255000000000013,2026-03-10 03:00:00,opposite-type pivot passes structural leg filter,99.78999999999996,0.04777795865212436,3.5179794520547927,10.0,,12,11.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,19,structural_pivot,low,2026-03-10 04:00:00,2026-03-10 07:00:00,2147.13,24.68142857142857,2026-03-10 07:00:00,opposite-type pivot passes structural leg filter,41.279999999999745,0.01886301013064268,1.6870867451941918,5.0,,13,12.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,20,structural_pivot,high,2026-03-10 12:00:00,2026-03-10 15:00:00,2245.21,27.34357142857139,2026-03-10 15:00:00,opposite-type pivot passes structural leg filter,98.07999999999993,0.045679581580994125,3.770494954348871,8.0,,14,13.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,26,structural_pivot,low,2026-03-12 03:00:00,2026-03-12 06:00:00,2135.22,24.324285714285743,2026-03-12 06:00:00,more extreme same-type pivot replaces previous structural pivot,81.2800000000002,0.036201513444176804,3.325841383039363,23.0,25.0,15,14.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,28,structural_pivot,high,2026-03-12 14:00:00,2026-03-12 17:00:00,2202.54,21.836428571428574,2026-03-12 17:00:00,opposite-type pivot passes structural leg filter,67.32000000000016,0.03152836710034571,2.916765957446813,11.0,,16,15.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,32,structural_pivot,low,2026-03-13 11:00:00,2026-03-13 14:00:00,2058.16,22.940714285714325,2026-03-13 14:00:00,more extreme same-type pivot replaces previous structural pivot,70.65999999999985,0.0320811426807231,3.1613191870126505,4.0,30.0,17,16.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,33,structural_pivot,high,2026-03-13 16:00:00,2026-03-13 19:00:00,2113.14,27.28714285714287,2026-03-13 19:00:00,opposite-type pivot passes structural leg filter,54.98000000000002,0.026713180705095825,2.1892233962371463,5.0,,18,17.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,34,structural_pivot,low,2026-03-16 01:00:00,2026-03-16 04:00:00,2004.63,28.11071428571425,2026-03-16 04:00:00,opposite-type pivot passes structural leg filter,108.50999999999976,0.05135012351287646,3.9174800469332163,57.0,,19,18.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,35,structural_pivot,high,2026-03-16 09:00:00,2026-03-16 12:00:00,2071.29,25.081428571428564,2026-03-16 12:00:00,opposite-type pivot passes structural leg filter,66.65999999999985,0.03325301926041207,2.50638520726745,8.0,,20,19.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,36,structural_pivot,low,2026-03-16 13:00:00,2026-03-16 16:00:00,2024.43,27.752857142857145,2026-03-16 16:00:00,opposite-type pivot passes structural leg filter,46.8599999999999,0.022623582405167746,1.7738481505515862,4.0,,21,20.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,38,structural_pivot,high,2026-03-16 22:00:00,2026-03-17 02:00:00,2126.79,23.75642857142855,2026-03-17 02:00:00,more extreme same-type pivot replaces previous structural pivot,101.64999999999986,0.05021166451791362,3.9615288255435224,4.0,37.0,22,21.0,minor,2.0,0.002,4
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,39,structural_pivot,low,2026-03-17 04:00:00,2026-03-17 07:00:00,2082.63,22.90428571428577,2026-03-17 07:00:00,opposite-type pivot passes structural leg filter,44.159999999999854,0.020763686118516568,1.8928128587830004,6.0,,23,22.0,minor,2.0,0.002,4
index_gap_aus200_m30,Index,AUS200,M30,gap,3,structural_pivot,high,2026-03-09 22:30:00,2026-03-10 02:30:00,8793.8,35.13571428571413,2026-03-10 02:30:00,more extreme same-type pivot replaces previous structural pivot,,,,,1.0,1,,minor,2.0,0.002,4
index_gap_aus200_m30,Index,AUS200,M30,gap,4,structural_pivot,low,2026-03-10 07:00:00,2026-03-10 09:00:00,8647.5,25.507142857142885,2026-03-10 09:00:00,opposite-type pivot passes structural leg filter,146.29999999999927,0.016636721326388965,4.824970553592448,17.0,,2,1.0,minor,2.0,0.002,4
index_gap_aus200_m30,Index,AUS200,M30,gap,5,structural_pivot,high,2026-03-10 12:00:00,2026-03-10 13:30:00,8749.5,23.150000000000027,2026-03-10 13:30:00,opposite-type pivot passes structural leg filter,102.0,0.011795316565481353,4.192601291837928,10.0,,3,2.0,minor,2.0,0.002,4
index_gap_aus200_m30,Index,AUS200,M30,gap,6,structural_pivot,low,2026-03-10 17:00:00,2026-03-10 18:30:00,8687.5,23.821428571428573,2026-03-10 18:30:00,opposite-type pivot passes structural leg filter,62.0,0.007086119206811818,2.639902676399025,10.0,,4,3.0,minor,2.0,0.002,4
index_gap_aus200_m30,Index,AUS200,M30,gap,7,structural_pivot,high,2026-03-10 20:00:00,2026-03-10 21:30:00,8791.5,25.178571428571427,2026-03-10 21:30:00,opposite-type pivot passes structural leg filter,104.0,0.011971223021582733,4.244897959183674,6.0,,5,4.0,minor,2.0,0.002,4
index_gap_aus200_m30,Index,AUS200,M30,gap,8,structural_pivot,low,2026-03-10 22:30:00,2026-03-11 02:30:00,8696.9,24.107142857142858,2026-03-11 02:30:00,opposite-type pivot passes structural leg filter,94.60000000000036,0.0107603935619633,3.8388405797101597,5.0,,6,5.0,minor,2.0,0.002,4
