strategy,symbol,direction_label,entry_rule,setup_id,exit_reason,entry_time,exit_time,entry_price,stop_price,exit_price,W_ID,X_ID,W_START,W_END,X_END,RETRACE_RATIO,FAN_BREAKOUT,BASE_CHANNEL_STATE,DECEL_CHANNEL_STATE,MACD_TRIGGER,STOCH_TRIGGER,PSAR_TRIGGER,PRIMARY_TRIGGER,MOMENTUM_CONFIRM,SESSION_OK,X_SEGMENT_COUNT,X_POSSIBLE_COMPOSITE,RR_OK,SETUP_STATUS,BLOCK_REASON,LAST_PASSED_STAGE,H4_ATTRACTOR_DIR,H4_ATTRACTOR_STAGE,H4_ATTRACTOR_BLOCK_REASON,H4_ATTRACTOR_TREND_OK,H4_ATTRACTOR_MACD_OK,H4_MACD_NEUTRAL,H4_STANDBY,H4_PSAR_FLIP_EVENT,H4_PSAR_FLIP_COUNT_WINDOW,H4_PSAR_LATERAL,H4_MACD_ZLR_BULL,H4_MACD_ZLR_BEAR,H4_MACD_ZLR_RELEVANT,FRACTAL_SEGMENT_COUNT,FRACTAL_EQUIVALENT_CLASS,SL_PRICE,TP_PRICE,TP_SOURCE,RR_RATIO,PLANNED_ENTRY_PRICE,size_fraction,balance_before_entry,risk_amount,risk_pct_real,stop_distance,stop_ticks,loss_per_lot,lots_raw,lots,expected_loss_at_sl,risk_gap,ticks_moved,tick_value_used,commission_per_side_per_lot,commission_entry,commission_exit,commission_total,pnl_money_gross,pnl_money,pnl_formula_money,pnl_formula_diff,pnl_net_diff,Variant
menendez_core,EURUSD.r,SHORT,menendez_core,1753,SL,2019-09-12 03:00:00,2019-09-12 04:00:00,1.10106,1.10139,1.10139,1752.0,1753.0,2019-09-11 09:00:00,2019-09-11 18:00:00,2019-09-12 02:30:00,0.4492979719188894,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,1,False,False,False,False,1,CORRECTIVE_EQUIVALENT,1.10139,1.099840503409665,BB_LOWER,3.6954442131343335,1.10106,1.0,10000.0,100.0,1.0,0.0003300000000001635,33.00000000001635,28.72437654901423,3.481363636539287,3.48,99.96083039056953,-0.03916960943047343,-33.00000000001635,0.870435653,3.0,10.44,10.44,20.88,-99.96083039056953,-120.84083039056952,-99.96083039056953,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,SHORT,menendez_core,2975,TP,2020-10-30 07:30:00,2020-10-30 11:30:00,1.16814,1.16944,1.1664093609406545,2974.0,2975.0,2020-10-29 10:00:00,2020-10-29 20:30:00,2020-10-30 07:00:00,0.4211026615969574,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,False,False,False,0,False,False,False,False,2,OTHER,1.16944,1.1664093609406545,BB_LOWER,1.3312608148810356,1.16814,1.0,9879.159169609431,98.79159169609432,1.0,0.0013000000000000789,130.00000000000787,113.15663489000686,0.8730516932756441,0.87,98.44627235430596,-0.345319341788354,173.06390593454512,0.8704280765,3.0,2.61,2.61,5.22,131.05652399613925,125.83652399613925,131.05652399613925,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,SHORT,menendez_core,4265,SL,2021-12-15 10:00:00,2021-12-15 11:00:00,1.12715,1.12767,1.12767,4264.0,4265.0,2021-12-14 16:00:00,2021-12-15 01:30:00,2021-12-15 09:00:00,0.41772151898734533,True,1,1,False,True,False,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,2,False,False,False,False,2,OTHER,1.12767,1.1254298906096591,BB_LOWER,3.3079026737335284,1.12715,1.0,10004.99569360557,100.0499569360557,1.0,0.0005199999999998539,51.999999999985384,45.26265395598728,2.2104306352283882,2.21,100.03046524273189,-0.01949169332380052,-51.999999999985384,0.870435653,3.0,6.63,6.63,13.26,-100.03046524273189,-113.2904652427319,-100.03046524273189,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,SHORT,menendez_core,5527,TP,2023-02-23 09:30:00,2023-02-23 11:00:00,1.06164,1.06277,1.0602232010942592,5526.0,5527.0,2023-02-22 17:30:00,2023-02-23 02:30:00,2023-02-23 08:30:00,0.5840163934426275,True,1,1,False,True,False,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,0,False,False,False,False,3,OTHER,1.06277,1.0602232010942592,BB_LOWER,1.2538043413634181,1.06164,1.0,9891.705228362838,98.91705228362838,1.0,0.0011300000000000754,113.00000000000753,98.35922878900656,1.0056712878037954,1.0,98.35922878900656,-0.5578234946218146,141.6798905740757,0.8704280765,3.0,3.0,3.0,6.0,123.32215463112318,117.32215463112318,123.32215463112318,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,SHORT,menendez_core,6109,SL,2023-09-04 11:30:00,2023-09-04 14:00:00,1.07977,1.08068,1.08068,6108.0,6109.0,2023-09-01 17:00:00,2023-09-04 03:00:00,2023-09-04 11:00:00,0.4340320591861945,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,True,False,False,False,0,False,False,False,False,2,OTHER,1.08068,1.076964745516154,BB_LOWER,3.082697234994903,1.07977,1.0,10009.027382993962,100.09027382993962,1.0,0.0009100000000001884,91.00000000001883,79.2096444230164,1.2636122098391318,1.26,99.80415197300067,-0.28612185693894787,-91.00000000001883,0.870435653,3.0,3.7800000000000002,3.7800000000000002,7.5600000000000005,-99.80415197300067,-107.36415197300067,-99.80415197300067,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,LONG,menendez_core,7182,SL,2024-08-22 10:00:00,2024-08-22 10:30:00,1.11468,1.11403,1.11403,7181.0,7182.0,2024-08-21 17:30:00,2024-08-21 23:30:00,2024-08-22 09:30:00,0.5113808801213866,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,1,H4_LONG_READY,,True,False,True,True,False,2,False,False,False,False,4,OTHER,1.11403,1.1156730815223126,BB_UPPER,1.527817726635352,1.11468,1.0,9901.66323102096,99.01663231020962,1.0,0.0006499999999998174,64.99999999998174,56.57831744498411,1.7500808928524938,1.75,99.01205552872219,-0.004576781487429571,-64.99999999998174,0.870435653,3.0,5.25,5.25,10.5,-99.01205552872219,-109.51205552872219,-99.01205552872219,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,LONG,menendez_core,7852,SL,2025-04-03 23:30:00,2025-04-04 10:30:00,1.10515,1.1016,1.1016,7851.0,7852.0,2025-04-03 02:30:00,2025-04-03 16:00:00,2025-04-03 23:00:00,0.4891141141141178,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,1,H4_LONG_READY,,True,True,False,False,False,1,False,False,False,False,2,OTHER,1.1016,1.1113459584459713,BB_UPPER,1.745340407315752,1.10515,1.0,9792.151175492238,97.92151175492238,1.0,0.003550000000000164,355.00000000001637,309.00465681501424,0.3168933205221665,0.31,95.79144361265442,-2.130068142267959,-355.00000000001637,0.870435653,3.0,0.9299999999999999,0.9299999999999999,1.8599999999999999,-95.79144361265442,-97.65144361265442,-95.79144361265442,0.0,0.0,faithful_operable_sma200_primary
menendez_core,EURUSD.r,SHORT,menendez_core,8247,SL,2025-08-12 06:30:00,2025-08-12 07:30:00,1.16206,1.16254,1.16254,8246.0,8247.0,2025-08-11 10:00:00,2025-08-11 18:30:00,2025-08-12 06:00:00,0.46631439894318083,True,1,1,False,True,True,True,True,True,1,True,True,ENTRY_READY,,ENTRY_READY,-1,H4_SHORT_READY,,True,False,True,True,False,0,False,False,False,False,1,CORRECTIVE_EQUIVALENT,1.16254,1.1606314001250138,BB_LOWER,2.9762497395560206,1.16206,1.0,9694.499731879583,96.94499731879583,1.0,0.0004799999999998139,47.999999999981384,41.780911343983796,2.320317920321174,2.32,96.9317143180424,-0.013283000753432361,-47.999999999981384,0.870435653,3.0,6.959999999999999,6.959999999999999,13.919999999999998,-96.9317143180424,-110.8517143180424,-96.9317143180424,0.0,0.0,faithful_operable_sma200_primary
