chart_layer_id,setup_id,symbol,timeframe,layer_type,label,price,start_price,end_price,start_time,end_time,color,style,source,is_operational
trading_center_screener_unified_v1|CADJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CADJPY.r|H4|macd_breakout|172,CADJPY.r,H4,macd_current_price_marker,Precio actual,114.705,,,,,#f7f7f7,marker,close,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,r2,R2 previo,203.90067,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,r3,R3 previo,204.67233,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,s2,S2 previo,199.27067,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,s3,S3 previo,197.72733,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,previous_high,Maximo dia previo,203.129,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#7bd88f,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,previous_low,Minimo dia previo,200.814,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#e36d64,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,round_level_1,Nivel redondo inferior,200,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,round_level_2,Nivel redondo superior,205,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_0_0,Fib 0,200.814,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_1_0,Fib 100,203.129,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_0_236,Fib 23.6,201.36034,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_0_382,Fib 38.2,201.69833,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_0_5,Fib 50,201.9715,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_0_618,Fib 61.8,202.24467,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_0_786,Fib 78.6,202.63359,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_1_272,Fib ext 1.272,200.18432,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,fibonacci_1_618,Fib ext 1.618,199.38333,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_w1_leg,W1 estudio,,203.535,201.837,2026-06-03 00:00:00,2026-06-04 13:00:00,#58e6d3,solid,w1_start_price|w1_end_price,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_w2_retracement,W2 estudio,,201.837,203.034,2026-06-04 13:00:00,2026-06-05 15:00:00,#f4b740,solid,w1_end_price|w2_swing_price,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_w2_directrix,Reg W2 lows tardia,,202.59819658119673,202.94826598290564,2026-06-04 13:00:00,2026-06-08 14:00:00,#b8ccc7,dot,w2_low_regression_projected,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_breakout_level,Ruptura estudio,202.78394769230758,202.78394769230758,202.78394769230758,2026-06-04 13:00:00,2026-06-08 12:08:22.499286+00:00,#ffd166,dash,breakout_level,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_sl_study,SL estudio,203.034,203.034,203.034,2026-06-04 13:00:00,2026-06-08 12:08:22.499286+00:00,#ff6b6b,dot,sl_study,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_tp1_study,TP1 estudio,201.431,201.431,201.431,2026-06-04 13:00:00,2026-06-08 12:08:22.499286+00:00,#75d7ff,dot,tp1_study,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_tp2_study,TP2 estudio,200.381636,200.381636,200.381636,2026-06-04 13:00:00,2026-06-08 12:08:22.499286+00:00,#75d7ff,dot,tp2_study,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_cross_marker,Cruce MACD,200.82,,,,,#f7f7f7,marker,last_macd_cross_time,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_recent_breakout_marker,Ruptura reciente,202.78394769230758,,,,,#f7f7f7,marker,last_breakout_time|breakout_level,False
trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H1|macd_breakout|572,CHFJPY.r,H1,macd_current_price_marker,Precio actual,200.82,,,,,#f7f7f7,marker,close,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,r2,R2 previo,203.90067,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,r3,R3 previo,204.67233,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,s2,S2 previo,199.27067,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,s3,S3 previo,197.72733,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,previous_high,Maximo dia previo,203.129,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#7bd88f,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,previous_low,Minimo dia previo,200.814,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#e36d64,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,round_level_1,Nivel redondo inferior,200,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,round_level_2,Nivel redondo superior,205,,,2026-02-11 07:00:00,2026-06-08 14:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_0_0,Fib 0,200.814,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_1_0,Fib 100,203.129,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_0_236,Fib 23.6,201.36034,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_0_382,Fib 38.2,201.69833,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_0_5,Fib 50,201.9715,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_0_618,Fib 61.8,202.24467,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_0_786,Fib 78.6,202.63359,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_1_272,Fib ext 1.272,200.18432,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,fibonacci_1_618,Fib ext 1.618,199.38333,,,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_w1_leg,W1 estudio,,199.996,203.81,2026-05-07 16:00:00,2026-06-03 08:00:00,#58e6d3,solid,w1_start_price|w1_end_price,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_w2_directrix,Reg W2 highs estudio,,202.849,199.5388000000001,2026-06-03 08:00:00,2026-06-08 08:00:00,#5ce0ca,dash,w2_high_regression_projected,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_breakout_level,Ruptura estudio,201.92950000000002,201.92950000000002,201.92950000000002,2026-06-03 08:00:00,2026-06-08 12:08:22.499286+00:00,#ffd166,dash,breakout_level,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_sl_study,SL estudio,199.996,199.996,199.996,2026-06-03 08:00:00,2026-06-08 12:08:22.499286+00:00,#ff6b6b,dot,sl_study,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_tp1_study,TP1 estudio,204.143,204.143,204.143,2026-06-03 08:00:00,2026-06-08 12:08:22.499286+00:00,#75d7ff,dot,tp1_study,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_tp2_study,TP2 estudio,206.500052,206.500052,206.500052,2026-06-03 08:00:00,2026-06-08 12:08:22.499286+00:00,#75d7ff,dot,tp2_study,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_cross_marker,Cruce MACD,200.496,,,,,#f7f7f7,marker,last_macd_cross_time,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_recent_breakout_marker,Ruptura reciente,201.92950000000002,,,,,#f7f7f7,marker,last_breakout_time|breakout_level,False
trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHFJPY.r|H4|macd_breakout|160,CHFJPY.r,H4,macd_current_price_marker,Precio actual,200.496,,,,,#f7f7f7,marker,close,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,r2,R2 previo,16064.333,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,r3,R3 previo,16256.667,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,s2,S2 previo,14954.333,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,s3,S3 previo,14591.667,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,previous_high,Maximo dia previo,15872,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#7bd88f,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,previous_low,Minimo dia previo,15317,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#e36d64,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,round_level_1,Nivel redondo inferior,15200,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,round_level_2,Nivel redondo superior,15300,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_0_0,Fib 0,15317,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_1_0,Fib 100,15872,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_0_236,Fib 23.6,15447.98,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_0_382,Fib 38.2,15529.01,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_0_5,Fib 50,15594.5,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_0_618,Fib 61.8,15659.99,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_0_786,Fib 78.6,15753.23,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_1_272,Fib ext 1.272,15166.04,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,fibonacci_1_618,Fib ext 1.618,14974.01,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_w1_leg,W1 estudio,,15852.5,15544.0,2026-06-01 04:00:00,2026-06-02 04:00:00,#58e6d3,solid,w1_start_price|w1_end_price,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_w2_retracement,W2 estudio,,15544.0,16221.5,2026-06-02 04:00:00,2026-06-03 08:00:00,#f4b740,solid,w1_end_price|w2_swing_price,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_w2_directrix,Reg W2 lows estudio,,15810.99014778325,16832.81855500821,2026-06-02 04:00:00,2026-06-08 14:00:00,#5ce0ca,dash,w2_low_regression_projected,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_breakout_level,Ruptura estudio,16091.492063492062,16091.492063492062,16091.492063492062,2026-06-02 04:00:00,2026-06-08 12:08:22.499286+00:00,#ffd166,dash,breakout_level,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_sl_study,SL estudio,16221.5,16221.5,16221.5,2026-06-02 04:00:00,2026-06-08 12:08:22.499286+00:00,#ff6b6b,dot,sl_study,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_tp1_study,TP1 estudio,15918.0,15918.0,15918.0,2026-06-02 04:00:00,2026-06-08 12:08:22.499286+00:00,#75d7ff,dot,tp1_study,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_tp2_study,TP2 estudio,15727.347,15727.347,15727.347,2026-06-02 04:00:00,2026-06-08 12:08:22.499286+00:00,#75d7ff,dot,tp2_study,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_cross_marker,Cruce MACD,15261.5,,,,,#f7f7f7,marker,last_macd_cross_time,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_recent_breakout_marker,Ruptura reciente,16091.492063492062,,,,,#f7f7f7,marker,last_breakout_time|breakout_level,False
trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H1|macd_breakout|646,CHINA50,H1,macd_current_price_marker,Precio actual,15261.5,,,,,#f7f7f7,marker,close,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,r2,R2 previo,16064.333,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,r3,R3 previo,16256.667,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,s2,S2 previo,14954.333,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#80d8ff,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,s3,S3 previo,14591.667,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#5ce0ca,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,previous_high,Maximo dia previo,15872,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#7bd88f,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,previous_low,Minimo dia previo,15317,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#e36d64,dash,ohlc_previous_day_context,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,round_level_1,Nivel redondo inferior,15200,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,round_level_2,Nivel redondo superior,15300,,,2026-02-04 20:00:00,2026-06-08 14:00:00,#a56cff,solid,ohlc_nearby_round_levels,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,fibonacci_0_0,Fib 0,15317,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,fibonacci_1_0,Fib 100,15872,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|layers,trading_center_screener_unified_v1|CHINA50|H4|macd_breakout|198,CHINA50,H4,fibonacci_0_236,Fib 23.6,15447.98,,,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
