setup_id,generated_at,symbol,market_group,timeframe,setup_type,strategy,direction,setup_status,timing_state,timing_priority,timing_reason,trigger_level,trigger_level_type,distance_to_trigger_pct,last_touch_time,bars_since_touch,reaction_detected,reaction_direction,is_late,is_invalidated,entry_review_status,timing_source,timing_artifact,setup_quality_score,quality_label,quality_reason,confluence_count,confluence_tags,risk_tags,trend_context,trend_compatibility,trend_compatibility_reason,trend_detail_context,rsi_context,pivot_context,previous_day_level_context,fibonacci_context,round_level_context,volatility_context,wavecount_context,codex_review_status,codex_review_score,codex_review_summary,chart_layer_id,chart_file,source_artifacts,is_signal,is_study_only,can_execute_order,would_send_to_mt5,would_send_telegram_order,wavecount_used_as_filter,macd_breakout_timing_state,macd_breakout_timing_reason,macd_breakout_priority,macd_breakout_level,macd_breakout_time,bars_since_breakout,macd_cross_state,macd_cross_time,bars_since_macd_cross,macd_sl_study,macd_tp1_study,macd_tp2_study,macd_context_complete
trading_center_screener_unified_v1|GBPCAD.r|H4|macd_breakout|142,2026-06-08T15:31:20.990561+00:00,GBPCAD.r,Forex Majors,H4,macd_breakout,macd_breakout,long,context_monitor,watching,5,setup activo sin confirmacion reciente suficiente,,,,,,False,,False,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,3,media,base macd_breakout; tendencia sin alineacion limpia; nivel cercano; volatilidad util; confluencia multiple; zona Fibonacci cercana,5,macd_watching|macd_breakout_context|mixed_trend|round_level|fibonacci_zone,study_only_not_signal|not_highlightable_now|tendencia mixta,sin alineacion limpia,mixed,sin alineacion limpia para validar direccion del setup,M15:down|H1:down|H4:up|D1:up,neutral,no_context,no_context,cerca Fib 50 (0.01%),Nivel redondo inferior 0.11%,adecuada 0.98x,W4? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|GBPCAD.r|H4|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,watching,setup activo sin confirmacion reciente suficiente,5,,,,pending,,,1.85145,1.8818200000000005,1.9022016400000004,True
trading_center_screener_unified_v1|USDCHF.r|H1|macd_breakout|607,2026-06-08T15:31:20.990561+00:00,USDCHF.r,Forex Majors,H1,macd_breakout,macd_breakout,long,context_monitor,watching,5,setup activo sin confirmacion reciente suficiente,,,,,,False,,False,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,3,media,base macd_breakout; tendencia compatible; nivel cercano; volatilidad util; confluencia multiple,4,macd_watching|macd_breakout_context|tactical_alignment|previous_day_level,study_only_not_signal|not_highlightable_now,M15/H1/H4 bullish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:up|H1:up|H4:up|D1:down,neutral,no_context,Maximo dia previo 0.03%,contexto Fib 23.6 (0.25%),no_context,adecuada 1.01x,W5? H1 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|USDCHF.r|H1|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,watching,setup activo sin confirmacion reciente suficiente,5,,,,pending,,,0.7931,0.80183,0.8075835800000001,True
trading_center_screener_unified_v1|HK50|H1|macd_breakout|675,2026-06-08T15:31:20.990561+00:00,HK50,Index,H1,macd_breakout,macd_breakout,long,context_monitor,watching,5,setup activo sin confirmacion reciente suficiente,,,,,,False,,False,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia contraria: revisar con cautela; nivel cercano; volatilidad util; confluencia multiple; zona Fibonacci cercana,5,macd_watching|macd_breakout_context|trend_against|round_level|fibonacci_zone,study_only_not_signal|not_highlightable_now|tendencia contraria,M15/H1/H4 bearish,against,direccion del setup contraria a la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:down,neutral,no_context,no_context,cerca Fib 50 (0.06%),Nivel redondo inferior 0.08%; Nivel redondo superior 0.32%,adecuada 1.46x,W4? H1 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|HK50|H1|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,watching,setup activo sin confirmacion reciente suficiente,5,,,,pending,,,24464.75,24804.5,25023.7355,True
trading_center_screener_unified_v1|XPDUSD|H1|macd_breakout|1736,2026-06-08T15:31:20.990561+00:00,XPDUSD,Metals,H1,macd_breakout,macd_breakout,short,context_monitor,watching,5,setup activo sin confirmacion reciente suficiente,,,,,,False,,False,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible,3,macd_watching|macd_breakout_context|tactical_alignment,study_only_not_signal|not_highlightable_now|volatilidad comprimida,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:down,neutral,no_context,no_context,contexto Fib 23.6 (7.47%),no_context,comprimida 0.80x,W5? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|XPDUSD|H1|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,watching,setup activo sin confirmacion reciente suficiente,5,,,,pending,,,1237.0,1135.07,1068.04172,True
trading_center_screener_unified_v1|XPDUSD|H4|macd_breakout|1078,2026-06-08T15:31:20.990561+00:00,XPDUSD,Metals,H4,macd_breakout,macd_breakout,short,context_monitor,watching,5,setup activo sin confirmacion reciente suficiente,,,,,,False,,False,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible,3,macd_watching|macd_breakout_context|tactical_alignment,study_only_not_signal|not_highlightable_now|volatilidad comprimida,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:down,neutral,no_context,no_context,contexto Fib 23.6 (7.47%),no_context,comprimida 0.80x,W5? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|XPDUSD|H4|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,watching,setup activo sin confirmacion reciente suficiente,5,,,,pending,,,1237.0,1138.52,1073.62382,True
trading_center_screener_unified_v1|NZDUSD.r|M15|rsi_trend_reversal|M15,2026-06-08T15:31:20.990561+00:00,NZDUSD.r,Forex Majors,M15,rsi_trend_reversal,rsi_trend_reversal,short,context_monitor,watching,8,RSI cerca de sobrecompra con triple alineacion bajista,70,RSI 70 cruce de vuelta,3.27,2026-06-08 14:30:00,,False,,False,False,monitor_only,rsi_trend_reversal_v1,,3,media,base rsi_trend_reversal; tendencia compatible; volatilidad util; confluencia multiple; esperando cruce de vuelta RSI,3,rsi_watching|tactical_alignment|volatility_ok,study_only_not_signal|sl_tp_not_defined,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:up,RSI M15 73.27,no_context,no_context,cerca Fib 50 (0.05%),no_context,adecuada 1.15x,W3? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|NZDUSD.r|M15|rsi_trend_reversal|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,,,,,,,,,,,,,
trading_center_screener_unified_v1|USDSGD.r|M15|rsi_trend_reversal|M15,2026-06-08T15:31:20.990561+00:00,USDSGD.r,Forex Exotic,M15,rsi_trend_reversal,rsi_trend_reversal,long,context_monitor,watching,8,RSI cerca de sobreventa con triple alineacion alcista,30,RSI 30 cruce de vuelta,4.59,2026-06-08 14:30:00,,False,,False,False,monitor_only,rsi_trend_reversal_v1,,3,media,base rsi_trend_reversal; tendencia compatible; volatilidad util; confluencia multiple; esperando cruce de vuelta RSI,3,rsi_watching|tactical_alignment|volatility_ok,study_only_not_signal|sl_tp_not_defined,M15/H1/H4 bullish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:up|H1:up|H4:up|D1:down,RSI M15 25.41,no_context,no_context,pending_source,no_context,adecuada 1.05x,no_context,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|USDSGD.r|M15|rsi_trend_reversal|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv,False,True,False,False,False,False,,,,,,,,,,,,,
trading_center_screener_unified_v1|CADJPY.r|H1|macd_breakout|595,2026-06-08T15:31:20.990561+00:00,CADJPY.r,Forex Majors,H1,macd_breakout,macd_breakout,short,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,,,,,,True,,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|tactical_alignment|previous_day_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|volatilidad comprimida,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:up,neutral,no_context,Minimo dia previo 0.11%,cerca Fib 78.6 (0.02%),no_context,comprimida 0.84x,W2? H1 debil,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|CADJPY.r|H1|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,,,,stale,2026-06-08 08:00:00,6.0,115.657,114.882,114.394398,True
trading_center_screener_unified_v1|CADJPY.r|H4|macd_breakout|172,2026-06-08T15:31:20.990561+00:00,CADJPY.r,Forex Majors,H4,macd_breakout,macd_breakout,short,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,115.29229450549451,Ruptura estudio,,2026-06-03 16:00:00,16.0,True,macd_recent,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|tactical_alignment|previous_day_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|volatilidad comprimida,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:up,neutral,no_context,Minimo dia previo 0.11%,cerca Fib 78.6 (0.02%),no_context,comprimida 0.84x,W2? H1 debil,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|CADJPY.r|H4|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,115.29229450549451,2026-06-03 16:00:00,16.0,recent,2026-06-05 20:00:00,3.0,115.725,114.266,113.334674,True
trading_center_screener_unified_v1|EURGBP.r|H1|macd_breakout|349,2026-06-08T15:31:20.990561+00:00,EURGBP.r,Forex Majors,H1,macd_breakout,macd_breakout,short,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,0.8670854433077585,Ruptura estudio,,2026-05-29 16:00:00,142.0,True,macd_recent,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|tactical_alignment|previous_day_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|volatilidad comprimida,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:down,neutral,no_context,Minimo dia previo 0.08%,cerca Fib 38.2 (0.01%),no_context,comprimida 0.69x,W3? H4 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|EURGBP.r|H1|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,0.8670854433077585,2026-05-29 16:00:00,142.0,recent,2026-06-08 14:00:00,0.0,0.86773,0.85705,0.8501902,True
trading_center_screener_unified_v1|EURGBP.r|H4|macd_breakout|133,2026-06-08T15:31:20.990561+00:00,EURGBP.r,Forex Majors,H4,macd_breakout,macd_breakout,short,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,0.8663827619047617,Ruptura estudio,,2026-05-29 20:00:00,33.0,True,macd_recent,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|tactical_alignment|previous_day_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|volatilidad comprimida,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:down,neutral,no_context,Minimo dia previo 0.08%,cerca Fib 38.2 (0.01%),no_context,comprimida 0.69x,W3? H4 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|EURGBP.r|H4|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,0.8663827619047617,2026-05-29 20:00:00,33.0,recent,2026-06-05 16:00:00,4.0,0.86709,0.85733,0.85064324,True
trading_center_screener_unified_v1|EURUSD.r|H1|macd_breakout|1690,2026-06-08T15:31:20.990561+00:00,EURUSD.r,Forex Majors,H1,macd_breakout,macd_breakout,short,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.1620628999999987,Ruptura estudio,,2026-06-05 15:00:00,23.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; volatilidad util; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|tactical_alignment|round_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:down,neutral,no_context,no_context,cerca Fib 23.6 (0.01%),Nivel redondo superior 0.12%,adecuada 1.14x,W3? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|EURUSD.r|H1|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.1620628999999987,2026-06-05 15:00:00,23.0,stale,2026-06-05 15:00:00,23.0,1.16418,1.1563800000000002,1.1513618400000003,True
trading_center_screener_unified_v1|GBPCAD.r|H1|macd_breakout|465,2026-06-08T15:31:20.990561+00:00,GBPCAD.r,Forex Majors,H1,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.858245952380952,Ruptura estudio,,2026-06-08 12:00:00,2.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia sin alineacion limpia; nivel cercano; volatilidad util; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|mixed_trend|round_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now|tendencia mixta,sin alineacion limpia,mixed,sin alineacion limpia para validar direccion del setup,M15:down|H1:down|H4:up|D1:up,neutral,no_context,no_context,cerca Fib 50 (0.01%),Nivel redondo inferior 0.11%,adecuada 0.98x,W4? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|GBPCAD.r|H1|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.858245952380952,2026-06-08 12:00:00,2.0,stale,2026-06-08 06:00:00,8.0,1.85531,1.8720600000000005,1.8832643400000004,True
trading_center_screener_unified_v1|GBPUSD.r|H4|macd_breakout|168,2026-06-08T15:31:20.990561+00:00,GBPUSD.r,Forex Majors,H4,macd_breakout,macd_breakout,short,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.3459114999999997,Ruptura estudio,,2026-06-03 08:00:00,18.0,True,macd_recent,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; volatilidad util; confluencia multiple; zona Fibonacci cercana,5,macd_late|macd_breakout_context|tactical_alignment|round_level|fibonacci_zone,study_only_not_signal|timing_late|not_highlightable_now,M15/H1/H4 bearish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:down|H1:down|H4:down|D1:up,neutral,no_context,no_context,cerca Fib 23.6 (0.08%),Nivel redondo inferior 0.07%,adecuada 1.12x,W3? H4 fuerte,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|GBPUSD.r|H4|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.3459114999999997,2026-06-03 08:00:00,18.0,recent,2026-06-05 12:00:00,5.0,1.34717,1.33585,1.3280323,True
trading_center_screener_unified_v1|USDCAD.r|H1|macd_breakout|423,2026-06-08T15:31:20.990561+00:00,USDCAD.r,Forex Majors,H1,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.3767699999999994,Ruptura estudio,,2026-05-28 21:00:00,161.0,True,,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; confluencia multiple,5,macd_late|macd_breakout_context|tactical_alignment|previous_day_level|round_level,study_only_not_signal|timing_late|not_highlightable_now|volatilidad comprimida,M15/H1/H4 bullish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:up|H1:up|H4:up|D1:up,neutral,no_context,Maximo dia previo 0.09%,contexto Fib 23.6 (0.41%),Nivel redondo superior 0.08%,comprimida 0.84x,W4? H1 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|USDCAD.r|H1|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.3767699999999994,2026-05-28 21:00:00,161.0,stale,2026-06-05 17:00:00,21.0,1.37761,1.40551,1.42440226,True
trading_center_screener_unified_v1|USDCAD.r|H4|macd_breakout|141,2026-06-08T15:31:20.990561+00:00,USDCAD.r,Forex Majors,H4,macd_breakout,macd_breakout,long,late_context,late,6,hay confirmaciones antiguas fuera de la ventana de memoria,1.3805425,Ruptura estudio,,2026-06-01 04:00:00,31.0,True,macd_recent,True,False,monitor_only,macd_breakout_enrichment_v1,artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv,2,baja,base macd_breakout; tendencia compatible; nivel cercano; confluencia multiple,5,macd_late|macd_breakout_context|tactical_alignment|previous_day_level|round_level,study_only_not_signal|timing_late|not_highlightable_now|volatilidad comprimida,M15/H1/H4 bullish,compatible,direccion del setup alineada con la tendencia limpia disponible,M15:up|H1:up|H4:up|D1:up,neutral,no_context,Maximo dia previo 0.09%,contexto Fib 23.6 (0.41%),Nivel redondo superior 0.08%,comprimida 0.84x,W4? H1 media,revision codex pendiente,,future_phase,trading_center_screener_unified_v1|USDCAD.r|H4|macd_breakout|layers,,artifacts\tfg\trading_center_latest\market_radar\market_radar.csv|artifacts\tfg\trading_center_latest\ohlc\ohlc_mtf.csv|artifacts\tfg\trading_center_latest\weavecount\weavecount_screener.csv|artifacts\tfg\trading_center_latest\macd_breakout_watcher\snapshot.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_enriched_setups.csv|artifacts\tfg\trading_center_latest\macd_breakout_enrichment\macd_breakout_chart_layers.csv|artifacts\tfg\trading_center_latest\fibonacci_context\fibonacci_context.csv,False,True,False,False,False,False,late,hay confirmaciones antiguas fuera de la ventana de memoria,6,1.3805425,2026-06-01 04:00:00,31.0,recent,2026-06-05 16:00:00,4.0,1.37795,1.40471,1.4231078600000002,True
