example_id,group,symbol,timeframe,timestamp,open,high,low,close,ema_50,ema_150,ema_alignment,trend_state,transition_state,price_vs_ema_band,ema50_slope,ema150_slope,ema50_slope_pct,ema150_slope_pct,ema_separation_pct,ema_band_width_pct,ema_band_state,ewo_5_35,ewo_5_35_slope,ewo_5_35_direction,ewo_5_35_expanding,possible_momentum_confirmation,possible_momentum_loss,htf_ema_alignment,htf_trend_state,htf_transition_state,htf_price_vs_ema_band,htf_ema50_slope_pct,htf_ema150_slope_pct,htf_ema_separation_pct,htf_ema_band_width_pct,htf_ema_band_state,htf_ewo_5_35,htf_ewo_5_35_slope,htf_ewo_5_35_direction,htf_ewo_5_35_expanding,htf_possible_momentum_confirmation,htf_possible_momentum_loss,htf_context_source_time,htf_timeframe,htf_lookahead_safe
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 12:00:00,1.17973,1.17997,1.17933,1.17984,1.1816773211521219,1.1818238302422732,bearish_alignment,bearish_alignment,no_transition,below_band,-0.000222224174656116,-7.695584495626129e-05,-0.0001883511108761493,-6.522566191709155e-05,-0.0001241770834616115,0.0001241770834616115,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,mixed_or_unclear,no_transition,below_band,8.082264494167903e-05,1.9643651819219308e-05,-0.00017520017194640972,0.00017520017194640972,compressing,0.002078285714285588,0.0017418571428569063,positive,True,True,False,2026-02-26 08:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 13:00:00,1.17984,1.18048,1.1798,1.18004,1.1816131124794895,1.181800203351647,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00022174479525793878,-7.871801919523413e-05,-0.0001879129480847588,-6.670792447309764e-05,-0.0001585462121262955,0.0001585462121262955,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,mixed_or_unclear,no_transition,below_band,8.082264494167903e-05,1.9643651819219308e-05,-0.00017520017194640972,0.00017520017194640972,compressing,0.002078285714285588,0.0017418571428569063,positive,True,True,False,2026-02-26 08:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 14:00:00,1.18004,1.18096,1.17998,1.1809,1.1815851472842154,1.1817882801284465,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00016716656799298235,-6.217870768265854e-05,-0.00014155861461002822,-5.2653660498482966e-05,-0.0001720152800670033,0.0001720152800670033,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,mixed_or_unclear,no_transition,below_band,8.082264494167903e-05,1.9643651819219308e-05,-0.00017520017194640972,0.00017520017194640972,compressing,0.002078285714285588,0.0017418571428569063,positive,True,True,False,2026-02-26 08:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 15:00:00,1.1809,1.18167,1.18029,1.18069,1.1815500434691482,1.1817737333717784,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00012727768297371433,-5.009687049484235e-05,-0.00010779940795104078,-4.243016413693886e-05,-0.0001894569299563981,0.0001894569299563981,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,mixed_or_unclear,no_transition,below_band,8.082264494167903e-05,1.9643651819219308e-05,-0.00017520017194640972,0.00017520017194640972,compressing,0.002078285714285588,0.0017418571428569063,positive,True,True,False,2026-02-26 08:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 16:00:00,1.18068,1.18158,1.18022,1.18129,1.1815398456860442,1.1817673263072515,bearish_alignment,bearish_alignment,no_transition,below_band,-7.326679344532572e-05,-3.287704439558503e-05,-6.202269844434958e-05,-2.783147609442646e-05,-0.00019256966638780861,0.00019256966638780861,flat_or_unclear,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,inside_band,9.833001389591991e-06,-3.5171004296509536e-06,-0.00017271253189353125,0.00017271253189353125,flat_or_unclear,0.0023334285714284864,0.0014378571428572684,positive,True,True,False,2026-02-26 12:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 17:00:00,1.18125,1.18144,1.17809,1.1799,1.1814755380120816,1.1817425935084798,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00010960927213377047,-4.5686619966733844e-05,-9.289708630711966e-05,-3.872075596807682e-05,-0.00022633739842203648,0.00022633739842203648,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,inside_band,9.833001389591991e-06,-3.5171004296509536e-06,-0.00017271253189353125,0.00017271253189353125,flat_or_unclear,0.0023334285714284864,0.0014378571428572684,positive,True,True,False,2026-02-26 12:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 18:00:00,1.1799,1.17994,1.1786,1.1791800000000001,1.1813855169135685,1.1817086518726059,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00016452655557963602,-6.50814991725035e-05,-0.00013952624330436066,-5.51921667366335e-05,-0.0002740336157646434,0.0002740336157646434,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,inside_band,9.833001389591991e-06,-3.5171004296509536e-06,-0.00017271253189353125,0.00017271253189353125,flat_or_unclear,0.0023334285714284864,0.0014378571428572684,positive,True,True,False,2026-02-26 12:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 19:00:00,1.1791800000000001,1.17934,1.1774,1.1776200000000001,1.1812378495836247,1.1816544975431673,bearish_alignment,bearish_alignment,no_transition,below_band,-0.0003019961024195439,-0.00011282876408413856,-0.0002564461391786348,-9.581084227861155e-05,-0.000353805098030485,0.000353805098030485,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,inside_band,9.833001389591991e-06,-3.5171004296509536e-06,-0.00017271253189353125,0.00017271253189353125,flat_or_unclear,0.0023334285714284864,0.0014378571428572684,positive,True,True,False,2026-02-26 12:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 20:00:00,1.1776,1.17873,1.1774,1.17842,1.1811273456783846,1.1816116565161057,bearish_alignment,bearish_alignment,no_transition,below_band,-0.0003481923336969839,-0.00013093699237409773,-0.0002954738834176133,-0.00011111233038653259,-0.00041098321287914917,0.00041098321287914917,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00013538645086880606,-5.2405273306545897e-05,-0.00023854794294175298,0.00023854794294175298,expanding,0.002074857142857045,0.000651714285714311,positive,True,True,False,2026-02-26 16:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 21:00:00,1.17846,1.17978,1.17824,1.17967,1.1810701948674676,1.1815859392112567,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00031532204610096315,-0.00012271266134922243,-0.00026729682546895587,-0.00010402287194658034,-0.00043719374383437143,0.00043719374383437143,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00013538645086880606,-5.2405273306545897e-05,-0.00023854794294175298,0.00023854794294175298,expanding,0.002074857142857045,0.000651714285714311,positive,True,True,False,2026-02-26 16:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 22:00:00,1.17968,1.18032,1.17958,1.1801300000000001,1.1810333244805082,1.1815666552481936,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00020452510311641525,-8.784229497371676e-05,-0.00017330726539992647,-7.443442245660796e-05,-0.0004519254384562363,0.0004519254384562363,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00013538645086880606,-5.2405273306545897e-05,-0.00023854794294175298,0.00023854794294175298,expanding,0.002074857142857045,0.000651714285714311,positive,True,True,False,2026-02-26 16:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-26 23:00:00,1.1801300000000001,1.18037,1.17968,1.17968,1.180980252932253,1.1815416664369593,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00014709274613156076,-6.999007914632038e-05,-0.00012468868348328423,-5.9329715809643615e-05,-0.0004759032150297431,0.0004759032150297431,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00013538645086880606,-5.2405273306545897e-05,-0.00023854794294175298,0.00023854794294175298,expanding,0.002074857142857045,0.000651714285714311,positive,True,True,False,2026-02-26 16:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 00:00:00,1.17934,1.17972,1.17893,1.17969,1.1809296547780472,1.1815171410536882,bearish_alignment,bearish_alignment,no_transition,below_band,-0.0001405400894203268,-6.879815756843932e-05,-0.00011913306836569508,-5.8318844415430604e-05,-0.000498000555773958,0.000498000555773958,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.0001315121651688903,-5.218224627266899e-05,-0.0002545375165924931,0.0002545375165924931,expanding,0.0015292857142856775,-0.0005489999999999107,positive,False,False,True,2026-02-26 20:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 01:00:00,1.17969,1.18033,1.17959,1.18032,1.1809057467475355,1.1815012848807915,bearish_alignment,bearish_alignment,no_transition,below_band,-0.0001275777329727834,-6.537036740206226e-05,-0.00010808741101801495,-5.538359716183938e-05,-0.0005045565043853187,0.0005045565043853187,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.0001315121651688903,-5.218224627266899e-05,-0.0002545375165924931,0.0002545375165924931,expanding,0.0015292857142856775,-0.0005489999999999107,positive,False,False,True,2026-02-26 20:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 02:00:00,1.18032,1.18057,1.17961,1.17964,1.180856109620181,1.1814766321009136,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00012414331207200036,-6.503433604576614e-05,-0.00010523830327218503,-5.513066363107909e-05,-0.0005260269919064474,0.0005260269919064474,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.0001315121651688903,-5.218224627266899e-05,-0.0002545375165924931,0.0002545375165924931,expanding,0.0015292857142856775,-0.0005489999999999107,positive,False,False,True,2026-02-26 20:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 03:00:00,1.17964,1.18024,1.17889,1.179,1.180783321007625,1.1814438290267293,bearish_alignment,bearish_alignment,no_transition,below_band,-0.000146333770422169,-7.331202695892713e-05,-0.000124116853623553,-6.218153261995516e-05,-0.0005602273274844973,0.0005602273274844973,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.0001315121651688903,-5.218224627266899e-05,-0.0002545375165924931,0.0002545375165924931,expanding,0.0015292857142856775,-0.0005489999999999107,positive,False,False,True,2026-02-26 20:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 04:00:00,1.179,1.18014,1.179,1.18006,1.1807549554779142,1.1814255001654481,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00015079126962125322,-7.57847153434188e-05,-0.00012778271411729335,-6.422106955868243e-05,-0.0005682293167583968,0.0005682293167583968,expanding,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00018264017827192272,-7.050645956641829e-05,-0.00028509381987715276,0.00028509381987715276,expanding,0.00103985714285737,-0.0012935714285711164,positive,False,False,True,2026-02-27 00:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 05:00:00,1.18005,1.18058,1.18003,1.18036,1.1807394670278,1.1814113875804753,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00011664259238108876,-6.52445204383234e-05,-9.881950623630821e-05,-5.5275102882445525e-05,-0.0005692505275299798,0.0005692505275299798,flat_or_unclear,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00018264017827192272,-7.050645956641829e-05,-0.00028509381987715276,0.00028509381987715276,expanding,0.00103985714285737,-0.0012935714285711164,positive,False,False,True,2026-02-27 00:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 06:00:00,1.18036,1.18133,1.18019,1.18113,1.1807547820463178,1.1814076605926545,bearish_alignment,bearish_alignment,no_transition,inside_band,-2.85389613072784e-05,-3.616843407483472e-05,-2.4162421839491334e-05,-3.062189096444483e-05,-0.0005527575680379518,0.0005527575680379518,flat_or_unclear,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00018264017827192272,-7.050645956641829e-05,-0.00028509381987715276,0.00028509381987715276,expanding,0.00103985714285737,-0.0012935714285711164,positive,False,False,True,2026-02-27 00:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 07:00:00,1.1811,1.1812,1.18063,1.18085,1.1807585160837173,1.1814002743596392,bearish_alignment,bearish_alignment,no_transition,inside_band,3.560605803087924e-06,-2.5225805808881674e-05,3.0152905136875336e-06,-2.1362413353839756e-05,-0.000543471462016297,0.000543471462016297,flat_or_unclear,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00018264017827192272,-7.050645956641829e-05,-0.00028509381987715276,0.00028509381987715276,expanding,0.00103985714285737,-0.0012935714285711164,positive,False,False,True,2026-02-27 00:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 08:00:00,1.18085,1.18109,1.18022,1.18043,1.1807456331000423,1.1813874230436174,bearish_alignment,bearish_alignment,no_transition,below_band,6.1660722423528824e-06,-2.3964536857823404e-05,5.223581442654695e-06,-2.0301531524803166e-05,-0.0005436916577646371,0.0005436916577646371,flat_or_unclear,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,above_band,-6.793553893867498e-05,-3.323422744064887e-05,-0.00027259675001017176,0.00027259675001017176,flat_or_unclear,0.0008752857142857451,-0.0011995714285713,positive,False,False,True,2026-02-27 04:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 09:00:00,1.18042,1.18194,1.17971,1.1815,1.180775216115727,1.1813889141291325,bearish_alignment,bearish_alignment,no_transition,above_band,2.0434069409214217e-05,-1.874646352195697e-05,1.7295022775466964e-05,-1.586666400504187e-05,-0.0005194227790143841,0.0005194227790143841,flat_or_unclear,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,above_band,-6.793553893867498e-05,-3.323422744064887e-05,-0.00027259675001017176,0.00027259675001017176,flat_or_unclear,0.0008752857142857451,-0.0011995714285713,positive,False,False,True,2026-02-27 04:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 10:00:00,1.18151,1.18216,1.1808,1.18098,1.1807832468562869,1.181383498047952,bearish_alignment,mixed_or_unclear,no_transition,inside_band,2.473077256959222e-05,-1.6776311687172196e-05,2.094089025181817e-05,-1.4205415576192821e-05,-0.0005082653318982369,0.0005082653318982369,flat_or_unclear,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,above_band,-6.793553893867498e-05,-3.323422744064887e-05,-0.00027259675001017176,0.00027259675001017176,flat_or_unclear,0.0008752857142857451,-0.0011995714285713,positive,False,False,True,2026-02-27 04:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 11:00:00,1.18098,1.18113,1.17929,1.1795200000000001,1.1807337077638835,1.1813588159546018,bearish_alignment,bearish_alignment,no_transition,below_band,-1.1925336158791211e-05,-2.8607089015642018e-05,-1.0110329760234001e-05,-2.4253161468768663e-05,-0.0005299682843175697,0.0005299682843175697,flat_or_unclear,,,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,above_band,-6.793553893867498e-05,-3.323422744064887e-05,-0.00027259675001017176,0.00027259675001017176,flat_or_unclear,0.0008752857142857451,-0.0011995714285713,positive,False,False,True,2026-02-27 04:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 12:00:00,1.1795200000000001,1.18037,1.17947,1.17987,1.180699836871182,1.1813390965379846,bearish_alignment,bearish_alignment,no_transition,below_band,-7.53792445449264e-05,-4.981759114786044e-05,-6.388775419743395e-05,-4.222294926378367e-05,-0.0005418051707413196,0.0005418051707413196,flat_or_unclear,0.00016700000000002824,,positive,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-7.066454377978888e-05,-3.462768435337201e-05,-0.00029060890362561,0.00029060890362561,flat_or_unclear,0.0008347142857141332,-0.0006945714285715443,positive,False,False,True,2026-02-27 08:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 13:00:00,1.17987,1.1804000000000001,1.17961,1.18002,1.180673176601724,1.1813216250606604,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00011007025456288844,-6.187298729165569e-05,-9.32782957601468e-05,-5.24338462836695e-05,-0.0005495232783651231,0.0005495232783651231,flat_or_unclear,8.099999999999774e-05,,positive,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-7.066454377978888e-05,-3.462768435337201e-05,-0.00029060890362561,0.00029060890362561,flat_or_unclear,0.0008347142857141332,-0.0006945714285715443,positive,False,False,True,2026-02-27 08:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 14:00:00,1.18005,1.18083,1.17987,1.18022,1.180655404970284,1.1813070340002543,bearish_alignment,bearish_alignment,no_transition,below_band,-7.83027935995495e-05,-5.178195434751842e-05,-6.634593008045067e-05,-4.387483210547052e-05,-0.000552125052931056,0.000552125052931056,flat_or_unclear,4.2714285714229305e-05,,positive,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-7.066454377978888e-05,-3.462768435337201e-05,-0.00029060890362561,0.00029060890362561,flat_or_unclear,0.0008347142857141332,-0.0006945714285715443,positive,False,False,True,2026-02-27 08:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 15:00:00,1.18022,1.18065,1.17904,1.17924,1.180599898893018,1.1812796560664762,bearish_alignment,bearish_alignment,no_transition,below_band,-9.993797816409966e-05,-5.944047150840959e-05,-8.4747785153234e-05,-5.040574565687187e-05,-0.0005764366655288582,0.0005764366655288582,flat_or_unclear,-0.000219857142857105,-0.00038685714285713324,negative,True,True,False,bearish_alignment,bearish_alignment,no_transition,below_band,-7.066454377978888e-05,-3.462768435337201e-05,-0.00029060890362561,0.00029060890362561,flat_or_unclear,0.0008347142857141332,-0.0006945714285715443,positive,False,False,True,2026-02-27 08:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 16:00:00,1.17926,1.18155,1.17908,1.17969,1.180564216583488,1.181258601019238,bearish_alignment,bearish_alignment,no_transition,below_band,-0.00010896001823601509,-6.302404142233264e-05,-9.2363263430236e-05,-5.342423977683345e-05,-0.000588616022641622,0.000588616022641622,flat_or_unclear,-0.00015357142857164163,-0.00023457142857163937,negative,True,True,False,bearish_alignment,bearish_alignment,no_transition,below_band,-5.992829365147567e-05,-3.1481511445109685e-05,-0.0003134825795293563,0.0003134825795293563,flat_or_unclear,0.0008078571428571379,-0.00023200000000023202,positive,False,False,True,2026-02-27 12:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 17:00:00,1.1797,1.18171,1.17963,1.18071,1.180569933580214,1.1812513347805729,bearish_alignment,bearish_alignment,no_transition,inside_band,-8.547139006997995e-05,-5.5699219681404344e-05,-7.238982482572347e-05,-4.717434398065939e-05,-0.0005771113993773802,0.0005771113993773802,flat_or_unclear,2.1714285714180548e-05,-2.1000000000048757e-05,flat_or_unknown,False,False,False,bearish_alignment,bearish_alignment,no_transition,below_band,-5.992829365147567e-05,-3.1481511445109685e-05,-0.0003134825795293563,0.0003134825795293563,flat_or_unclear,0.0008078571428571379,-0.00023200000000023202,positive,False,False,True,2026-02-27 12:00:00,H4,True
forex_eurusd_h1,Forex Majors,EURUSD.r,H1,2026-02-27 18:00:00,1.18071,1.18251,1.18057,1.1822,1.180633857753539,1.1812638998828169,bearish_alignment,mixed_or_unclear,no_transition,above_band,3.395886052093289e-05,-1.5756183659343392e-05,2.872514001093968e-05,-1.3327849483457447e-05,-0.0005329403901860722,0.0005329403901860722,flat_or_unclear,0.000339714285714221,0.000559571428571326,positive,True,True,False,bearish_alignment,bearish_alignment,no_transition,below_band,-5.992829365147567e-05,-3.1481511445109685e-05,-0.0003134825795293563,0.0003134825795293563,flat_or_unclear,0.0008078571428571379,-0.00023200000000023202,positive,False,False,True,2026-02-27 12:00:00,H4,True
