aggregation_level,resolved_market_group,candidate_count,metrics_available_count,low_prominence_count,too_small_for_timeframe_count,prominence_vs_window_count,prominence_vs_window_median,prominence_vs_window_p10,prominence_vs_window_p25,prominence_vs_window_p75,prominence_vs_window_p90,prominence_vs_window_min,prominence_vs_window_max,visual_window_prominence_count,visual_window_prominence_median,visual_window_prominence_p10,visual_window_prominence_p25,visual_window_prominence_p75,visual_window_prominence_p90,visual_window_prominence_min,visual_window_prominence_max,robust_window_prominence_p05_p95_count,robust_window_prominence_p05_p95_median,robust_window_prominence_p05_p95_p10,robust_window_prominence_p05_p95_p25,robust_window_prominence_p05_p95_p75,robust_window_prominence_p05_p95_p90,robust_window_prominence_p05_p95_min,robust_window_prominence_p05_p95_max,robust_window_prominence_p10_p90_count,robust_window_prominence_p10_p90_median,robust_window_prominence_p10_p90_p10,robust_window_prominence_p10_p90_p25,robust_window_prominence_p10_p90_p75,robust_window_prominence_p10_p90_p90,robust_window_prominence_p10_p90_min,robust_window_prominence_p10_p90_max,last_n_bars_prominence_primary_count,last_n_bars_prominence_primary_median,last_n_bars_prominence_primary_p10,last_n_bars_prominence_primary_p25,last_n_bars_prominence_primary_p75,last_n_bars_prominence_primary_p90,last_n_bars_prominence_primary_min,last_n_bars_prominence_primary_max,atr_normalized_count_size_count,atr_normalized_count_size_median,atr_normalized_count_size_p10,atr_normalized_count_size_p25,atr_normalized_count_size_p75,atr_normalized_count_size_p90,atr_normalized_count_size_min,atr_normalized_count_size_max,mixing_risk,source_scope,timeframe,swing_degree,symbol,phase257_policy_bucket
group_policy_bucket,Forex Majors,3,2,0,0,3,0.241024,0.166096,0.19419399999999998,0.310942,0.3528928,0.147364,0.38086,2,0.3109421449805626,0.25500800365881565,0.27598330665447074,0.3459009833066545,0.3668762863023096,0.2410244683283789,0.38085982163274634,2,0.40717173229525416,0.33392723461596097,0.3613939212456959,0.45294954334481247,0.4804162299745474,0.31561611019613767,0.4987273543943707,2,0.4920034736042268,0.4034989325903687,0.4366881354705655,0.5473188117378882,0.580508014618085,0.38137279733690416,0.6026341498715495,2,0.6887699853880875,0.6734998756461741,0.6792261667993916,0.6983138039767836,0.7040400951300011,0.6696823482106957,0.7078576225654795,2,14.725312270173252,11.689358750330907,12.827841320271787,16.62278322007472,17.7612657900156,10.930370370370321,18.520254169976184,low_separates_scope_timeframe_degree,,,,,auxiliary_low_prominence_substructure
group_policy_bucket,Forex Majors,2,2,0,0,2,0.273268,0.26220000000000004,0.26635050000000005,0.2801855,0.284336,0.259433,0.287103,2,0.2732677795563676,0.2621998627944191,0.26635033158014976,0.28018522753258546,0.2843356963183161,0.25943288360393196,0.28710267550880325,2,0.3578379997005529,0.3433448120976181,0.34877975744871864,0.3668962419523872,0.37233118730348774,0.33972151519688437,0.37595448420422145,2,0.43239135940948614,0.41487860476896765,0.4214458877591621,0.44333683105981014,0.4499041140500046,0.41050041610883803,0.4542823027101342,2,0.6312731114632838,0.6057052297939753,0.615293185419966,0.6472530375066016,0.6568409931325923,0.5993132593766483,0.6632329635499193,2,6.995609450135919,6.712272632239195,6.818523938950467,7.172694961321371,7.278946268032643,6.641438427765014,7.349780472506824,low_separates_scope_timeframe_degree,,,,,auxiliary_substructure
group_policy_bucket,Forex Majors,60,40,5,5,60,0.162861,0.087697,0.12810575,0.18929225,0.3447082,0.071125,0.488448,40,0.1681366021249614,0.0914017836725356,0.12854117557261516,0.17692424528868425,0.37127826281620774,0.08769723302080895,0.43288360393322634,40,0.20424253042411877,0.11968857613415136,0.16810151220242545,0.2287393322353652,0.4470783226177466,0.11483755053151605,0.56685132504866,40,0.22261883776955205,0.1443628402875855,0.19522298607438773,0.2763957737815256,0.4893795170104004,0.13876325216195606,0.6849513333574558,40,0.909147095179229,0.6644338182011438,0.7796802420570002,1.0,1.0,0.5368175287356318,1.0,40,7.0710639669155375,5.723110465116289,6.488217522658515,9.764869888475864,11.56857375682454,4.748453608247407,15.333122429610915,low_separates_scope_timeframe_degree,,,,,exclude_from_guided_search
group_policy_bucket,Forex Majors,1,1,0,0,1,0.321518,0.321518,0.321518,0.321518,0.321518,0.321518,0.321518,1,0.32151840841527657,0.32151840841527657,0.32151840841527657,0.32151840841527657,0.32151840841527657,0.32151840841527657,0.32151840841527657,1,0.42102111094475386,0.42102111094475386,0.42102111094475386,0.42102111094475386,0.42102111094475386,0.42102111094475386,0.42102111094475386,1,0.508738285631583,0.508738285631583,0.508738285631583,0.508738285631583,0.508738285631583,0.508738285631583,0.508738285631583,1,0.505028735632185,0.505028735632185,0.505028735632185,0.505028735632185,0.505028735632185,0.505028735632185,0.505028735632185,1,8.904772675865214,8.904772675865214,8.904772675865214,8.904772675865214,8.904772675865214,8.904772675865214,8.904772675865214,low_separates_scope_timeframe_degree,,,,,experimental_only
group_policy_bucket,Forex Majors,1,0,0,0,1,0.205604,0.205604,0.205604,0.205604,0.205604,0.205604,0.205604,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,low_separates_scope_timeframe_degree,,,,,high_quality_structure
group_policy_bucket,Forex Majors,4,2,0,0,4,0.4850375,0.271211,0.40041950000000004,0.498181,0.4987354,0.185072,0.499105,2,0.4984889187374077,0.4979964181777482,0.49818110588762055,0.49879673158719484,0.4989814192970672,0.49787329303783334,0.49910454443698204,2,0.6001940674653989,0.5996010835433497,0.5998234525141182,0.6005646824166798,0.6007870513874483,0.5994528375628374,0.6009352973679606,2,0.6541953111228631,0.6535489746753635,0.6537913508431759,0.6545992714025504,0.6548416475703627,0.6533873905634887,0.6550032316822375,2,0.7534006132947542,0.7333557408020657,0.7408725679868238,0.7659286586026846,0.7734454857874427,0.7283445226788935,0.7784567039106148,2,14.117608188204912,14.056351400887873,14.079322696131761,14.155893680278062,14.17886497552195,14.041037204058613,14.19417917235121,low_separates_scope_timeframe_degree,,,,,usable_provisional_structure
group_policy_bucket,Forex Majors,1,1,1,1,1,0.224647,0.224647,0.224647,0.224647,0.224647,0.224647,0.224647,1,0.22464741437206193,0.22464741437206193,0.22464741437206193,0.22464741437206193,0.22464741437206193,0.22464741437206193,0.22464741437206193,1,0.2704815298985195,0.2704815298985195,0.2704815298985195,0.2704815298985195,0.2704815298985195,0.2704815298985195,0.2704815298985195,1,0.2948175568482288,0.2948175568482288,0.2948175568482288,0.2948175568482288,0.2948175568482288,0.2948175568482288,0.2948175568482288,1,0.9723837209302345,0.9723837209302345,0.9723837209302345,0.9723837209302345,0.9723837209302345,0.9723837209302345,0.9723837209302345,1,10.997260273972493,10.997260273972493,10.997260273972493,10.997260273972493,10.997260273972493,10.997260273972493,10.997260273972493,low_separates_scope_timeframe_degree,,,,,visual_watchlist_low_prominence
group_policy_bucket,Index,2,2,0,0,2,0.20502599999999999,0.1811084,0.1900775,0.2199745,0.2289436,0.175129,0.234923,2,0.2050257731958756,0.18110824742267992,0.1900773195876283,0.21997422680412287,0.22894329896907126,0.175128865979381,0.2349226804123702,2,0.284862537263994,0.2516315586868746,0.2640931756532944,0.3056318988746937,0.3180935158411135,0.2433238140425947,0.32640126048539336,2,0.39631336405529743,0.35008095653256777,0.3674181093535914,0.42520861875700344,0.4425457715780271,0.33852285465188536,0.4541038734587095,2,0.6546199360298675,0.580365905353968,0.6082111668574304,0.7010287052023046,0.728873966705767,0.5618023976849932,0.7474374743747418,2,10.338062657265892,9.02728331334614,9.518825567316048,11.157299747215736,11.648842001185644,8.699588477366204,11.97653683716558,low_separates_scope_timeframe_degree,,,,,auxiliary_low_prominence_substructure
group_policy_bucket,Index,1,1,0,0,1,0.618943,0.618943,0.618943,0.618943,0.618943,0.618943,0.618943,1,0.6189432989690712,0.6189432989690712,0.6189432989690712,0.6189432989690712,0.6189432989690712,0.6189432989690712,0.6189432989690712,1,0.8599589984154405,0.8599589984154405,0.8599589984154405,0.8599589984154405,0.8599589984154405,0.8599589984154405,0.8599589984154405,1,1.1964130028646118,1.1964130028646118,1.1964130028646118,1.1964130028646118,1.1964130028646118,1.1964130028646118,1.1964130028646118,1,0.8748633879781408,0.8748633879781408,0.8748633879781408,0.8748633879781408,0.8748633879781408,0.8748633879781408,0.8748633879781408,1,13.776275353411155,13.776275353411155,13.776275353411155,13.776275353411155,13.776275353411155,13.776275353411155,13.776275353411155,low_separates_scope_timeframe_degree,,,,,auxiliary_substructure
group_policy_bucket,Index,40,26,4,4,40,0.281982,0.149947,0.240335,0.311727,0.40374270000000007,0.119974,0.448578,26,0.24033505154639176,0.14994690265486718,0.14994690265486718,0.3079425957181515,0.324550778517774,0.11997422680412417,0.4485781710914455,26,0.33392120175823425,0.2535757614456291,0.2535757614456291,0.44761555195473596,0.5242820541472426,0.16669203154794493,0.758592203562991,26,0.46456594843691534,0.2996237020550207,0.2996237020550207,0.6000856959491849,0.6378999901093423,0.2319093286835227,0.8963483066592486,26,1.0,0.9169372195673567,0.9584089045690581,1.0,1.0,0.4676042189854354,1.0,26,8.748856208638145,3.6415588668740537,4.866566789774874,11.234939759036163,14.145218087261789,3.6415588668740537,15.485139460448028,low_separates_scope_timeframe_degree,,,,,exclude_from_guided_search
group_policy_bucket,Index,2,1,0,0,2,0.868578,0.868578,0.868578,0.868578,0.868578,0.868578,0.868578,1,0.8685781710914464,0.8685781710914464,0.8685781710914464,0.8685781710914464,0.8685781710914464,0.8685781710914464,0.8685781710914464,1,1.4688557563374,1.4688557563374,1.4688557563374,1.4688557563374,1.4688557563374,1.4688557563374,1.4688557563374,1,1.7355917497382924,1.7355917497382924,1.7355917497382924,1.7355917497382924,1.7355917497382924,1.7355917497382924,1.7355917497382924,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,15.246893123446576,15.246893123446576,15.246893123446576,15.246893123446576,15.246893123446576,15.246893123446576,15.246893123446576,low_separates_scope_timeframe_degree,,,,,usable_provisional_structure
group_policy_bucket,Metals,2,2,0,0,2,0.13680599999999998,0.10211239999999999,0.11512249999999999,0.1584895,0.1714996,0.093439,0.180173,2,0.13680580888356167,0.10211232129518633,0.11512237914082707,0.15848923862629624,0.171499296471937,0.09343894939809248,0.18017266836903084,2,0.21614078036276402,0.16132821398088182,0.18188292637408765,0.25039863435144044,0.2709533467446463,0.14762507238541125,0.2846564883401168,2,0.3315804542048041,0.2474927793730047,0.27902565743492946,0.38413525097467877,0.41566812903660355,0.22647086066505484,0.4366900477445534,2,0.30807108483864204,0.1363653764862024,0.20075501711836724,0.4153871525589168,0.4797767931910817,0.09343894939809248,0.5227032202791916,2,6.200699243013574,5.0096805819277055,5.456312579834906,6.945085906192241,7.391717904099441,4.711925916656239,7.689472569370908,low_separates_scope_timeframe_degree,,,,,auxiliary_low_prominence_substructure
group_policy_bucket,Metals,1,1,0,0,1,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,0.3354,1,0.3354004898639844,0.3354004898639844,0.3354004898639844,0.3354004898639844,0.3354004898639844,0.3354004898639844,0.3354004898639844,1,0.5299023791815438,0.5299023791815438,0.5299023791815438,0.5299023791815438,0.5299023791815438,0.5299023791815438,0.5299023791815438,1,0.8129205015283295,0.8129205015283295,0.8129205015283295,0.8129205015283295,0.8129205015283295,0.8129205015283295,0.8129205015283295,1,0.3354004898639844,0.3354004898639844,0.3354004898639844,0.3354004898639844,0.3354004898639844,0.3354004898639844,0.3354004898639844,1,25.187476705180757,25.187476705180757,25.187476705180757,25.187476705180757,25.187476705180757,25.187476705180757,25.187476705180757,low_separates_scope_timeframe_degree,,,,,auxiliary_substructure
group_policy_bucket,Metals,38,25,2,2,38,0.044072,0.0321315,0.038776,0.14829675,0.23045130000000022,0.019648,0.361787,25,0.043295207353869866,0.03877622622973829,0.03877622622973829,0.18017266836903084,0.26532562058123577,0.019647744017963632,0.36178713499053267,25,0.06434402466138563,0.0576280519090466,0.0576280519090466,0.2846564883401168,0.4191904360689302,0.029199881531909198,0.5715908872598932,25,0.07279291183445206,0.0651950779249891,0.0651950779249891,0.4366900477445534,0.6430778817248659,0.03303406047592638,0.8768746263378147,25,0.8309774436090233,0.4042422490232536,0.5227032202791916,0.9853082082401791,1.0,0.3559255051128785,1.0,25,11.862005519779258,6.540637097537522,7.971813022128686,12.700061970667198,16.20256765266209,5.652326965884974,30.363219827137414,low_separates_scope_timeframe_degree,,,,,exclude_from_guided_search
group_policy_bucket,Metals,2,1,0,0,2,0.36099499999999995,0.2069086,0.264691,0.45729899999999996,0.5150813999999999,0.168387,0.553603,1,0.5536032559118659,0.5536032559118659,0.5536032559118659,0.5536032559118659,0.5536032559118659,0.5536032559118659,0.5536032559118659,1,0.8227483762780167,0.8227483762780167,0.8227483762780167,0.8227483762780167,0.8227483762780167,0.8227483762780167,0.8227483762780167,1,0.9307818454241924,0.9307818454241924,0.9307818454241924,0.9307818454241924,0.9307818454241924,0.9307818454241924,0.9307818454241924,1,0.7780166462861425,0.7780166462861425,0.7780166462861425,0.7780166462861425,0.7780166462861425,0.7780166462861425,0.7780166462861425,1,8.335592350535071,8.335592350535071,8.335592350535071,8.335592350535071,8.335592350535071,8.335592350535071,8.335592350535071,low_separates_scope_timeframe_degree,,,,,usable_provisional_structure
group_policy_bucket,Metals,2,1,2,2,2,0.036674,0.023434800000000002,0.0283995,0.0449485,0.0499132,0.020125,0.053223,1,0.020124903515542834,0.020124903515542834,0.020124903515542834,0.020124903515542834,0.020124903515542834,0.020124903515542834,0.020124903515542834,1,0.029909021511969974,0.029909021511969974,0.029909021511969974,0.029909021511969974,0.029909021511969974,0.029909021511969974,0.029909021511969974,1,0.033836316230341876,0.033836316230341876,0.033836316230341876,0.033836316230341876,0.033836316230341876,0.033836316230341876,0.033836316230341876,1,0.43127819548872326,0.43127819548872326,0.43127819548872326,0.43127819548872326,0.43127819548872326,0.43127819548872326,0.43127819548872326,1,8.01437125748498,8.01437125748498,8.01437125748498,8.01437125748498,8.01437125748498,8.01437125748498,8.01437125748498,low_separates_scope_timeframe_degree,,,,,visual_watchlist_low_prominence
