case_id,symbol,market_group,timeframe,segment_order,segment_label,start_label,end_label,start_time,end_time,start_price,end_price,segment_kind
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,4,W5 actual,W4,W5,2026-06-01 00:00:00,2026-06-04 12:00:00,1.60405,1.61772,current
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-06-08 14:00:00,EURCHF.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-05 16:00:00,2026-06-08 00:00:00,0.91908,0.91136,previous
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-06-08 14:00:00,EURCHF.r,Forex Majors,H1,1,W2? actual,W1,W2?,2026-06-08 00:00:00,2026-06-08 14:00:00,0.91136,0.91891,current
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W3?|2026-06-08 08:00:00,EURCHF.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-06-01 00:00:00,2026-06-03 20:00:00,0.90829,0.9192,previous
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W3?|2026-06-08 08:00:00,EURCHF.r,Forex Majors,H4,1,W2 previa,W1,W2,2026-06-03 20:00:00,2026-06-05 00:00:00,0.9192,0.91518,previous
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W3?|2026-06-08 08:00:00,EURCHF.r,Forex Majors,H4,2,W3? actual,W2,W3?,2026-06-05 00:00:00,2026-06-08 08:00:00,0.91518,0.91849,current
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-04 17:00:00,2026-06-05 00:00:00,0.86562,0.86395,previous
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-05 00:00:00,2026-06-05 11:00:00,0.86395,0.86548,previous
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,2,W3 previa,W2,W3,2026-06-05 11:00:00,2026-06-05 18:00:00,0.86548,0.86305,previous
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,3,W4? actual,W3,W4?,2026-06-05 18:00:00,2026-06-08 14:00:00,0.86305,0.86351,current
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-06-08 08:00:00,EURGBP.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-05-29 12:00:00,2026-06-02 00:00:00,0.86815,0.862,previous
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-06-08 08:00:00,EURGBP.r,Forex Majors,H4,1,W2 previa,W1,W2,2026-06-02 00:00:00,2026-06-04 16:00:00,0.862,0.86562,previous
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-06-08 08:00:00,EURGBP.r,Forex Majors,H4,2,W3? actual,W2,W3?,2026-06-04 16:00:00,2026-06-08 08:00:00,0.86562,0.86386,current
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-02 15:00:00,2026-06-03 11:00:00,186.2,185.115,previous
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-03 11:00:00,2026-06-04 17:00:00,185.115,186.11,previous
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,2,W3 previa,W2,W3,2026-06-04 17:00:00,2026-06-08 00:00:00,186.11,184.076,previous
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,3,W4 previa,W3,W4,2026-06-08 00:00:00,2026-06-08 08:00:00,184.076,184.994,previous
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,4,W5? actual,W4,W5?,2026-06-08 08:00:00,2026-06-08 14:00:00,184.994,184.546,current
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-05-29 08:00:00,2026-06-02 12:00:00,185.183,186.2,previous
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,1,W2 previa,W1,W2,2026-06-02 12:00:00,2026-06-04 04:00:00,186.2,185.328,previous
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,2,W3 previa,W2,W3,2026-06-04 04:00:00,2026-06-05 12:00:00,185.328,186.202,previous
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,3,W4? actual,W3,W4?,2026-06-05 12:00:00,2026-06-08 08:00:00,186.202,184.154,current
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-02 00:00:00,2026-06-02 12:00:00,1.95436,1.96558,previous
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-02 12:00:00,2026-06-03 05:00:00,1.96558,1.9593,previous
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,2,W3 previa,W2,W3,2026-06-03 05:00:00,2026-06-05 17:00:00,1.9593,1.98723,previous
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,3,W4? actual,W3,W4?,2026-06-05 17:00:00,2026-06-08 14:00:00,1.98723,1.97978,current
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W2?|2026-06-08 08:00:00,EURNZD.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-05-26 20:00:00,2026-05-29 20:00:00,1.99331,1.94264,previous
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W2?|2026-06-08 08:00:00,EURNZD.r,Forex Majors,H4,1,W2? actual,W1,W2?,2026-05-29 20:00:00,2026-06-03 20:00:00,1.94264,1.98008,current
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-05-29 18:00:00,2026-06-01 17:00:00,1.16858,1.16069,previous
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-01 17:00:00,2026-06-02 15:00:00,1.16069,1.16555,previous
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,2,W3 previa,W2,W3,2026-06-02 15:00:00,2026-06-08 00:00:00,1.16555,1.15048,previous
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,3,W4 previa,W3,W4,2026-06-08 00:00:00,2026-06-08 08:00:00,1.15048,1.15398,previous
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,4,W5? actual,W4,W5?,2026-06-08 08:00:00,2026-06-08 14:00:00,1.15398,1.15365,current
