case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|AUDUSD.r|H1|W4?|2026-06-08 14:00:00,AUDUSD.r,Forex Majors,H1,2,W2,2026-06-05 14:00:00,0.71438,pivot,high,63
weavecount_screener_h1_h4_v1|AUDUSD.r|H1|W4?|2026-06-08 14:00:00,AUDUSD.r,Forex Majors,H1,3,W3,2026-06-08 00:00:00,0.70058,pivot,low,64
weavecount_screener_h1_h4_v1|AUDUSD.r|H1|W4?|2026-06-08 14:00:00,AUDUSD.r,Forex Majors,H1,4,W4?,2026-06-08 14:00:00,0.70695,latest,,
weavecount_screener_h1_h4_v1|AUDUSD.r|H4|W3?|2026-06-08 08:00:00,AUDUSD.r,Forex Majors,H4,0,origen,2026-06-02 16:00:00,0.71879,pivot,high,85
weavecount_screener_h1_h4_v1|AUDUSD.r|H4|W3?|2026-06-08 08:00:00,AUDUSD.r,Forex Majors,H4,1,W1,2026-06-04 04:00:00,0.71223,pivot,low,86
weavecount_screener_h1_h4_v1|AUDUSD.r|H4|W3?|2026-06-08 08:00:00,AUDUSD.r,Forex Majors,H4,2,W2,2026-06-05 12:00:00,0.71438,pivot,high,87
weavecount_screener_h1_h4_v1|AUDUSD.r|H4|W3?|2026-06-08 08:00:00,AUDUSD.r,Forex Majors,H4,3,W3?,2026-06-08 08:00:00,0.70478,latest,,
weavecount_screener_h1_h4_v1|CADCHF.r|H1|W4?|2026-06-08 14:00:00,CADCHF.r,Forex Majors,H1,0,origen,2026-06-05 00:00:00,0.56634,pivot,low,53
weavecount_screener_h1_h4_v1|CADCHF.r|H1|W4?|2026-06-08 14:00:00,CADCHF.r,Forex Majors,H1,1,W1,2026-06-05 20:00:00,0.5714,pivot,high,54
weavecount_screener_h1_h4_v1|CADCHF.r|H1|W4?|2026-06-08 14:00:00,CADCHF.r,Forex Majors,H1,2,W2,2026-06-08 00:00:00,0.5679,pivot,low,55
weavecount_screener_h1_h4_v1|CADCHF.r|H1|W4?|2026-06-08 14:00:00,CADCHF.r,Forex Majors,H1,3,W3,2026-06-08 08:00:00,0.57214,pivot,high,56
weavecount_screener_h1_h4_v1|CADCHF.r|H1|W4?|2026-06-08 14:00:00,CADCHF.r,Forex Majors,H1,4,W4?,2026-06-08 14:00:00,0.57149,latest,,
weavecount_screener_h1_h4_v1|CADCHF.r|H4|W3?|2026-06-08 08:00:00,CADCHF.r,Forex Majors,H4,0,origen,2026-06-01 00:00:00,0.56464,pivot,low,77
weavecount_screener_h1_h4_v1|CADCHF.r|H4|W3?|2026-06-08 08:00:00,CADCHF.r,Forex Majors,H4,1,W1,2026-06-03 20:00:00,0.57041,pivot,high,78
weavecount_screener_h1_h4_v1|CADCHF.r|H4|W3?|2026-06-08 08:00:00,CADCHF.r,Forex Majors,H4,2,W2,2026-06-05 00:00:00,0.56634,pivot,low,79
