candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order,trend_context_label,context_score,context_reason,ltf_direction_match,htf_direction_match,ltf_direction_conflict,htf_direction_conflict,transition_matches_direction,price_band_matches_direction,momentum_matches_direction,context_at_start,context_at_end,htf_context_at_end,end_ltf_trend_state,end_ltf_ema_alignment,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_context_source_time,htf_trend_state,htf_ema_alignment,htf_price_vs_ema_band,htf_transition_state,htf_lookahead_safe,context_chart_path
partial_123_forex_audjpy_h1_major_partial123_007,partial_123,partial_impulses,forex_audjpy_h1_major_partial123_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,major,bullish,partial_123_candidate,partial_impulse_123,7.0,10.0,2026-03-05 19:00:00,2026-03-11 18:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\021_partial_123_forex_audjpy_h1_major_partial123_007.png,21,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.7761857142856883,-0.01338571428573232,positive,H4,2026-03-11 12:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\partials\021_partial_123_forex_audjpy_h1_major_partial123_007.png
partial_123_metals_xagusd_h1_major_partial123_006,partial_123,partial_impulses,metals_xagusd_h1_major_partial123_006,metals_xagusd_h1,Metals,XAGUSD.r,H1,major,bullish,partial_123_candidate,partial_impulse_123,6.0,9.0,2026-03-06 01:00:00,2026-03-10 05:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\022_partial_123_metals_xagusd_h1_major_partial123_006.png,22,impulse_with_htf,75,HTF aligned with candidate direction; transition matches candidate direction; EWO 5-35 confirms direction,False,True,True,False,True,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=bullish_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,3.4077142857142917,0.8777857142857215,positive,H4,2026-03-10 00:00:00,bullish_alignment,bullish_alignment,above_band,bullish_transition,True,charts\partials\022_partial_123_metals_xagusd_h1_major_partial123_006.png
partial_123_index_aus200_h1_major_partial123_002,partial_123,partial_impulses,index_aus200_h1_major_partial123_002,index_aus200_h1,Index,AUS200,H1,major,bearish,partial_123_candidate,partial_impulse_123,2.0,5.0,2026-02-27 11:00:00,2026-03-03 17:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\023_partial_123_index_aus200_h1_major_partial123_002.png,23,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,2026-03-03 12:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,charts\partials\023_partial_123_index_aus200_h1_major_partial123_002.png
partial_123_forex_eurusd_h1_major_partial123_002,partial_123,partial_impulses,forex_eurusd_h1_major_partial123_002,forex_eurusd_h1,Forex Majors,EURUSD.r,H1,major,bearish,partial_123_candidate,partial_impulse_123,2.0,5.0,2026-03-04 13:00:00,2026-03-09 04:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\024_partial_123_forex_eurusd_h1_major_partial123_002.png,24,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-0.005536571428571335,-0.004312571428571443,negative,H4,2026-03-09 00:00:00,bearish_alignment,bearish_alignment,below_band,no_transition,True,charts\partials\024_partial_123_forex_eurusd_h1_major_partial123_002.png
abc_forex_audjpy_h1_abc_009,abc,candidate_counts,forex_audjpy_h1_abc_009,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,intermediate,bullish,candidate_abc,abc,9.0,12.0,2026-03-06 16:00:00,2026-03-09 22:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\025_abc_forex_audjpy_h1_abc_009.png,25,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.5778714285714273,0.10904285714285322,positive,H4,2026-03-09 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\025_abc_forex_audjpy_h1_abc_009.png
abc_metals_xagusd_h1_abc_003,abc,candidate_counts,metals_xagusd_h1_abc_003,metals_xagusd_h1,Metals,XAGUSD.r,H1,intermediate,bearish,candidate_abc,abc,3.0,6.0,2026-03-02 01:00:00,2026-03-03 13:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\026_abc_metals_xagusd_h1_abc_003.png,26,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-6.545942857142862,-2.105400000000003,negative,H4,2026-03-03 08:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,charts\abc\026_abc_metals_xagusd_h1_abc_003.png
abc_index_aus200_h1_abc_004,abc,candidate_counts,index_aus200_h1_abc_004,index_aus200_h1,Index,AUS200,H1,intermediate,bearish,candidate_abc,abc,4.0,7.0,2026-02-27 11:00:00,2026-03-03 17:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\027_abc_index_aus200_h1_abc_004.png,27,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,2026-03-03 12:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,charts\abc\027_abc_index_aus200_h1_abc_004.png
abc_forex_audjpy_h1_abc_011,abc,candidate_counts,forex_audjpy_h1_abc_011,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,intermediate,bullish,candidate_abc,abc,11.0,14.0,2026-03-09 02:00:00,2026-03-11 18:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\028_abc_forex_audjpy_h1_abc_011.png,28,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.7761857142856883,-0.01338571428573232,positive,H4,2026-03-11 12:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\028_abc_forex_audjpy_h1_abc_011.png
abc_forex_audjpy_h1_abc_007,abc,candidate_counts,forex_audjpy_h1_abc_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,candidate_abc,abc,7.0,10.0,2026-03-03 17:00:00,2026-03-04 22:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\029_abc_forex_audjpy_h1_abc_007.png,29,conflict_with_htf,60,HTF aligned with candidate direction; EWO 5-35 confirms direction,False,True,True,False,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,0.32388571428572277,0.14864285714287462,positive,H4,2026-03-04 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\029_abc_forex_audjpy_h1_abc_007.png
abc_metals_xagusd_h1_abc_002,abc,candidate_counts,metals_xagusd_h1_abc_002,metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bullish,candidate_abc,abc,2.0,5.0,2026-02-26 01:00:00,2026-03-02 01:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\030_abc_metals_xagusd_h1_abc_002.png,30,impulse_with_htf,65,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,3.9260285714285743,-0.02428571428571047,positive,H4,2026-02-27 20:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\030_abc_metals_xagusd_h1_abc_002.png
abc_index_aus200_h1_abc_006,abc,candidate_counts,index_aus200_h1_abc_006,index_aus200_h1,Index,AUS200,H1,minor,bearish,candidate_abc,abc,6.0,9.0,2026-03-02 07:00:00,2026-03-03 17:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\031_abc_index_aus200_h1_abc_006.png,31,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,2026-03-03 12:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,charts\abc\031_abc_index_aus200_h1_abc_006.png
abc_forex_audjpy_h1_abc_013,abc,candidate_counts,forex_audjpy_h1_abc_013,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,candidate_abc,abc,13.0,16.0,2026-03-06 16:00:00,2026-03-09 22:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\032_abc_forex_audjpy_h1_abc_013.png,32,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.5778714285714273,0.10904285714285322,positive,H4,2026-03-09 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\abc\032_abc_forex_audjpy_h1_abc_013.png
abc_metals_xagusd_h1_abc_006,abc,candidate_counts,metals_xagusd_h1_abc_006,metals_xagusd_h1,Metals,XAGUSD.r,H1,major,bullish,candidate_abc,abc,6.0,9.0,2026-03-06 01:00:00,2026-03-10 05:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\033_abc_metals_xagusd_h1_abc_006.png,33,impulse_with_htf,75,HTF aligned with candidate direction; transition matches candidate direction; EWO 5-35 confirms direction,False,True,True,False,True,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=bullish_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,3.4077142857142917,0.8777857142857215,positive,H4,2026-03-10 00:00:00,bullish_alignment,bullish_alignment,above_band,bullish_transition,True,charts\abc\033_abc_metals_xagusd_h1_abc_006.png
abc_index_aus200_h1_abc_002,abc,candidate_counts,index_aus200_h1_abc_002,index_aus200_h1,Index,AUS200,H1,major,bearish,candidate_abc,abc,2.0,5.0,2026-02-27 11:00:00,2026-03-03 17:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\034_abc_index_aus200_h1_abc_002.png,34,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-181.2957142857158,-13.161428571429497,negative,H4,2026-03-03 12:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,charts\abc\034_abc_index_aus200_h1_abc_002.png
abc_forex_eurusd_h1_abc_002,abc,candidate_counts,forex_eurusd_h1_abc_002,forex_eurusd_h1,Forex Majors,EURUSD.r,H1,major,bearish,candidate_abc,abc,2.0,5.0,2026-03-04 13:00:00,2026-03-09 04:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\035_abc_forex_eurusd_h1_abc_002.png,35,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-0.005536571428571335,-0.004312571428571443,negative,H4,2026-03-09 00:00:00,bearish_alignment,bearish_alignment,below_band,no_transition,True,charts\abc\035_abc_forex_eurusd_h1_abc_002.png
abc_forex_gbpusd_h1_abc_003,abc,candidate_counts,forex_gbpusd_h1_abc_003,forex_gbpusd_h1,Forex Majors,GBPUSD.r,H1,major,bullish,candidate_abc,abc,3.0,6.0,2026-03-03 17:00:00,2026-03-06 23:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\036_abc_forex_gbpusd_h1_abc_003.png,36,correction_against_htf,35,HTF conflicts with candidate direction; EWO 5-35 confirms direction,False,False,True,True,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,0.0037355714285713937,0.0014524285714285767,positive,H4,2026-03-06 16:00:00,bearish_alignment,bearish_alignment,below_band,no_transition,True,charts\abc\036_abc_forex_gbpusd_h1_abc_003.png
near_miss_forex_audjpy_h1_intermediate_impulse_011,near_miss,impulse_diagnostics,forex_audjpy_h1_intermediate_impulse_011,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,11.0,16.0,2026-03-09 02:00:00,2026-03-16 22:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\037_near_miss_forex_audjpy_h1_intermediate_impulse_011.png,37,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,bullish_alignment,bullish_alignment,above_band,no_transition,0.4107999999999805,0.06744285714282228,positive,H4,2026-03-16 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\037_near_miss_forex_audjpy_h1_intermediate_impulse_011.png
near_miss_metals_xagusd_h1_intermediate_impulse_003,near_miss,impulse_diagnostics,metals_xagusd_h1_intermediate_impulse_003,metals_xagusd_h1,Metals,XAGUSD.r,H1,intermediate,bearish,soft_impulse_near_miss,full_impulse_12345,3.0,8.0,2026-03-02 01:00:00,2026-03-04 20:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\038_near_miss_metals_xagusd_h1_intermediate_impulse_003.png,38,correction_against_htf,60,HTF conflicts with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,False,False,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-0.07100000000001216,-1.0495285714285671,negative,H4,2026-03-04 16:00:00,mixed_or_unclear,bullish_alignment,below_band,no_transition,True,charts\impulses\038_near_miss_metals_xagusd_h1_intermediate_impulse_003.png
near_miss_index_aus200_h1_intermediate_impulse_008,near_miss,impulse_diagnostics,index_aus200_h1_intermediate_impulse_008,index_aus200_h1,Index,AUS200,H1,intermediate,bearish,soft_impulse_near_miss,full_impulse_12345,8.0,13.0,2026-03-04 21:00:00,2026-03-10 07:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\039_near_miss_index_aus200_h1_intermediate_impulse_008.png,39,impulse_with_htf,60,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,55.894285714286525,-23.895714285714348,positive,H4,2026-03-10 00:00:00,bearish_alignment,bearish_alignment,below_band,no_transition,True,charts\impulses\039_near_miss_index_aus200_h1_intermediate_impulse_008.png
near_miss_forex_audjpy_h1_minor_impulse_007,near_miss,impulse_diagnostics,forex_audjpy_h1_minor_impulse_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,soft_impulse_near_miss,full_impulse_12345,7.0,12.0,2026-03-03 17:00:00,2026-03-06 08:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\040_near_miss_forex_audjpy_h1_minor_impulse_007.png,40,conflict_with_htf,60,HTF aligned with candidate direction; EWO 5-35 confirms direction,False,True,True,False,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=mixed_or_unclear|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,mixed_or_unclear,bearish_alignment,above_band,no_transition,0.17082857142858643,0.258957142857156,positive,H4,2026-03-06 04:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\040_near_miss_forex_audjpy_h1_minor_impulse_007.png
near_miss_metals_xagusd_h1_minor_impulse_002,near_miss,impulse_diagnostics,metals_xagusd_h1_minor_impulse_002,metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2.0,7.0,2026-02-26 01:00:00,2026-03-03 02:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\041_near_miss_metals_xagusd_h1_minor_impulse_002.png,41,impulse_with_htf,45,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,False,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=flat_or_unknown,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,mixed_or_unclear,bullish_alignment,below_band,no_transition,-2.6496714285714233,1.3413000000000181,negative,H4,2026-03-02 20:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\041_near_miss_metals_xagusd_h1_minor_impulse_002.png
near_miss_index_aus200_h1_minor_impulse_012,near_miss,impulse_diagnostics,index_aus200_h1_minor_impulse_012,index_aus200_h1,Index,AUS200,H1,minor,bearish,soft_impulse_near_miss,full_impulse_12345,12.0,17.0,2026-03-06 07:00:00,2026-03-09 17:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\042_near_miss_index_aus200_h1_minor_impulse_012.png,42,impulse_with_htf,60,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,bearish_alignment,bearish_alignment,below_band,no_transition,-68.71428571428805,33.57714285714064,negative,H4,2026-03-09 12:00:00,bearish_alignment,bearish_alignment,below_band,no_transition,True,charts\impulses\042_near_miss_index_aus200_h1_minor_impulse_012.png
near_miss_forex_audjpy_h1_major_impulse_007,near_miss,impulse_diagnostics,forex_audjpy_h1_major_impulse_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,major,bullish,soft_impulse_near_miss,full_impulse_12345,7.0,12.0,2026-03-05 19:00:00,2026-03-16 22:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\043_near_miss_forex_audjpy_h1_major_impulse_007.png,43,impulse_with_htf,85,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,bullish_alignment,bullish_alignment,above_band,no_transition,0.4107999999999805,0.06744285714282228,positive,H4,2026-03-16 16:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\043_near_miss_forex_audjpy_h1_major_impulse_007.png
near_miss_metals_xagusd_h1_major_impulse_006,near_miss,impulse_diagnostics,metals_xagusd_h1_major_impulse_006,metals_xagusd_h1,Metals,XAGUSD.r,H1,major,bullish,soft_impulse_near_miss,full_impulse_12345,6.0,11.0,2026-03-06 01:00:00,2026-03-12 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\044_near_miss_metals_xagusd_h1_major_impulse_006.png,44,impulse_with_htf,70,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,False,True,trend=bearish_alignment|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=below_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,below_band,no_transition,0.7092857142857127,0.43987142857142203,positive,H4,2026-03-12 12:00:00,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\impulses\044_near_miss_metals_xagusd_h1_major_impulse_006.png
